id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m,percent_significant
TkZtSTIwdDI0,186,72,23.5317187959604,0,0,nfmi20t24,NFmI20t24,MdNFInc,economic__special_variable,economic,False,248,0,,0,0,False,63421,0,,0,0,False,-62,72,False,-0.25,0.2903225806451613,False,0,0,-63235,72,True,0,0
TkZtSTI1dDI5,329,146,26.9768387210022,0,0,nfmi25t29,NFmI25t29,MdNFInc,economic__special_variable,economic,False,249,0,,0,0,False,52665,0,,0,0,False,80,146,False,0.321285140562249,0.5863453815261044,False,0,0,-52336,146,True,0,0
TkZtSTMwdDM0,179,88,29.8857210779236,0,0,nfmi30t34,NFmI30t34,MdNFInc,economic__special_variable,economic,False,361,0,,0,0,False,49935,0,,0,0,False,-182,88,False,-0.5041551246537396,0.24376731301939056,False,0,0,-49756,88,True,0,0
TkZtSTM1dDM5,197,80,24.6864055050684,0,0,nfmi35t39,NFmI35t39,MdNFInc,economic__special_variable,economic,False,101,0,,0,0,False,43983,0,,0,0,False,96,80,False,0.9504950495049505,0.792079207920792,False,0,0,-43786,80,True,0,0
TkZtSTQwdDQ0,143,75,31.8830106064149,0,0,nfmi40t44,NFmI40t44,MdNFInc,economic__special_variable,economic,False,256,0,,0,0,False,47018,0,,0,0,False,-113,75,False,-0.44140625,0.29296875,False,0,0,-46875,75,True,0,0
TkZtSTQ1dDQ5,76,60,47.9923212286034,0,0,nfmi45t49,NFmI45t49,MdNFInc,economic__special_variable,economic,False,106,0,,0,0,False,35258,0,,0,0,False,-30,60,False,-0.2830188679245283,0.5660377358490566,False,0,0,-35182,60,True,0,0
TkZtSTUwdDU5,254,118,28.2411507072254,0,0,nfmi50t59,NFmI50t59,MdNFInc,economic__special_variable,economic,False,221,0,,0,0,False,76129,0,,0,0,False,33,118,False,0.1493212669683258,0.5339366515837104,False,0,0,-75875,118,True,0,0
TkZtSTYwdDc0,323,110,20.7025699417505,0,0,nfmi60t74,NFmI60t74,MdNFInc,economic__special_variable,economic,False,120,0,,0,0,False,99898,0,,0,0,False,203,110,False,1.6916666666666667,0.9166666666666667,False,0,0,-99575,110,True,0,0
TkZtSTc1dDk5,357,136,23.1581994499928,0,0,nfmi75t99,NFmI75t99,MdNFInc,economic__special_variable,economic,False,94,0,,0,0,False,124990,0,,0,0,False,263,136,False,2.797872340425532,1.4468085106382982,False,0,0,-124633,136,True,0,0
TkZtSVUxMA==,615,162,16.0130476684706,0,0,nfmiu10,NFmIU10,MdNFInc,economic__special_variable,economic,True,700,0,,0,0,False,175224,0,,0,0,False,-85,162,False,-0.12142857142857143,0.23142857142857143,False,0,0,-174609,162,True,0,0
TkhJbnM=,3179,652,12.4678384267577,0.110917274344929,0.0220950263548451,nhins,NHIns,CvNIPop2,health_insurance_coverage,economic,True,,0,,0,0,False,707744,9386,0.8,0.084,0.001,True,,,,,0.110917274344929,0.0220950263548451,True,-704565,9408.618389540517,True,2.6917274344928988,2.2117644305425013,False
TkxGMQ==,8418,660,4.76616542493614,0.367678532430662,0.0231221409331921,nlf1,NLF1,Pop16pl,employment_status,economic,True,7893,753,5.79945217127099,0.332308858201415,0.0265162262634545,True,2503584,10436,0.3,0.365,0.002,True,525,1001.3036502480154,False,0.06651463321930824,0.13169812673587372,False,0.03536967422924703,0.035181581212178514,False,-2495166,10456.849238656929,True,0.26785324306619884,2.320847692836386,False
TkxGMg==,4169,514,7.49489100693277,1,0,nlf2,NLF2,NLF2,health_insurance_coverage,economic,True,,0,,0,0,False,1267386,10004,0.5,1,0,True,,,,,1,0,True,-1263217,10017.195815196985,True,0,0
TkxGSElucw==,3442,444,7.8416273849409,0.825617654113696,0.0313190057951918,nlfhins,NLFHIns,NLF2,health_insurance_coverage,economic,True,,0,,0,0,False,1108889,8357,0.5,0.875,0.003,True,,,,,0.825617654113696,0.0313190057951918,True,-1105447,8368.78635167609,True,-4.938234588630394,3.1462360432733862,False
TkxGTkhJbnM=,727,222,18.5631922001146,0.174382345886304,0.0487169550312266,nlfnhins,NLFNHIns,NLF2,health_insurance_coverage,economic,True,,0,,0,0,False,158497,3812,1.5,0.125,0.003,True,,,,,0.174382345886304,0.0487169550312266,True,-157770,3818.458851421605,True,4.938234588630401,4.880923793212259,False
TkxGUGJISW5z,2276,387,10.3364832452818,0.545934276804989,0.0639262974783589,nlfpbhins,NLFPbHIns,NLF2,health_insurance_coverage,economic,True,,0,,0,0,False,672918,7068,0.6,0.531,0.004,True,,,,,0.545934276804989,0.0639262974783589,True,-670642,7078.586935257629,True,1.4934276804988968,6.405131934075703,False
TkxGUHZISW5z,1260,252,12.1580547112462,0.302230750779563,0.047594712808771,nlfpvhins,NLFPvHIns,NLF2,health_insurance_coverage,economic,True,,0,,0,0,False,514091,6051,0.7,0.406,0.004,True,,,,,0.302230750779563,0.047594712808771,True,-512831,6056.245123837046,True,-10.376924922043699,4.776250294267869,False
TlJDbnN0TW50,796,192,14.6629805562768,0.0592041651171439,0.0138535253617323,nrcnstmnt,NRCnstMnt,CvEm16pl2,occupation,economic,True,1299,281,13.150166950963,0.0912731871838111,0.0189731073125258,True,245935,3997,1,0.061,0.001,True,-503,340.3307215048327,False,-0.3872209391839877,0.1985392789951535,False,-0.032069022066667195,0.023492530005105452,False,-245139,4001.608801469729,True,-0.17958348828560933,1.3889570365859416,False
T0M2dDE3UExG,2963,416,8.53484772169831,0.752986022871664,0.054307333429801,oc6t17plf,OC6t17PLF,OCh6t17,employment_status,economic,True,3708,561,9.19723394418705,0.788432915160536,0.0544773913278722,True,708828,5943,0.5,0.669,0.005,True,-745,698.4103378387235,False,-0.20091693635382957,0.16493216217225035,False,-0.03544689228887199,0.07692251055540053,False,-705865,5957.541858854203,True,8.398602287166398,5.453701920948358,False
T0NoNnQxNw==,3935,474,7.32264032164002,1,0,och6t17,OCh6t17,OCh6t17,employment_status,economic,True,4703,633,8.1820631854336,1,0,True,1060266,2788,0.2,1,0,True,-768,790.8002276175697,False,-0.1633000212630236,0.151129860852681,False,0,0,-1056331,2828.006364915044,True,0,0
T0NoVTY=,2170,377,10.5612595072346,1,0,ochu6,OChU6,OChU6,employment_status,economic,True,2244,374,10.1317122593718,1,0,True,619948,2582,0.3,1,0,True,-74,531.0414296455598,False,-0.03297682709447415,0.23281137694067508,False,0,0,-617778,2609.3778952079747,True,0,0
T0NoVTZQTEY=,1631,341,12.7096770586602,0.751612903225806,0.0874231410815624,ochu6plf,OChU6PLF,OChU6,employment_status,economic,True,1569,322,12.4757604111577,0.699197860962567,0.083728876728131,True,391319,4009,0.6,0.631,0.006,True,62,469.00426437293726,False,0.039515615041427664,0.3045440730115024,False,0.05241504226323901,0.1210509413210873,False,-389688,4023.476357579351,True,12.061290322580597,8.762879433477767,False
T3Robm90UEE=,621,155,15.1730956541317,0.0461881740423949,0.0112069448138742,othnotpa,OthnotPA,CvEm16pl3,industry,economic,True,,0,,0,0,False,218455,3403,0.9,0.054,0.001,True,,,,,0.0461881740423949,0.0112069448138742,True,-217834,3406.528144607057,True,-0.7811825957605105,1.1251471550922654,False
UDY1cGxCd1B2,717,170,14.4133145112403,0.184461023925907,0.0400143381883553,p65plbwpv,P65plBwPv,P65plPvU,income_in_past_12_months_is_below_the_poverty_level,economic,True,632,185,17.794621215036,0.229901782466351,0.0598045313782927,True,211852,3405,1,0.183,0.003,True,85,251.24689052802225,False,0.13449367088607594,0.4273621767493413,False,-0.04544075854044402,0.07195643983709356,False,-211135,3409.2411179029273,True,0.14610239259069857,4.012664028612499,False
UDY1cGxQdlU=,3887,372,5.81784969460199,1,0,p65plpvu,P65plPvU,P65plPvU,income_in_past_12_months_is_below_the_poverty_level,economic,True,2749,369,8.1599166759728,1,0,True,1154990,1054,0.1,1,0,True,1138,523.9704190123714,False,0.4139687158966897,0.23309927717081627,False,0,0,-1151103,1117.7208953938366,True,0,0
UGJISW5z,13078,1097,5.09916884012734,0.456299501064164,0.0311270792176812,pbhins,PbHIns,CvNIPop2,health_insurance_coverage,economic,True,,0,,0,0,False,3582878,13654,0.2,0.428,0.002,True,,,,,0.456299501064164,0.0311270792176812,True,-3569800,13697.997116367049,True,2.8299501064164048,3.119126577463314,False
UEJ3UHY=,4703,791,10.2243475192385,0.165633584560118,0.0266554034421184,pbwpv,PBwPv,PopPvU1,income_in_past_12_months_is_below_the_poverty_level,economic,True,5367,1021,11.5645368550236,0.178745087590755,0.0323839904088653,True,1570754,14520,0.6,0.189,0.002,True,-664,1291.5579739214186,False,-0.12371902366312651,0.22250985424042904,False,-0.01311150303063699,0.041943215988566936,False,-1566051,14541.529527529075,True,-2.336641543988197,2.673032982703538,False
UGVyQ2FwSW5j,24877.32231865872,1979.8644104273117,4.8380005521676015,,,percapinc,PerCapInc,mean,income_and_benefits,economic,True,22218.10901193568,2204.5586784692396,6.031824088310767,,,True,37693,250,0.4,,,True,2659.213306723039,2963.096699483621,False,0.11968675215764293,0.14242087051392066,False,,,-12815.67768134128,1995.5858998491362,True,,
UG9wMTZwbA==,22895,1072,2.84634956332298,1,0,pop16pl,Pop16pl,Pop16pl,employment_status,economic,True,23752,1242,3.17874367450484,1,0,True,6860360,1728,0,1,0,True,-857,1640.6547473493624,False,-0.036081172111822164,0.06765735764714481,False,0,0,-6837465,2033.5112490468302,True,0,0
UG9wXzY=,28689,1399,2.96439724999711,0,0,pop_6,Pop_6,PerCapInc,economic__special_variable,economic,True,30413,1762,3.521930161644,0,0,True,8443713,0,,0,0,False,-1724,2249.8544397360465,False,-0.05668628547002926,0.07143390084422732,False,0,0,-8415024,1399,True,0,0
UG9wUHZVMQ==,28394,1388,2.97164540734129,1,0,poppvu1,PopPvU1,PopPvU1,income_in_past_12_months_is_below_the_poverty_level,economic,True,30026,1742,3.52683196346348,1,0,True,8304816,2781,0,1,0,True,-1632,2227.3544845847955,False,-0.05435289415839606,0.07174155454330722,False,0,0,-8276422,3108.1352930656026,True,0,0
UG9wUHZVMg==,28394,1388,2.97164540734129,1,0,poppvu2,PopPvU2,PopPvU2,ratio_of_income_to_poverty_level,economic,True,30026,1742,3.52683196346348,1,0,True,8304816,2781,0,1,0,True,-1632,2227.3544845847955,False,-0.05435289415839606,0.07174155454330722,False,0,0,-8276422,3108.1352930656026,True,0,0
UHJkVHJuc01N,1307,269,12.5115406171585,0.0972108590554109,0.0191812150910353,prdtrnsmm,PrdTrnsMM,CvEm16pl2,occupation,economic,True,1110,246,13.4724390043539,0.0779932546374368,0.0166424363267532,True,373428,4652,0.8,0.092,0.001,True,197,364.5229759562489,False,0.17747747747747747,0.35612784958702426,False,0.0192176044179741,0.025394678561828556,False,-372121,4659.77091711599,True,0.5210859055410904,1.920726457277455,False
UHJmU01nQVdN,1675,319,11.5773715011568,0.124581628858312,0.0225778314628121,prfsmgawm,PrfSMgAWM,CvEm16pl3,industry,economic,True,,0,,0,0,False,555773,6009,0.7,0.137,0.001,True,,,,,0.124581628858312,0.0225778314628121,True,-554098,6017.461424886744,True,-1.241837114168801,2.2599966229247954,False
UHJ2V1NXcmty,9996,747,4.54285057488041,0.743473410189662,0.0345394198127326,prvwswrkr,PrvWSWrkr,CvEm16pl4,class_of_worker,economic,True,11121,848,4.63538818232928,0.781408094435076,0.0369049608544091,True,3254637,8485,0.2,0.803,0.001,True,-1125,1130.0942438575644,False,-0.10115996762881035,0.09596541253155266,False,-0.03793468424541402,0.05054649005287759,False,-3244641,8517.818617463041,True,-5.952658981033821,3.4553892993412263,False
UFUxOEJ3UHY=,1404,434,18.7912953870401,0.216266173752311,0.0625653519577626,pu18bwpv,PU18BwPv,PU18PvU,income_in_past_12_months_is_below_the_poverty_level,economic,True,1891,336,10.8014446932277,0.243779811782906,0.0376054256866515,True,465069,6961,0.9,0.268,0.004,True,-487,548.8642819495544,False,-0.25753569539925963,0.2647223364162539,False,-0.027513638030595006,0.07299720067696416,False,-463665,6974.516255626622,True,-5.173382624768902,6.2693087861411865,False
UFUxOFB2VQ==,6492,707,6.62025930441394,1,0,pu18pvu,PU18PvU,PU18PvU,income_in_past_12_months_is_below_the_poverty_level,economic,True,7757,684,5.36039024267913,1,0,True,1737110,1722,0.1,1,0,True,-1265,983.7199804822509,False,-0.16307850973314425,0.1172746370489249,False,0,0,-1730618,1861.486771373893,True,0,0
UHViQWRtaW4=,682,181,16.133489022988,0.0507251766455932,0.0131307350723835,pubadmin,PubAdmin,CvEm16pl3,industry,economic,True,,0,,0,0,False,152150,2799,1.1,0.038,0.001,True,,,,,0.0507251766455932,0.0131307350723835,True,-151468,2804.846163339444,True,1.2725176645593201,1.3168758618074905,False
UHYxMDB0MTI0,1660,306,11.2059178965101,0.0584630555751215,0.0103910833200253,pv100t124,Pv100t124,PopPvU2,ratio_of_income_to_poverty_level,economic,True,3051,507,10.1018252025595,0.101611936321854,0.0158228539117727,True,431223,5766,0.8,0.052,0.001,True,-1391,592.186625988801,False,-0.4559160930842347,0.13503193308987668,True,-0.0431488807467325,0.018929799747409076,False,-429563,5774.113958002561,True,0.6463055575121501,1.0439090600416687,False
UHYxMjV0MTQ5,1699,321,11.4853901186287,0.0598365851940551,0.0109202514617766,pv125t149,Pv125t149,PopPvU2,ratio_of_income_to_poverty_level,economic,True,1132,258,13.8550270119325,0.0377006594284953,0.00830950541917632,True,396682,5552,0.9,0.048,0.001,True,567,411.83127613137884,False,0.5008833922261484,0.4443264949206287,False,0.022135925765559804,0.01372223641757256,False,-394983,5561.271886897816,True,1.183658519405511,1.0965942366638353,False
UHYxNTB0MTc0,1376,267,11.7957870926698,0.0484609424526308,0.00910010685234776,pv150t174,Pv150t174,PopPvU2,ratio_of_income_to_poverty_level,economic,True,2262,434,11.6635626540249,0.075334709918071,0.0137775032348857,True,373133,5481,0.9,0.045,0.001,True,-886,509.5537263135262,False,-0.3916887709991158,0.1659967579701736,False,-0.026873767465440193,0.016511557773615203,False,-371757,5487.499430523889,True,0.34609424526307997,0.915488638510313,False
UHYxNzV0MTg0,285,104,22.1831173678878,0.0100373318306685,0.00362973248227886,pv175t184,Pv175t184,PopPvU2,ratio_of_income_to_poverty_level,economic,False,882,256,17.6443424380897,0.0293745420635449,0.00835388594059559,True,141732,3263,1.4,0.017,0,True,-597,276.3186566267287,False,-0.6768707482993197,0.15066478079799417,True,-0.0193372102328764,0.00910836803172725,False,-141447,3264.656949818771,True,-0.6962668169331503,0.362973248227886,False
UHYxODV0MTk5,832,213,15.5628945522563,0.0293019652039163,0.00736356228743435,pv185t199,Pv185t199,PopPvU2,ratio_of_income_to_poverty_level,economic,True,955,258,16.4229220706886,0.0318057683341104,0.00839207962518039,True,203211,4036,1.2,0.024,0,True,-123,334.5638952427473,False,-0.12879581151832462,0.32425391818672156,False,-0.0025038031301940974,0.01116463389441379,False,-202379,4041.616631992698,True,0.5301965203916299,0.736356228743435,False
UHYyMDB0Mjk5,5372,564,6.38229975534517,0.189194900331056,0.0175788958119016,pv200t299,Pv200t299,PopPvU2,ratio_of_income_to_poverty_level,economic,True,5260,640,7.39653518554902,0.175181509358556,0.0187357577010508,True,1181403,9023,0.5,0.142,0.001,True,112,853.0509949586835,False,0.02129277566539924,0.16412964364927132,False,0.014013390972499984,0.025691364202746727,False,-1176031,9040.609769257824,True,4.7194900331056004,1.760731603526476,False
UHYzMDB0Mzk5,3306,460,8.45841676825961,0.116433049235754,0.0151678806068091,pv300t399,Pv300t399,PopPvU2,ratio_of_income_to_poverty_level,economic,True,3843,528,8.35213750655477,0.127989076134017,0.0159400837480779,True,923748,7695,0.5,0.111,0.001,True,-537,700.2742319977225,False,-0.13973458235753317,0.16821862607873284,False,-0.011556026898263003,0.022003428641876537,False,-920442,7708.736926371272,True,0.5433049235754002,1.5200809258142,False
UHY0MDB0NDk5,3213,474,8.96812625759524,0.11315770937522,0.0157505703973929,pv400t499,Pv400t499,PopPvU2,ratio_of_income_to_poverty_level,economic,True,2356,435,11.2240106099153,0.0784653300472924,0.0137536480063782,True,727075,6935,0.6,0.088,0.001,True,857,643.3513814394122,False,0.3637521222410866,0.3223013968941667,False,0.0346923793279276,0.020910363491019962,False,-723862,6951.179827914108,True,2.515770937522001,1.578228335328033,False
UHY1MDBwbA==,5948,689,7.04177849365218,0.209480876241459,0.0219991494477308,pv500pl,Pv500pl,PopPvU2,ratio_of_income_to_poverty_level,economic,True,4918,623,7.70076055826188,0.163791380803304,0.0184447500893049,True,2355855,10909,0.3,0.284,0.001,True,1030,928.8971956034748,False,0.20943472956486375,0.20760559862513422,False,0.04568949543815501,0.028708385225931943,False,-2349907,10930.73657170458,True,-7.4519123758541,2.202186587062037,True
UHY1MHQ3NA==,897,239,16.1971854848821,0.0315911812354723,0.00827439574422403,pv50t74,Pv50t74,PopPvU2,ratio_of_income_to_poverty_level,economic,True,1251,373,18.1253173752791,0.0416638912942117,0.012185129209275,True,405929,5675,0.8,0.049,0.001,True,-354,443.00112866673373,False,-0.2829736211031175,0.28671419266643333,False,-0.0100727100587394,0.014728984988068915,False,-405032,5680.030457664818,True,-1.7408818764527707,0.8334604065702986,False
UHY3NXQ5OQ==,1194,263,13.3901523829889,0.0420511375642741,0.0090315419820941,pv75t99,Pv75t99,PopPvU2,ratio_of_income_to_poverty_level,economic,True,1541,330,13.0180339218405,0.0513221874375541,0.0105794549504284,True,481190,5800,0.7,0.058,0.001,True,-347,421.9822271138916,False,-0.22517845554834523,0.23803141568013375,False,-0.00927104987328,0.013910198331529,False,-479996,5805.959782843833,True,-1.5948862435725903,0.9086734868715396,False
UHZISW5z,13669,965,4.29165366755161,0.476919856250654,0.0243249081428367,pvhins,PvHIns,CvNIPop2,health_insurance_coverage,economic,True,,0,,0,0,False,4818542,18699,0.2,0.575,0.002,True,,,,,0.476919856250654,0.0243249081428367,True,-4804873,18723.883838562982,True,-9.808014374934594,2.440698990366168,True
UHZVNTA=,2612,426,9.91449331353538,0.0919912657603719,0.0143133972179478,pvu50,PvU50,PopPvU2,ratio_of_income_to_poverty_level,economic,True,2575,421,9.93891462802845,0.0857590088589889,0.0131087243247135,True,683635,7209,0.6,0.082,0.001,True,37,598.9298790342656,False,0.014368932038834952,0.234251423488151,False,0.006232256901382988,0.019409069873131252,False,-681023,7221.575797566623,True,0.9991265760371881,1.4348287002940658,False
UmV0YWls,1199,250,12.6752029933759,0.0891781331349944,0.0178465223858587,retail,Retail,CvEm16pl3,industry,economic,True,,0,,0,0,False,378143,4826,0.8,0.093,0.001,True,,,,,0.0891781331349944,0.0178465223858587,True,-376944,4832.4710035343205,True,-0.3821866865005603,1.787451709190924,False
U2FsZXNPZmY=,2670,363,8.26474505652129,0.198586835254742,0.0243683589283713,salesoff,SalesOff,CvEm16pl2,occupation,economic,True,3265,480,8.93700805727133,0.229412591343451,0.0308039035494798,True,842017,7138,0.5,0.208,0.002,True,-595,601.8047856240427,False,-0.18223583460949463,0.16375067277799196,False,-0.030825756088708994,0.03927718664501809,False,-839347,7147.224146478127,True,-0.9413164745258022,2.4450294821574916,False
U2xmRW1OSW5j,723,183,15.3867497382991,0.0537746374116772,0.013242039336725,slfemninc,SlfEmNInc,CvEm16pl4,class_of_worker,economic,True,703,196,16.9486395690203,0.0493957279370433,0.0134505633916556,True,261635,4106,1,0.065,0.001,True,20,268.1510768205118,False,0.02844950213371266,0.38727371361204116,False,0.004378909474633902,0.018875096326861966,False,-260912,4110.076033359967,True,-1.1225362588322803,1.3279744191639096,False
U3J2Yw==,4464,505,6.87703587497685,0.332019338043883,0.0321415521424365,srvc,Srvc,CvEm16pl2,occupation,economic,True,5506,592,6.53611368421518,0.386874648679033,0.0345523055312146,True,918538,8512,0.6,0.227,0.002,True,-1042,778.1317369186274,False,-0.18924809298946604,0.12653477219861423,False,-0.05485531063514998,0.04719047776455931,False,-914074,8526.967163065658,True,10.501933804388305,3.2203716775008506,True
VHJXSFV0,1165,234,12.2102352035691,0.0866493120119003,0.0166487955149496,trwhut,TrWHUt,CvEm16pl3,industry,economic,True,,0,,0,0,False,259590,3894,0.9,0.064,0.001,True,,,,,0.0866493120119003,0.0166487955149496,True,-258425,3901.024480825518,True,2.2649312011900307,1.6678800679263661,False
VTE4TkhJbnM=,295,158,32.5588583792695,0.0428343255408741,0.022495513877439,u18nhins,U18NHIns,CvNIU18_2,health_insurance_coverage,economic,False,,0,,0,0,False,49352,2474,3,0.027,0.001,True,,,,,0.0428343255408741,0.022495513877439,False,-49057,2479.040136827155,True,1.58343255408741,2.2517729561615454,False
VUVt,949,252,16.1424119453848,1,0,uem,UEm,UEm,health_insurance_coverage,economic,True,,0,,0,0,False,276948,4496,1,1,0,True,,,,,1,0,True,-275999,4503.056739593673,True,0,0
VUVtSElucw==,647,194,18.2276863522547,0.681770284510011,0.0949458450376058,uemhins,UEmHIns,UEm,health_insurance_coverage,economic,True,,0,,0,0,False,224574,4158,1.1,0.811,0.006,True,,,,,0.681770284510011,0.0949458450376058,True,-223927,4162.523273208211,True,-12.922971548998916,9.513523789797896,False
VUVtTkhJbnM=,302,146,29.3886752953964,0.318229715489989,0.128560435764651,uemnhins,UEmNHIns,UEm,health_insurance_coverage,economic,False,,0,,0,0,False,52374,1870,2.2,0.189,0.006,True,,,,,0.318229715489989,0.128560435764651,False,-52072,1875.6908060765238,True,12.922971548998902,12.870037157676336,False
VUVtUGJISW5z,455,178,23.7816894351849,0.479452054794521,0.137738327181299,uempbhins,UEmPbHIns,UEm,health_insurance_coverage,economic,False,,0,,0,0,False,139298,3383,1.5,0.503,0.008,True,,,,,0.479452054794521,0.137738327181299,True,-138843,3387.6795893354497,True,-2.354794520547898,13.797045616617554,False
VUVtUHZISW5z,210,96,27.7898393399913,0.221285563751317,0.0823428169351646,uempvhins,UEmPvHIns,UEm,health_insurance_coverage,economic,False,,0,,0,0,False,96183,2458,1.6,0.347,0.007,True,,,,,0.221285563751317,0.0823428169351646,False,-95973,2459.87398051201,True,-12.571443624868294,8.263981788955025,False
VXBkRm1Xcmty,0,0,,0,0,updfmwrkr,UpdFmWrkr,CvEm16pl4,class_of_worker,economic,False,0,0,,0,0,False,5061,634,7.6,0.001,0.001,True,0,0,0,,,,-5061,634,True,-0.1,0.1,False
V2hsc2FsZQ==,254,133,31.8311274920422,0.0188917813313499,0.00983014973957643,whlsale,Whlsale,CvEm16pl3,industry,economic,False,,0,,0,0,False,85255,2520,1.8,0.021,0.001,True,,,,,0.0188917813313499,0.00983014973957643,False,-85001,2523.5072815428925,True,-0.21082186686501014,0.9880882749152251,False
V3JrRTE2cGw=,14174,831,3.56404101349146,0,0,wrke16pl,WrkE16pl,MdEWrk,economic__special_variable,economic,True,15457,0,,0,0,False,4379105,12835,0.2,0,0,True,-1283,831,False,-0.08300446399689461,0.053762049556835084,False,0,0,-4364931,12861.87334722279,True,0,0
V3JrcjE2cGw=,13255,783,3.59100597469098,1,0,wrkr16pl,Wrkr16pl,Wrkr16pl,commute_to_work,economic,True,13778,836,3.68853742872762,1,0,True,3953532,9967,0.2,1,0,True,-523,1145.4191372593702,False,-0.03795906517636812,0.08146809700516609,False,0,0,-3940277,9997.70863748289,True,0,0
V3Jrck5vdEht,12892,792,3.734556054649,0,0,wrkrnothm,WrkrNotHm,MnTrvTm,economic__special_variable,economic,True,13682,839,3.72774736980542,0,0,True,3788938,10642,0.2,0,0,True,-790,1153.7699077372404,False,-0.05774009647712323,0.08178896263418961,False,0,0,-3776046,10671.430457066193,True,0,0
