id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,change_percentage_point_significant,difference_sum,difference_m,significant,difference_percent,difference_percent_m
QWdGRkhN,25,23,55.9270516717325,0.000629453382682479,0.000578827435170018,agffhm,AgFFHM,CvEm16pl3,industry,economic,False,,0,,0,0,False,3870,470,7.4,0.001,0.001,True,,,,,0.000629453382682479,0.000578827435170018,False,-3845,470.5624294394953,True,0,0.11554398295478227
Rldya0Vybg==,12543,576,2.79161265792785,0,0,fwrkern,FWrkErn,MdEFFTWrk,economic__special_variable,economic,True,11799,0,,0,0,False,1342035,5633,0.3,0,0,True,744,576,False,0.06305619120264429,0.04881769641495042,False,0,0,-1329492,5662.372735876719,True,0,0
R3Z0V3Jrcg==,6614,469,4.31064987872276,0.166528186922477,0.0108436922214082,gvtwrkr,GvtWrkr,CvEm16pl4,class_of_worker,economic,True,6876,561,4.95976490183909,0.181554141472817,0.0137214897037336,True,531808,5765,0.7,0.131,0.001,True,-262,731.2195292796822,False,-0.03810354857475276,0.1039777518474015,False,-0.015025954550340004,0.017488994844824444,False,-525194,5784.0458158628035,True,3.5528186922476976,1.0889704357448309,True
SEgy,33110,509,0.934528820299655,1,0,hh2,HH2,HH2,income_and_benefits,economic,True,34575,472,0.829877342546378,1,0,True,3154103,5930,0.1,1,0,True,-1465,694.1649659843113,False,-0.042371655820679685,0.019688337339200775,False,0,0,-3120993,5951.804852311608,True,0,0
SEg1,33110,509,0.934528820299655,0,0,hh5,HH5,MnHHInc,economic__special_variable,economic,True,34575,472,0.829877342546378,0,0,True,3154103,5930,0.1,0,0,True,-1465,694.1649659843113,False,-0.042371655820679685,0.019688337339200775,False,0,0,-3120993,5951.804852311608,True,0,0
SEhJMTB0MTQ=,1545,231,9.0890311919025,0.0466626396858955,0.00693976771899813,hhi10t14,HHI10t14,HH2,income_and_benefits,economic,True,,0,,,,False,196924,3003,0.9,0.062,0.001,True,,,,,,,-195379,3011.871511203624,True,-1.5337360314104505,0.7011446070080587,False
SEhJMTV0MjQ=,2852,304,6.47974865396011,0.0861371186952582,0.00908552534558479,hhi15t24,HHI15t24,HH2,income_and_benefits,economic,True,,0,,,,False,297771,4297,0.9,0.094,0.001,True,,,,,,,-294919,4307.740126795023,True,-0.7862881304741816,0.9140392267581497,False
SEhJMjAwcGw=,3683,298,4.91868083620875,0.111235276351555,0.00883636060774419,hhi200pl,HHI200pl,HH2,income_and_benefits,economic,True,,0,,,,False,320979,4365,0.8,0.102,0.001,True,,,,,,,-317296,4375.160454200509,True,0.9235276351555015,0.889276496878745,False
SEhJMjV0MzQ=,2568,302,7.14901192133246,0.0775596496526729,0.00904284449116069,hhi25t34,HHI25t34,HH2,income_and_benefits,economic,True,,0,,,,False,258598,4053,1,0.082,0.001,True,,,,,,,-256030,4064.235844534616,True,-0.44403503473271133,0.9097968811296027,False
SEhJMzV0NDk=,3128,329,6.39386189258312,0.0944729688915735,0.0098298653617304,hhi35t49,HHI35t49,HH2,income_and_benefits,economic,True,,0,,,,False,332258,3673,0.7,0.105,0.001,True,,,,,,,-329130,3687.7052485251584,True,-1.05270311084265,0.9880599831475168,False
SEhJNTB0NzQ=,5156,385,4.53922717594045,0.155723346421021,0.0113788090997895,hhi50t74,HHI50t74,HH2,income_and_benefits,economic,True,,0,,,,False,462374,4498,0.6,0.147,0.001,True,,,,,,,-457218,4514.446699209107,True,0.8723346421021017,1.1422665911662317,False
SEhJNzV0OTk=,3780,348,5.59656486708158,0.114164904862579,0.0103628519067183,hhi75t99,HHI75t99,HH2,income_and_benefits,economic,True,,0,,,,False,345558,4369,0.8,0.11,0.001,True,,,,,,,-341778,4382.837551176179,True,0.4164904862579011,1.0410989368958894,False
SEhJVTEw,2163,278,7.81308185327426,0.0653276955602537,0.00833597702300883,hhiu10,HHIU10,HH2,income_and_benefits,economic,True,,0,,,,False,277465,4118,0.9,0.088,0.001,True,,,,,,,-275302,4127.373014400322,True,-2.267230443974629,0.8395743738831668,False
SEkxMDB0MTQ5,5823,403,4.20719221074379,0.175868317728783,0.0118674780117649,hi100t149,HI100t149,HH2,income_and_benefits,economic,True,,0,,,,False,440162,4870,0.7,0.14,0.001,True,,,,,,,-434339,4886.64598676843,True,3.5868317728783,1.190953543845113,False
SEkxNTB0MTk5,2412,250,6.3008160816989,0.0728480821504077,0.0074670765348412,hi150t199,HI150t199,HH2,income_and_benefits,economic,True,,0,,,,False,222014,3241,0.9,0.07,0.001,True,,,,,,,-219602,3250.6277855208214,True,0.28480821504076825,0.753373957455234,False
SElucw==,73184,1714,1.4237337242482,0.927753761900536,0.00542334299786366,hins,HIns,CvNIPop2,health_insurance_coverage,economic,True,,0,,0,0,False,7672151,9602,0.1,0.916,0.001,True,,,,,0.927753761900536,0.00542334299786366,True,-7598967,9753.778754923653,True,1.1753761900535977,0.5514766474881488,False
SW5jX0NQYkE=,1310,233,10.8123158309938,0.039565086076714,0.007010814215839,inc_cpba,Inc_CPbA,HH2,income_and_benefits,economic,True,924,204,13.4212292267004,0.0267245119305857,0.00588892684229815,True,137887,2654,1.2,0.044,0.001,True,386,309.6853241598639,False,0.41774891774891776,0.4019476135881529,False,0.0128405741461283,0.00915592569448605,False,-136577,2664.208137514785,True,-0.44349139232859924,0.7081773504498022,False
SW5jX1J0cm10,5050,344,4.14096120858286,0.152521896707943,0.0101215758137366,inc_rtrmt,Inc_Rtrmt,HH2,income_and_benefits,economic,True,5761,405,4.27357416946252,0.166623282718727,0.0114906882045512,True,401837,4488,0.7,0.127,0.001,True,-711,531.376514347407,False,-0.12341607359833362,0.08580813754738928,False,-0.014101386010784006,0.015312812033308245,False,-396787,4501.164293824432,True,2.5521896707943004,1.0170855271471408,False
SW5jX1NOQVA=,3828,352,5.58991021206722,0.115614617940199,0.010481607006774,inc_snap,Inc_SNAP,HH2,income_and_benefits,economic,True,3054,350,6.9667962490769,0.0883297180043384,0.0100508459113547,True,624636,5512,0.5,0.198,0.002,True,774,496.3909749381026,False,0.25343811394891946,0.18417255884576508,False,0.0272848999358606,0.014521831460881554,False,-620808,5523.228041643763,True,-8.2385382059801,1.0670711571608233,True
SW5jX1NvU2Vj,9518,440,2.81022487547191,0.287466022349743,0.0125327184580245,inc_sosec,Inc_SoSec,HH2,income_and_benefits,economic,True,9561,478,3.0391957703042,0.276529284164859,0.0132996330177543,True,821385,4437,0.3,0.26,0.001,True,-43,649.6799211919666,False,-0.004497437506536973,0.06778578246578543,False,0.010936738184883998,0.01827427892845702,False,-811867,4458.76316931052,True,2.7466022349743007,1.2572550733566679,False
SW5jX1NwU2Vj,1905,259,8.2649243312671,0.0575354877680459,0.00777224373356914,inc_spsec,Inc_SpSec,HH2,income_and_benefits,economic,True,1287,220,10.3914997532019,0.0372234273318872,0.00634265564948604,True,249247,3354,0.8,0.079,0.001,True,618,339.8249549400397,False,0.4801864801864802,0.32329496059137675,False,0.0203120604361587,0.010031802098424886,False,-247342,3363.985285342372,True,-2.1464512231954105,0.7836311163679296,False
SW5mbw==,1683,234,8.45212359605351,0.0423748017221845,0.00577033401308023,info,Info,CvEm16pl3,industry,economic,True,,0,,0,0,False,154804,3187,1.3,0.038,0.001,True,,,,,0.0423748017221845,0.00577033401308023,True,-153121,3195.578977274697,True,0.4374801722184509,0.5856343110039796,False
TEY=,42367,1183,1.69742709224211,0.647526326246771,0.0118826594833024,lf,LF,Pop16pl,employment_status,economic,True,41044,1230,1.8217531545211,0.612405067068531,0.0120383499609716,True,4356776,10369,0.1,0.635,0.002,True,1323,1706.5722955679316,False,0.03223370041906247,0.0422806151204319,False,0.03512125917823994,0.0169150662481393,False,-4314409,10436.266094729475,True,1.2526326246770907,1.2049796529241332,False
TEZBcm1kRg==,223,236,64.3341011626481,0.00340827461828853,0.00360624998059047,lfarmdf,LFArmdF,Pop16pl,employment_status,economic,False,234,105,27.2776868521549,0.00349144298055833,0.00156468129309398,False,2302,421,11.1,0,0.001,True,-11,258.30408436569485,False,-0.04700854700854701,1.0954586574622123,False,-8.316836226979988e-05,0.00393106429246165,False,-2079,482.63547320933634,True,0.340827461828853,0.37423306805397044,False
TWRFRkZUV3Jr,62874.22839506173,4198.143716217781,4.058997008022059,,,mdefftwrk,MdEFFTWrk,median,earnings,economic,True,,60981.16828675576,3653.6099658110325,3.642172748232871,,,True,,51327,284,0.3,,,True,1893.0601083059664,5565.363999262989,False,0.031043355866914608,0.09249531389504183,False,,,11547.228395061727,4207.738901360069,False,,
TWRFTUZUV3Jr,65223.75915378356,4742.82869244193,4.420442142319564,,,mdemftwrk,MdEMFTWrk,median,earnings,economic,True,,60563.1150392817,3998.2043966844476,4.013200755121789,,,True,,54127,221,0.2,,,True,4660.644114501862,6203.229997631659,False,0.07695515845707296,0.10577169569152137,False,,,11096.759153783561,4747.974832057393,False,,
TWRFV3Jr,48809.612518628914,3332.002590498222,4.149865948826162,,,mdewrk,MdEWrk,median,earnings,economic,True,,47392.84087136929,2350.104503238949,3.0144530906129328,,,True,,38845,255,0.4,,,True,1416.7716472596221,4077.4051110026885,False,0.029894212315841877,0.08689705037018426,False,,,9964.612518628914,3341.7459902103365,False,,
bWRGYW0=,18895,558,1.7952353873711,0,0,mdfam,mdFam,MdFamInc,economic__special_variable,economic,True,19181,0,,0,0,False,1887978,7339,0.2,0,0,True,-286,558,False,-0.014910588603305354,0.029091288254001355,False,0,0,-1869083,7360.182402631065,True,0,0
bWRGYW1JMTB0MTQ=,509,136,16.2425878264193,0,0,mdfami10t14,mdFamI10t14,MdFamInc,economic__special_variable,economic,True,680,0,,0,0,False,77738,0,,0,0,False,-171,136,False,-0.2514705882352941,0.2,False,0,0,-77229,136,True,0,0
bWRGYW1JMTV0MTk=,653,166,15.453576432365,0,0,mdfami15t19,mdFamI15t19,MdFamInc,economic__special_variable,economic,True,601,0,,0,0,False,84551,0,,0,0,False,52,166,False,0.08652246256239601,0.2762063227953411,False,0,0,-83898,166,True,0,0
bWRGYW1JMjAwcGw=,3039,267,5.34090261254152,0,0,mdfami200pl,mdFamI200pl,MdFamInc,economic__special_variable,economic,True,1464,0,0,0,0,True,222929,0,,0,0,False,1575,267,True,1.0758196721311475,0.1823770491803279,True,0,0,-219890,267,True,0,0
bWRGYW1JMjB0MjQ=,689,156,13.7638355221655,0,0,mdfami20t24,mdFamI20t24,MdFamInc,economic__special_variable,economic,True,790,0,,0,0,False,83811,0,,0,0,False,-101,156,False,-0.12784810126582277,0.19746835443037974,False,0,0,-83122,156,True,0,0
bWRGYW1JMjV0Mjk=,670,162,14.6985437553872,0,0,mdfami25t29,mdFamI25t29,MdFamInc,economic__special_variable,economic,True,872,0,,0,0,False,80705,0,,0,0,False,-202,162,False,-0.231651376146789,0.18577981651376146,False,0,0,-80035,162,True,0,0
bWRGYW1JMzB0MzQ=,560,145,15.740338688667,0,0,mdfami30t34,mdFamI30t34,MdFamInc,economic__special_variable,economic,True,633,0,,0,0,False,79928,0,,0,0,False,-73,145,False,-0.11532385466034756,0.22906793048973145,False,0,0,-79368,145,True,0,0
bWRGYW1JMzV0Mzk=,530,147,16.8606985146527,0,0,mdfami35t39,mdFamI35t39,MdFamInc,economic__special_variable,economic,True,707,0,,0,0,False,74610,0,,0,0,False,-177,147,False,-0.25035360678925034,0.2079207920792079,False,0,0,-74080,147,True,0,0
bWRGYW1JNDB0NDQ=,638,158,15.0546445484083,0,0,mdfami40t44,mdFamI40t44,MdFamInc,economic__special_variable,economic,True,891,0,,0,0,False,73356,0,,0,0,False,-253,158,False,-0.2839506172839506,0.17732884399551066,False,0,0,-72718,158,True,0,0
bWRGYW1JNDV0NDk=,421,128,18.4825534802793,0,0,mdfami45t49,mdFamI45t49,MdFamInc,economic__special_variable,economic,True,1048,0,,0,0,False,62927,0,,0,0,False,-627,128,True,-0.5982824427480916,0.12213740458015267,True,0,0,-62506,128,True,0,0
bWRGYW1JNTB0NTk=,960,178,11.2715298885512,0,0,mdfami50t59,mdFamI50t59,MdFamInc,economic__special_variable,economic,True,1463,0,,0,0,False,125090,0,,0,0,False,-503,178,False,-0.3438140806561859,0.12166780587833219,False,0,0,-124130,178,True,0,0
bWRGYW1JNjB0NzQ=,1519,214,8.56426500397198,0,0,mdfami60t74,mdFamI60t74,MdFamInc,economic__special_variable,economic,True,2027,0,,0,0,False,161984,0,,0,0,False,-508,214,False,-0.2506166748889985,0.10557474099654661,False,0,0,-160465,214,True,0,0
bWRGYW1JNzV0OTk=,2098,270,7.82334311734145,0,0,mdfami75t99,mdFamI75t99,MdFamInc,economic__special_variable,economic,True,2296,0,,0,0,False,214732,0,,0,0,False,-198,270,False,-0.08623693379790941,0.117595818815331,False,0,0,-212634,270,True,0,0
TWRGYW1JbmM=,93130.36224976167,7365.930094011456,4.808065754218374,,,mdfaminc,MdFamInc,median,income_and_benefits,economic,True,,77054.38061174148,5319.5368650395285,4.196725723455269,,,True,,68004,485,0.4,,,True,16075.981638020196,9085.945113656488,False,0.20863163794701312,0.1268869862179225,False,,,25126.362249761674,7381.879919767296,True,,
bWRGYW1JVTEw,777,174,13.6132658929012,0,0,mdfamiu10,mdFamIU10,MdFamInc,economic__special_variable,economic,True,992,0,,0,0,False,112405,0,,0,0,False,-215,174,False,-0.21673387096774194,0.17540322580645165,False,0,0,-111628,174,True,0,0
bWRGSTEwMHQxMjQ=,2092,255,7.40990428147175,0,0,mdfi100t124,mdFI100t124,MdFamInc,economic__special_variable,economic,True,1965,0,,0,0,False,164569,0,,0,0,False,127,255,False,0.06463104325699745,0.1297709923664122,False,0,0,-162477,255,True,0,0
bWRGSTEyNXQxNDk=,1896,240,7.69497133623177,0,0,mdfi125t149,mdFI125t149,MdFamInc,economic__special_variable,economic,True,1164,0,,0,0,False,120186,0,,0,0,False,732,240,True,0.6288659793814433,0.2061855670103093,True,0,0,-118290,240,True,0,0
bWRGSTE1MHQxOTk=,1844,220,7.25263567373689,0,0,mdfi150t199,mdFI150t199,MdFamInc,economic__special_variable,economic,True,1588,0,,0,0,False,148457,0,,0,0,False,256,220,False,0.16120906801007556,0.13853904282115867,False,0,0,-146613,220,True,0,0
bWRISA==,33110,509,0.934528820299655,0,0,mdhh,mdHH,MdHHInc,economic__special_variable,economic,True,34575,472,0.829877342546378,0,0,True,3154103,5930,0.1,0,0,True,-1465,694.1649659843113,False,-0.042371655820679685,0.019688337339200775,False,0,0,-3120993,5951.804852311608,True,0,0
bWRISEkxMHQxNA==,1545,231,9.0890311919025,0,0,mdhhi10t14,mdHHI10t14,MdHHInc,economic__special_variable,economic,True,1707,0,,0,0,False,196924,0,,0,0,False,-162,231,False,-0.09490333919156414,0.13532513181019332,False,0,0,-195379,231,True,0,0
bWRISEkxNXQxOQ==,1444,220,9.26167602657259,0,0,mdhhi15t19,mdHHI15t19,MdHHInc,economic__special_variable,economic,True,1595,0,,0,0,False,153690,0,,0,0,False,-151,220,False,-0.09467084639498433,0.1379310344827586,False,0,0,-152246,220,True,0,0
bWRISEkyMDBwbA==,3683,298,4.91868083620875,0,0,mdhhi200pl,mdHHI200pl,MdHHInc,economic__special_variable,economic,True,2062,0,,0,0,False,320979,0,,0,0,False,1621,298,True,0.7861299709020368,0.1445198836081474,True,0,0,-317296,298,True,0,0
bWRISEkyMHQyNA==,1408,224,9.67117988394584,0,0,mdhhi20t24,mdHHI20t24,MdHHInc,economic__special_variable,economic,True,1792,0,,0,0,False,144081,0,,0,0,False,-384,224,False,-0.21428571428571427,0.125,False,0,0,-142673,224,True,0,0
bWRISEkyNXQyOQ==,1306,220,10.2403217322901,0,0,mdhhi25t29,mdHHI25t29,MdHHInc,economic__special_variable,economic,True,1934,0,,0,0,False,130669,0,,0,0,False,-628,220,False,-0.3247156153050672,0.11375387797311272,False,0,0,-129363,220,True,0,0
bWRISEkzMHQzNA==,1262,219,10.5491837629276,0,0,mdhhi30t34,mdHHI30t34,MdHHInc,economic__special_variable,economic,True,1255,0,,0,0,False,127929,0,,0,0,False,7,219,False,0.005577689243027889,0.1745019920318725,False,0,0,-126667,219,True,0,0
bWRISEkzNXQzOQ==,995,196,11.9747674542927,0,0,mdhhi35t39,mdHHI35t39,MdHHInc,economic__special_variable,economic,True,1497,0,,0,0,False,117013,0,,0,0,False,-502,196,False,-0.3353373413493654,0.13092852371409486,False,0,0,-116018,196,True,0,0
bWRISEk0MHQ0NA==,1311,215,9.96941938565192,0,0,mdhhi40t44,mdHHI40t44,MdHHInc,economic__special_variable,economic,True,1773,0,,0,0,False,118136,0,,0,0,False,-462,215,False,-0.26057529610829105,0.12126339537507053,False,0,0,-116825,215,True,0,0
bWRISEk0NXQ0OQ==,822,172,12.720105902277,0,0,mdhhi45t49,mdHHI45t49,MdHHInc,economic__special_variable,economic,True,1564,0,,0,0,False,97109,0,,0,0,False,-742,172,True,-0.4744245524296675,0.10997442455242966,True,0,0,-96287,172,True,0,0
bWRISEk1MHQ1OQ==,2077,257,7.52195488875848,0,0,mdhhi50t59,mdHHI50t59,MdHHInc,economic__special_variable,economic,True,2753,0,,0,0,False,200625,0,,0,0,False,-676,257,False,-0.24555030875408645,0.09335270613875772,False,0,0,-198548,257,True,0,0
bWRISEk2MHQ3NA==,3079,299,5.90331009851025,0,0,mdhhi60t74,mdHHI60t74,MdHHInc,economic__special_variable,economic,True,3337,0,,0,0,False,261749,0,,0,0,False,-258,299,False,-0.0773149535510938,0.08960143841774049,False,0,0,-258670,299,True,0,0
bWRISEk3NXQ5OQ==,3780,348,5.59656486708158,0,0,mdhhi75t99,mdHHI75t99,MdHHInc,economic__special_variable,economic,True,3901,0,,0,0,False,345558,0,,0,0,False,-121,348,False,-0.03101768777236606,0.08920789541143297,False,0,0,-341778,348,True,0,0
TWRISEluYw==,70824.94316336473,3986.399140045208,3.4215953222680917,,,mdhhinc,MdHHInc,median,income_and_benefits,economic,True,,63112.058481656364,3505.7066537816145,3.376737688776626,,,True,,60762,379,0.4,,,True,7712.884681708369,5308.611611911523,False,0.12220936643906383,0.08874352632849208,False,,,10062.943163364733,4004.374995396057,False,,
bWRISElVMTA=,2163,278,7.81308185327426,0,0,mdhhiu10,mdHHIU10,MdHHInc,economic__special_variable,economic,True,2882,0,,0,0,False,277465,0,,0,0,False,-719,278,False,-0.2494795281054823,0.09646079111727966,False,0,0,-275302,278,True,0,0
bWRISTEwMHQxMjQ=,3306,316,5.81056456254356,0,0,mdhi100t124,mdHI100t124,MdHHInc,economic__special_variable,economic,True,2867,0,,0,0,False,257611,0,,0,0,False,439,316,False,0.1531217300313917,0.11021974189047784,False,0,0,-254305,316,True,0,0
bWRISTEyNXQxNDk=,2517,273,6.59346232850658,0,0,mdhi125t149,mdHI125t149,MdHHInc,economic__special_variable,economic,True,1606,0,,0,0,False,182551,0,,0,0,False,911,273,True,0.5672478206724783,0.16998754669987545,True,0,0,-180034,273,True,0,0
bWRISTE1MHQxOTk=,2412,250,6.3008160816989,0,0,mdhi150t199,mdHI150t199,MdHHInc,economic__special_variable,economic,True,2050,0,,0,0,False,222014,0,,0,0,False,362,250,False,0.17658536585365853,0.12195121951219509,False,0,0,-219602,250,True,0,0
TWRORkluYw==,51608.84648742411,5117.868506841271,6.02835846430926,,,mdnfinc,MdNFInc,median,income_and_benefits,economic,True,,47556.84505494506,3641.9261127105724,4.655348444739517,,,True,,45515,682,0.9,,,True,4052.0014324790536,6281.4173451348415,False,0.08520332725599337,0.13596936976067944,False,,,6093.846487424111,5163.109727026697,False,,
TUYxMHQxMnA1,121,57,28.6367404355799,0,0,mf10t12p5,MF10t12p5,MdEMFTWrk,economic__special_variable,economic,False,223,0,,0,0,False,22057,0,,0,0,False,-102,57,False,-0.45739910313901344,0.25560538116591924,False,0,0,-21936,57,True,0,0
TUYxMnA1dDE1,176,83,28.668140370268,0,0,mf12p5t15,MF12p5t15,MdEMFTWrk,economic__special_variable,economic,False,259,0,,0,0,False,25036,0,,0,0,False,-83,83,False,-0.3204633204633205,0.32046332046332043,False,0,0,-24860,83,True,0,0
TUYxNXQxN3A1,221,90,24.7562200002751,0,0,mf15t17p5,MF15t17p5,MdEMFTWrk,economic__special_variable,economic,False,527,0,,0,0,False,41647,0,,0,0,False,-306,90,True,-0.5806451612903226,0.17077798861480076,True,0,0,-41426,90,True,0,0
TUYxN3A1dDIw,262,124,28.7709691640177,0,0,mf17p5t20,MF17p5t20,MdEMFTWrk,economic__special_variable,economic,False,451,0,,0,0,False,37001,0,,0,0,False,-189,124,False,-0.4190687361419069,0.2749445676274945,False,0,0,-36739,124,True,0,0
TUYyMHQyMnA1,441,157,21.6418887717194,0,0,mf20t22p5,MF20t22p5,MdEMFTWrk,economic__special_variable,economic,False,501,0,,0,0,False,63320,0,,0,0,False,-60,157,False,-0.11976047904191617,0.31337325349301404,False,0,0,-62879,157,True,0,0
TUYyMnA1dDI1,237,104,26.6759006322701,0,0,mf22p5t25,MF22p5t25,MdEMFTWrk,economic__special_variable,economic,False,513,0,,0,0,False,38980,0,,0,0,False,-276,104,False,-0.5380116959064327,0.20272904483430798,False,0,0,-38743,104,True,0,0
TUZUMTAwcGw=,4460,345,4.70238663159186,0,0,mft100pl,MFT100pl,MdEMFTWrk,economic__special_variable,economic,True,2779,0,,0,0,False,363256,0,,0,0,False,1681,345,True,0.6048938467074487,0.12414537603454479,True,0,0,-358796,345,True,0,0
TUZUMjV0MzA=,775,182,14.2759094028826,0,0,mft25t30,MFT25t30,MdEMFTWrk,economic__special_variable,economic,True,1119,0,,0,0,False,103385,0,,0,0,False,-344,182,False,-0.30741733690795353,0.16264521894548706,False,0,0,-102610,182,True,0,0
TUZUMnA1dDU=,6,10,101.317122593718,0,0,mft2p5t5,MFT2p5t5,MdEMFTWrk,economic__special_variable,economic,False,25,0,,0,0,False,1891,0,,0,0,False,-19,10,False,-0.76,0.3999999999999999,False,0,0,-1885,10,True,0,0
TUZUMzB0MzU=,985,222,13.700955055313,0,0,mft30t35,MFT30t35,MdEMFTWrk,economic__special_variable,economic,True,790,0,,0,0,False,106658,0,,0,0,False,195,222,False,0.2468354430379747,0.2810126582278481,False,0,0,-105673,222,True,0,0
TUZUMzV0NDA=,596,144,14.6875828726464,0,0,mft35t40,MFT35t40,MdEMFTWrk,economic__special_variable,economic,True,1057,0,,0,0,False,88552,0,,0,0,False,-461,144,True,-0.43614001892147586,0.13623462630085145,True,0,0,-87956,144,True,0,0
TUZUNDB0NDU=,787,174,13.4402891979469,0,0,mft40t45,MFT40t45,MdEMFTWrk,economic__special_variable,economic,True,1145,0,,0,0,False,99614,0,,0,0,False,-358,174,False,-0.31266375545851527,0.1519650655021834,False,0,0,-98827,174,True,0,0
TUZUNDV0NTA=,476,130,16.6023856351051,0,0,mft45t50,MFT45t50,MdEMFTWrk,economic__special_variable,economic,True,914,0,,0,0,False,67213,0,,0,0,False,-438,130,True,-0.47921225382932164,0.14223194748358864,True,0,0,-66737,130,True,0,0
TUZUNTB0NTU=,1354,236,10.5956459078807,0,0,mft50t55,MFT50t55,MdEMFTWrk,economic__special_variable,economic,True,891,0,,0,0,False,98002,0,,0,0,False,463,236,False,0.5196408529741863,0.2648709315375982,False,0,0,-96648,236,True,0,0
TUZUNTV0NjU=,1379,207,9.12515346348065,0,0,mft55t65,MFT55t65,MdEMFTWrk,economic__special_variable,economic,True,1679,0,,0,0,False,133527,0,,0,0,False,-300,207,False,-0.1786777843954735,0.1232876712328767,False,0,0,-132148,207,True,0,0
TUZUNXQ3cDU=,184,86,28.412845249108,0,0,mft5t7p5,MFT5t7p5,MdEMFTWrk,economic__special_variable,economic,False,38,0,,0,0,False,9728,0,,0,0,False,146,86,False,3.8421052631578947,2.2631578947368416,False,0,0,-9544,86,True,0,0
TUZUNjV0NzU=,1229,203,10.0410297249104,0,0,mft65t75,MFT65t75,MdEMFTWrk,economic__special_variable,economic,True,1215,0,,0,0,False,104166,0,,0,0,False,14,203,False,0.011522633744855968,0.16707818930041152,False,0,0,-102937,203,True,0,0
TUZUNzV0MTAw,2526,291,7.00315502963706,0,0,mft75t100,MFT75t100,MdEMFTWrk,economic__special_variable,economic,True,2157,0,,0,0,False,177860,0,,0,0,False,369,291,False,0.17107093184979139,0.1349095966620306,False,0,0,-175334,291,True,0,0
TUZUN3A1dDEw,115,74,39.1172195057486,0,0,mft7p5t10,MFT7p5t10,MdEMFTWrk,economic__special_variable,economic,False,202,0,,0,0,False,10596,0,,0,0,False,-87,74,False,-0.4306930693069307,0.36633663366336633,False,0,0,-10481,74,True,0,0
TUZUVTJwdDVr,45,39,52.6849037487335,0,0,mftu2pt5k,MFTU2pt5k,MdEMFTWrk,economic__special_variable,economic,False,76,0,,0,0,False,2252,0,,0,0,False,-31,39,False,-0.40789473684210525,0.513157894736842,False,0,0,-2207,39,True,0,0
TWdCU2NpQXJ0,19835,796,2.4395794177343,0.499408313820278,0.0143215773066241,mgbsciart,MgBSciArt,CvEm16pl2,occupation,economic,True,17447,855,2.97906137963991,0.460671190557917,0.0175838134182923,True,1673223,10141,0.4,0.413,0.002,True,2388,1168.178496634825,False,0.1368716684816874,0.07201028588662121,False,0.038737123262361006,0.022678140816189643,False,-1653388,10172.19233990392,True,8.640831382027805,1.4460552428922293,True
TW5mY3Rybmc=,1488,244,9.968297545511,0.0374650653372611,0.00605276144727575,mnfctrng,Mnfctrng,CvEm16pl3,industry,economic,True,,0,,0,0,False,133626,2719,1.2,0.033,0.001,True,,,,,0.0374650653372611,0.00605276144727575,True,-132138,2729.9261894783895,True,0.4465065337261098,0.6134812233282093,False
TW5ISEluYw==,97326.11597704621,3548.1239369696887,2.216172119625818,,,mnhhinc,MnHHInc,mean,income_and_benefits,economic,True,87880.75795574836,3420.486866932367,2.3660734974659268,,,True,97647,682,0.4,,,True,9445.358021297856,4928.378422864267,False,0.10747925075992164,0.059060501219778974,False,,,-320.8840229537891,3613.074517927534,False,,
TW5UcnZUbQ==,45.40049994565808,2.112766623363268,2.8289481646338253,,,mntrvtm,MnTrvTm,mean,commute_to_work,economic,True,41.13691353561198,2.0651309907532025,3.051757340731419,,,True,41.2,0.1,0.1,,,True,4.263586410046102,2.954411754269727,False,0.1036438090172988,0.07554761552390055,False,,,4.2004999456580805,2.1151318646358255,False,,
TVdya0Vybg==,16375,748,2.77686257221745,0,0,mwrkern,MWrkErn,MdEMFTWrk,economic__special_variable,economic,True,16561,0,,0,0,False,1594741,6501,0.2,0,0,True,-186,748,False,-0.011231205845057666,0.045166354688726526,False,0,0,-1578366,6543.890662289522,True,0,0
TkYxMDB0MTI0,1207,198,9.97222383109672,0,0,nf100t124,NF100t124,MdNFInc,economic__special_variable,economic,True,829,0,,0,0,False,87790,0,,0,0,False,378,198,False,0.4559710494571773,0.2388419782870929,False,0,0,-86583,198,True,0,0
TkYxMjV0MTQ5,608,142,14.1977283634618,0,0,nf125t149,NF125t149,MdNFInc,economic__special_variable,economic,True,499,0,,0,0,False,57550,0,,0,0,False,109,142,False,0.218436873747495,0.28456913827655317,False,0,0,-56942,142,True,0,0
TkYxNTB0MTk5,579,134,14.0689061425474,0,0,nf150t199,NF150t199,MdNFInc,economic__special_variable,economic,True,439,0,,0,0,False,66764,0,,0,0,False,140,134,False,0.31890660592255127,0.3052391799544419,False,0,0,-66185,134,True,0,0
TkZhbQ==,14215,532,2.27509149011009,0,0,nfam,NFam,MdNFInc,economic__special_variable,economic,True,15394,0,,0,0,False,1266125,5924,0.3,0,0,True,-1179,532,False,-0.07658828114849942,0.034558919059373784,False,0,0,-1251910,5947.839944046914,True,0,0
