id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,change_percentage_point_significant,difference_sum,difference_m,significant,difference_percent,difference_percent_m
TW5ISEluYw==,111539.60733141348,3062.8552233853266,1.6692887069209437,,,mnhhinc,MnHHInc,mean,income_and_benefits,economic,True,115460.10080296361,2811.392324287295,1.4802109757289075,,,True,97647,682,0.4,,,True,-3920.4934715501295,4157.524374009165,False,-0.03395539623025774,0.035454459351340756,False,,,13892.607331413485,3137.8664916498246,True,,
TW5UcnZUbQ==,45.70356395121893,1.638579257549081,2.1794729491181815,,,mntrvtm,MnTrvTm,mean,commute_to_work,economic,True,44.50837117790454,1.5498424200209402,2.11680055209245,,,True,41.2,0.1,0.1,,,True,1.195192773314389,2.2554275670405515,False,0.026853213040240912,0.05132127004846982,False,,,4.503563951218929,1.64162784554542,False,,
TVdya0Vybg==,37377,1049.57134107215,1.70703183617081,0,0,mwrkern,MWrkErn,MdEMFTWrk,economic__special_variable,economic,True,37978,0,,0,0,False,1594741,6501,0.2,0,0,True,-601,1049.57134107215,False,-0.01582495128758755,0.027636298411505344,False,0,0,-1557364,6585.180407551489,True,0,0
TkYxMDB0MTI0,970,80,5.01363080876132,0,0,nf100t124,NF100t124,MdNFInc,economic__special_variable,economic,True,960,0,,0,0,False,87790,0,,0,0,False,10,80,False,0.010416666666666666,0.08333333333333333,False,0,0,-86820,80,True,0,0
TkYxMjV0MTQ5,616,126,12.4343741365018,0,0,nf125t149,NF125t149,MdNFInc,economic__special_variable,economic,True,416,0,,0,0,False,57550,0,,0,0,False,200,126,False,0.4807692307692308,0.3028846153846154,False,0,0,-56934,126,True,0,0
TkYxNTB0MTk5,438,0,0,0,0,nf150t199,NF150t199,MdNFInc,economic__special_variable,economic,True,390,0,,0,0,False,66764,0,,0,0,False,48,0,True,0.12307692307692308,0,True,0,0,-66326,0,True,0,0
TkZhbQ==,14940,796.354192555046,3.24033395000487,0,0,nfam,NFam,MdNFInc,economic__special_variable,economic,True,13081,0,,0,0,False,1266125,5924,0.3,0,0,True,1859,796.354192555046,False,0.14211451723874322,0.06087869372028484,False,0,0,-1251185,5977.286675407162,True,0,0
TmZhbTI=,14940,796.354192555046,3.24033395000487,1,0,nfam2,Nfam2,Nfam2,income_and_benefits,economic,True,13081,713.464785395888,3.31562720563823,1,0,True,1266125,5924,0.3,1,0,True,1859,1069.2109239995634,False,0.14211451723874322,0.08710148661458188,False,0,0,-1251185,5977.286675407162,True,0,0
TkZJMjAwcGw=,362,47,7.89265982636148,0,0,nfi200pl,NFI200pl,MdNFInc,economic__special_variable,economic,True,110,0,,0,0,False,88242,0,,0,0,False,252,47,True,2.290909090909091,0.4272727272727273,True,0,0,-87880,47,True,0,0
TkZtSTEwdDE0,1533,117,4.63957078022115,0,0,nfmi10t14,NFmI10t14,MdNFInc,economic__special_variable,economic,True,974,0,,0,0,False,123698,0,,0,0,False,559,117,True,0.5739219712525667,0.12012320328542096,True,0,0,-122165,117,True,0,0
TkZtSTE1dDE5,963,81,5.11320057949607,0,0,nfmi15t19,NFmI15t19,MdNFInc,economic__special_variable,economic,True,1359,0,,0,0,False,73560,0,,0,0,False,-396,81,True,-0.2913907284768212,0.05960264900662251,True,0,0,-72597,81,True,0,0
TkZtSTIwdDI0,1242,100,4.89454698520378,0,0,nfmi20t24,NFmI20t24,MdNFInc,economic__special_variable,economic,True,892,0,,0,0,False,63421,0,,0,0,False,350,100,True,0.3923766816143498,0.11210762331838564,True,0,0,-62179,100,True,0,0
TkZtSTI1dDI5,880,80,5.52638850511191,0,0,nfmi25t29,NFmI25t29,MdNFInc,economic__special_variable,economic,True,759,0,,0,0,False,52665,0,,0,0,False,121,80,False,0.15942028985507245,0.10540184453227931,False,0,0,-51785,80,True,0,0
TkZtSTMwdDM0,616,45,4.4408479058935,0,0,nfmi30t34,NFmI30t34,MdNFInc,economic__special_variable,economic,True,677,0,,0,0,False,49935,0,,0,0,False,-61,45,False,-0.09010339734121123,0.06646971935007386,False,0,0,-49319,45,True,0,0
TkZtSTM1dDM5,680,101,9.02914357232255,0,0,nfmi35t39,NFmI35t39,MdNFInc,economic__special_variable,economic,True,684,0,,0,0,False,43983,0,,0,0,False,-4,101,False,-0.005847953216374269,0.14766081871345027,False,0,0,-43303,101,True,0,0
TkZtSTQwdDQ0,778,79,6.17279127370469,0,0,nfmi40t44,NFmI40t44,MdNFInc,economic__special_variable,economic,True,515,0,,0,0,False,47018,0,,0,0,False,263,79,True,0.5106796116504855,0.1533980582524272,True,0,0,-46240,79,True,0,0
TkZtSTQ1dDQ5,581,119,12.4510198850112,0,0,nfmi45t49,NFmI45t49,MdNFInc,economic__special_variable,economic,True,392,0,,0,0,False,35258,0,,0,0,False,189,119,False,0.48214285714285715,0.30357142857142855,False,0,0,-34677,119,True,0,0
TkZtSTUwdDU5,1136,92,4.92315595701871,0,0,nfmi50t59,NFmI50t59,MdNFInc,economic__special_variable,economic,True,776,0,,0,0,False,76129,0,,0,0,False,360,92,True,0.4639175257731959,0.11855670103092783,True,0,0,-74993,92,True,0,0
TkZtSTYwdDc0,1199,149,7.55442098405206,0,0,nfmi60t74,NFmI60t74,MdNFInc,economic__special_variable,economic,True,1413,0,,0,0,False,99898,0,,0,0,False,-214,149,False,-0.15145081387119605,0.105449398443029,False,0,0,-98699,149,True,0,0
TkZtSTc1dDk5,1612,105,3.9596642204741,0,0,nfmi75t99,NFmI75t99,MdNFInc,economic__special_variable,economic,True,1456,0,,0,0,False,124990,0,,0,0,False,156,105,False,0.10714285714285714,0.07211538461538462,False,0,0,-123378,105,True,0,0
TkZtSVUxMA==,1334,71,3.23546433470195,0,0,nfmiu10,NFmIU10,MdNFInc,economic__special_variable,economic,True,1308,0,,0,0,False,175224,0,,0,0,False,26,71,False,0.019877675840978593,0.054281345565749234,False,0,0,-173890,71,True,0,0
TkhJbnM=,5772,834.41236807708,8.78796883473808,0.0304796907673785,0.00438325927928342,nhins,NHIns,CvNIPop2,health_insurance_coverage,economic,True,,0,,0,0,False,707744,9386,0.8,0.084,0.001,True,,,,,0.0304796907673785,0.00438325927928342,True,-701972,9423.016502161077,True,-5.35203092326215,0.4495882773096314,True
TkxGMQ==,60876,1516.61761825452,1.51448189588494,0.398061871039881,0.00847151326022206,nlf1,NLF1,Pop16pl,employment_status,economic,True,55669,1459.76470706755,1.59405586359316,0.386764859137805,0.00863468411033879,True,2503584,10436,0.3,0.365,0.002,True,5207,2105.004038000883,False,0.0935350015268821,0.039553232897733104,False,0.011297011902075993,0.012096458432262536,False,-2442708,10545.625870473503,True,3.3061871039881012,0.8704397562044037,True
TkxGMg==,29116,1234.65177276834,2.57778606310183,1,0,nlf2,NLF2,NLF2,health_insurance_coverage,economic,True,,0,,0,0,False,1267386,10004,0.5,1,0,True,,,,,1,0,True,-1238270,10079.899850692962,True,0,0
TkxGSElucw==,27229,1191.44282279932,2.6599630953975,0.935190273389202,0.0100928416155195,nlfhins,NLFHIns,NLF2,health_insurance_coverage,economic,True,,0,,0,0,False,1108889,8357,0.5,0.875,0.003,True,,,,,0.935190273389202,0.0100928416155195,True,-1081660,8441.503716755684,True,6.019027338920196,1.0529266445292487,True
TkxGTkhJbnM=,1887,324.829185880826,10.4644700947235,0.0648097266107982,0.0108125885094853,nlfnhins,NLFNHIns,NLF2,health_insurance_coverage,economic,True,,0,,0,0,False,158497,3812,1.5,0.125,0.003,True,,,,,0.0648097266107982,0.0108125885094853,True,-156610,3825.8146844822477,True,-6.01902733892018,1.1221054775530397,True
TkxGUGJISW5z,8796,797.235849670598,5.50979824810253,0.302101937079269,0.0241997961824557,nlfpbhins,NLFPbHIns,NLF2,health_insurance_coverage,economic,True,,0,,0,0,False,672918,7068,0.6,0.531,0.004,True,,,,,0.302101937079269,0.0241997961824557,True,-664122,7112.820045523435,True,-22.8898062920731,2.4528149854247006,True
TkxGUHZISW5z,20885,1068.23967348156,3.10934076967025,0.717303200989147,0.0205158309611172,nlfpvhins,NLFPvHIns,NLF2,health_insurance_coverage,economic,True,,0,,0,0,False,514091,6051,0.7,0.406,0.004,True,,,,,0.717303200989147,0.0205158309611172,True,-493206,6144.569716424413,True,31.1303200989147,2.090213673348098,True
TlJDbnN0TW50,7754,738.43415413969,5.78922030350991,0.0883103275477199,0.00819821566857296,nrcnstmnt,NRCnstMnt,CvEm16pl2,occupation,economic,True,8475,665.354792573105,4.77251915663344,0.101459338449199,0.00769347947502795,True,245935,3997,1,0.061,0.001,True,-721,993.9728366509817,False,-0.08507374631268437,0.11292117104385496,False,-0.013149010901479088,0.011242791760995643,False,-238181,4064.639467406673,True,2.7310327547719915,0.8258979364814708,True
T0M2dDE3UExG,17598,1103.91530472224,3.81334886674481,0.621925360474979,0.0280972370158366,oc6t17plf,OC6t17PLF,OCh6t17,employment_status,economic,True,16669,1044.23464795993,3.80822544282073,0.553419654714475,0.0261438481594421,True,708828,5943,0.5,0.669,0.005,True,929,1519.5575013799232,False,0.055732197492351074,0.09359431231786086,False,0.06850570576050408,0.03837910270587449,False,-691230,6044.656979515049,True,-4.707463952502103,2.853865322547822,False
T0NoNnQxNw==,28296,1231.43371725806,2.64557508264362,1,0,och6t17,OCh6t17,OCh6t17,employment_status,economic,True,30120,1239.23403762163,2.50110810581711,1,0,True,1060266,2788,0.2,1,0,True,-1824,1747.0346304524164,False,-0.06055776892430279,0.05626255448660416,False,0,0,-1031970,3047.847273076524,True,0,0
T0NoVTY=,11998,893.27767239532,4.52597050063217,1,0,ochu6,OChU6,OChU6,employment_status,economic,True,12999,870.824896290867,4.07244277752891,1,0,True,619948,2582,0.3,1,0,True,-1001,1247.5099198002395,False,-0.07700592353257943,0.09244244379443321,False,0,0,-607950,2732.154644232277,True,0,0
T0NoVTZQTEY=,7197,671.799077105648,5.67442679895454,0.599849974995833,0.0337733645717474,ochu6plf,OChU6PLF,OChU6,employment_status,economic,True,6331,627.79694169373,6.0281073800864,0.48703746442034,0.0356080322342859,True,391319,4009,0.6,0.631,0.006,True,866,919.4797442032103,False,0.13678723740325383,0.15481329863554252,False,0.11281251057549302,0.04907720564675729,False,-384122,4064.8979076970677,True,-3.1150025004167006,3.430218877121637,False
T3Robm90UEE=,3024,420.637611252251,8.45591119578833,0.034440344403444,0.00473447115999901,othnotpa,OthnotPA,CvEm16pl3,industry,economic,True,,0,,0,0,False,218455,3403,0.9,0.054,0.001,True,,,,,0.034440344403444,0.00473447115999901,True,-215431,3428.8985111840216,True,-1.9559655596556005,0.48389272741861267,True
UDY1cGxCd1B2,2877,464.961288711222,9.82451301140524,0.0946132596685083,0.0151325994324913,p65plbwpv,P65plBwPv,P65plPvU,income_in_past_12_months_is_below_the_poverty_level,economic,True,1243,251.622733472157,12.3058847954457,0.0598776434317645,0.0118519515502035,True,211852,3405,1,0.183,0.003,True,1634,528.6804327757936,True,1.3145615446500403,0.599545048706223,False,0.034735616236743795,0.019221454709064223,False,-208975,3436.5991910608373,True,-8.838674033149172,1.5427104899631559,True
UDY1cGxQdlU=,30408,704.988652390944,1.40938085480414,1,0,p65plpvu,P65plPvU,P65plPvU,income_in_past_12_months_is_below_the_poverty_level,economic,True,20759,880.707102276347,2.57904646997903,1,0,True,1154990,1054,0.1,1,0,True,9649,1128.119674502665,True,0.46481044366298957,0.070818999043952,True,0,0,-1124582,1268.0398258729886,True,0,0
UGJISW5z,52701,1978.03867505163,2.28165522781718,0.27829351752107,0.00960667394768313,pbhins,PbHIns,CvNIPop2,health_insurance_coverage,economic,True,,0,,0,0,False,3582878,13654,0.2,0.428,0.002,True,,,,,0.27829351752107,0.00960667394768313,True,-3530177,13796.534093749779,True,-14.970648247892996,0.9812654296218418,True
UEJ3UHY=,13428,1579.43407586388,7.15030008458433,0.0710577701576416,0.0082915320025237,pbwpv,PBwPv,PopPvU1,income_in_past_12_months_is_below_the_poverty_level,economic,True,8477,1172.47515965158,8.40805540793975,0.0470578438991895,0.0064733903319496,True,1570754,14520,0.6,0.189,0.002,True,4951,1967.056176116988,False,0.5840509614250324,0.2876062024522124,False,0.023999926258452098,0.010519234066159629,False,-1557326,14605.650002653083,True,-11.794222984235837,0.8529331916913229,True
UGVyQ2FwSW5j,39576.707891015765,1140.3066145568523,1.751523932404363,,,percapinc,PerCapInc,mean,income_and_benefits,economic,True,40143.69005327837,1066.5091324075293,1.6150329434893993,,,True,37693,250,0.4,,,True,-566.9821622626041,1561.3266489465843,False,-0.014123817753428,0.03863811031177638,False,,,1883.7078910157652,1167.3898985352366,False,,
UG9wMTZwbA==,152931,1980.73445973962,0.787344551790185,1,0,pop16pl,Pop16pl,Pop16pl,employment_status,economic,True,143935,1979.72548602073,0.83612779283317,1,0,True,6860360,1728,0,1,0,True,8996,2800.4681751450094,True,0.06250043422378157,0.020073397963000186,True,0,0,-6707429,2628.5534044413107,True,0,0
UG9wXzY=,189532,2787.21796779513,0.893969053896482,0,0,pop_6,Pop_6,PerCapInc,economic__special_variable,economic,True,182438,2635.45992191116,0.878163154603004,0,0,True,8443713,0,,0,0,False,7094,3835.913580882655,False,0.038884442934037866,0.02141566377721478,False,0,0,-8254181,2787.21796779513,True,0,0
UG9wUHZVMQ==,188973,2797.41112459359,0.899892511169789,1,0,poppvu1,PopPvU1,PopPvU1,income_in_past_12_months_is_below_the_poverty_level,economic,True,180140,2591.35427913668,0.874481711501214,1,0,True,8304816,2781,0,1,0,True,8833,3813.217276788717,False,0.049034084600865994,0.021653607166538587,False,0,0,-8115843,3944.5494039243536,True,0,0
UG9wUHZVMg==,188973,2797.41112459359,0.899892511169789,1,0,poppvu2,PopPvU2,PopPvU2,ratio_of_income_to_poverty_level,economic,True,180140,2591.35427913668,0.874481711501214,1,0,True,8304816,2781,0,1,0,True,8833,3813.217276788717,False,0.049034084600865994,0.021653607166538587,False,0,0,-8115843,3944.5494039243536,True,0,0
UHJkVHJuc01N,7546,716.453068944505,5.77171720796948,0.0859414149697053,0.00795291355011697,prdtrnsmm,PrdTrnsMM,CvEm16pl2,occupation,economic,True,6547,616.344059758833,5.72288437414044,0.0783780871772156,0.00720440538603292,True,373428,4652,0.8,0.092,0.001,True,999,945.0846522931159,False,0.15258897204826638,0.1541072980809783,False,0.0075633277924896936,0.01073090354545852,False,-365882,4706.847033843356,True,-0.6058585030294701,0.8015537033513981,False
UHJmU01nQVdN,9884,802.206955841197,4.9338709322438,0.112568903466812,0.00881797514488582,prfsmgawm,PrfSMgAWM,CvEm16pl3,industry,economic,True,,0,,0,0,False,555773,6009,0.7,0.137,0.001,True,,,,,0.112568903466812,0.00881797514488582,True,-545889,6062.3111929362385,True,-2.4431096533188015,0.8874496360685722,False
UHJ2V1NXcmty,62227,1555.76090708052,1.51984076252294,0.708703475923648,0.00934815452160694,prvwswrkr,PrvWSWrkr,CvEm16pl4,class_of_worker,economic,True,60917,1595.97994974874,1.59265981147276,0.729274161688475,0.0120456325227339,True,3254637,8485,0.2,0.803,0.001,True,1310,2228.7987796120115,False,0.021504670289081866,0.036992997734106,False,-0.020570685764827012,0.015247467194015698,False,-3192410,8626.448689930288,True,-9.429652407635203,0.940148886931428,True
UFUxOEJ3UHY=,3502,623.923873561511,10.8305262570153,0.0855147489744091,0.0149409885075539,pu18bwpv,PU18BwPv,PU18PvU,income_in_past_12_months_is_below_the_poverty_level,economic,True,2370,402.921828646699,10.3349064072615,0.0540960032868458,0.00899780691225881,True,465069,6961,0.9,0.268,0.004,True,1132,742.7159618589062,False,0.47763713080168774,0.36388561450744633,False,0.031418745687563296,0.01744114866667761,False,-461567,6988.905636793217,True,-18.248525102559093,1.5467163204119163,True
UFUxOFB2VQ==,40952,1427.62354981977,2.11920360736622,1,0,pu18pvu,PU18PvU,PU18PvU,income_in_past_12_months_is_below_the_poverty_level,economic,True,43811,1541.09376742624,2.13835593110506,1,0,True,1737110,1722,0.1,1,0,True,-2859,2100.732967323549,False,-0.06525758371185318,0.046292216848478965,False,0,0,-1696158,2236.826546695117,True,0,0
UHViQWRtaW4=,6296,606.115500544244,5.85227558525357,0.0717051614960594,0.00673296590054756,pubadmin,PubAdmin,CvEm16pl3,industry,economic,True,,0,,0,0,False,152150,2799,1.1,0.038,0.001,True,,,,,0.0717051614960594,0.00673296590054756,True,-145854,2863.8744735061273,True,3.3705161496059404,0.6806822299570939,True
UHYxMDB0MTI0,3711,539.102958626643,8.83110113982407,0.0196377260243527,0.00283795418836659,pv100t124,Pv100t124,PopPvU2,ratio_of_income_to_poverty_level,economic,True,2693,422.60146710583,9.53956880454065,0.0149494837348729,0.00233608372280135,True,431223,5766,0.8,0.052,0.001,True,1018,684.9992700726037,False,0.3780170813219458,0.2946817340223685,False,0.004688242289479802,0.0036757681013911752,False,-427512,5791.147381996076,True,-3.23622739756473,0.30089838775353167,True
UHYxMjV0MTQ5,5935,762.45983500772,7.80962796053211,0.0314066030596964,0.00400787990980041,pv125t149,Pv125t149,PopPvU2,ratio_of_income_to_poverty_level,economic,True,3580,556.622852567158,9.45174733944334,0.0198734317752859,0.00307669239131086,True,396682,5552,0.9,0.048,0.001,True,2355,944.0201269040824,False,0.6578212290502793,0.33436467196743863,False,0.0115331712844105,0.005052636682182074,False,-390747,5604.110009626863,True,-1.65933969403036,0.4130750703126702,True
UHYxNTB0MTc0,3917,493.028396748098,7.65160355101018,0.0207278288432739,0.00259088233373736,pv150t174,Pv150t174,PopPvU2,ratio_of_income_to_poverty_level,economic,True,4515,609.094409759275,8.20088943318658,0.0250638392361497,0.0033619499051464,True,373133,5481,0.9,0.045,0.001,True,-598,783.62810056812,False,-0.13244739756367663,0.1600681198012296,False,-0.004336010392875803,0.004244452665772848,False,-369216,5503.129836738362,True,-2.42721711567261,0.2777169650430515,True
UHYxNzV0MTg0,2456,464.69129537791,11.5019181454489,0.0129965656469443,0.00245149764463861,pv175t184,Pv175t184,PopPvU2,ratio_of_income_to_poverty_level,economic,True,2075,428.444862263512,12.5519423521738,0.0115188186965693,0.00237262024041021,True,141732,3263,1.4,0.017,0,True,381,632.0624969099177,False,0.1836144578313253,0.33148154413395975,False,0.0014777469503749995,0.0034116224156364163,False,-139276,3295.922784289705,True,-0.40034343530557015,0.24514976446386097,False
UHYxODV0MTk5,2222,332.945941558085,9.10885457549636,0.0117582935128299,0.00175325134651079,pv185t199,Pv185t199,PopPvU2,ratio_of_income_to_poverty_level,economic,True,3884,612.213198158942,9.58203084212594,0.0215610081048074,0.00338435851965775,True,203211,4036,1.2,0.024,0,True,-1662,696.8916702042002,False,-0.4279093717816684,0.124418435698209,True,-0.009802714591977499,0.0038115315653450776,False,-200989,4049.7097426852706,True,-1.2241706487170099,0.17532513465107902,True
UHYyMDB0Mjk5,24085,1420.27180497256,3.58475032379006,0.127452069872416,0.00727507326068399,pv200t299,Pv200t299,PopPvU2,ratio_of_income_to_poverty_level,economic,True,21890,1241.82969846916,3.44865998539022,0.121516598201399,0.00666838323379947,True,1181403,9023,0.5,0.142,0.001,True,2195,1886.6141629914734,False,0.10027409776153495,0.09003244190244608,False,0.005935471671017004,0.009868841163031102,False,-1157318,9134.095521725181,True,-1.4547930127583992,0.7343479485115975,False
UHYzMDB0Mzk5,23971,1390.30104653632,3.52579287240655,0.126848809089129,0.00711347298640883,pv300t399,Pv300t399,PopPvU2,ratio_of_income_to_poverty_level,economic,True,25449,1470.66243577512,3.5129856489309,0.141273453980238,0.00790701000326656,True,923748,7695,0.5,0.111,0.001,True,-1478,2023.8045854281474,False,-0.058076938190105704,0.07711952636752911,False,-0.014424644891109006,0.010635897005900612,False,-899777,7819.588352336713,True,1.5848809089128988,0.7183418262106708,False
UHY0MDB0NDk5,22334,1326.85869632,3.61153860122489,0.118186195911585,0.00679995948394724,pv400t499,Pv400t499,PopPvU2,ratio_of_income_to_poverty_level,economic,True,22701,1258.08783477148,3.36899271545416,0.126018652159432,0.00674456957735673,True,727075,6935,0.6,0.088,0.001,True,-367,1828.4799698109905,False,-0.0161666886921281,0.07993241021058042,False,-0.007832456247847008,0.009577508432109572,False,-704741,7060.791669494293,True,3.018619591158501,0.6873096026051434,True
UHY1MDBwbA==,86914,2286.75862302955,1.59942796616237,0.459928137882131,0.0100039548164778,pv500pl,Pv500pl,PopPvU2,ratio_of_income_to_poverty_level,economic,True,84876,2252.18338507325,1.61306899568077,0.471166870212057,0.0105057613807058,True,2355855,10909,0.3,0.284,0.001,True,2038,3209.6097893669266,False,0.024011499128139876,0.038265058259398604,False,-0.011238732329926004,0.014506899536374367,False,-2268941,11146.100035438405,True,17.5928137882131,1.0053810818298172,True
UHY1MHQ3NA==,4305,640.224960463117,9.04052276052963,0.0227810322109508,0.00337109179883208,pv50t74,Pv50t74,PopPvU2,ratio_of_income_to_poverty_level,economic,True,1453,324.376324660108,13.5711806684465,0.00806594870656156,0.0017969479582767,True,405929,5675,0.8,0.049,0.001,True,2852,717.710247941326,True,1.962835512732278,0.7947657491720433,False,0.01471508350438924,0.0038201154276942613,True,-401624,5710.999299597225,True,-2.62189677890492,0.35162849594640233,True
UHY3NXQ5OQ==,4001,542.952115752393,8.24948953874591,0.0211723367888534,0.00285602721326132,pv75t99,Pv75t99,PopPvU2,ratio_of_income_to_poverty_level,economic,True,2727,434.013824664607,9.67503451725248,0.0151382258243588,0.00239945235471601,True,481190,5800,0.7,0.058,0.001,True,1274,695.1007121273867,False,0.4671800513384672,0.3068676451949431,False,0.006034110964494599,0.003730182709391247,False,-477189,5825.358100580599,True,-3.6827663211146606,0.30260355984173787,True
UHZISW5z,151324,2869.67332635616,1.15281268355456,0.799083285807828,0.00953916513955143,pvhins,PvHIns,CvNIPop2,health_insurance_coverage,economic,True,,0,,0,0,False,4818542,18699,0.2,0.575,0.002,True,,,,,0.799083285807828,0.00953916513955143,True,-4667218,18917.918120131508,True,22.4083285807828,0.9746572297973952,True
UHZVNTA=,5122,585.796039590573,6.95249931567115,0.0271044011578374,0.00307381645239496,pvu50,PvU50,PopPvU2,ratio_of_income_to_poverty_level,economic,True,4297,613.481866072666,8.67901569940526,0.0238536693682691,0.00338825260433652,True,683635,7209,0.6,0.082,0.001,True,825,848.243479196864,False,0.19199441470793577,0.21805158082849885,False,0.0032507317895682994,0.004574779043167785,False,-678513,7232.761436685161,True,-5.489559884216261,0.32323903822115824,True
UmV0YWls,9165,803.652910154626,5.33052703246709,0.104380210468771,0.00888027180368932,retail,Retail,CvEm16pl3,industry,economic,True,,0,,0,0,False,378143,4826,0.8,0.093,0.001,True,,,,,0.104380210468771,0.00888027180368932,True,-368978,4892.456847024816,True,1.1380210468770997,0.8936399012320319,False
U2FsZXNPZmY=,20379,1137.51351640321,3.39318699818742,0.232096487631543,0.0119806785793804,salesoff,SalesOff,CvEm16pl2,occupation,economic,True,24544,1117.78933614523,2.76852670805519,0.293831032790222,0.0119734534020748,True,842017,7138,0.5,0.208,0.002,True,-4165,1594.800928015779,False,-0.16969524119947849,0.05981502296084775,False,-0.06173454515867899,0.016938129932022632,True,-821638,7228.068967573566,True,2.4096487631542978,1.2146466944030447,False
U2xmRW1OSW5j,3082,525.590144504251,10.3668944396082,0.0351009065646212,0.00593934385850825,slfemninc,SlfEmNInc,CvEm16pl4,class_of_worker,economic,True,3299,443.735281446044,8.17665630362418,0.0394943194742072,0.00525115303814858,True,261635,4106,1,0.065,0.001,True,-217,687.8560896001426,False,-0.06577750833585935,0.20290957726504244,False,-0.004393412909586003,0.00792782528185736,False,-258553,4139.5025063405865,True,-2.9899093435378803,0.6022939935745638,True
U3J2Yw==,13104,895.862712696538,4.15596301691466,0.149241492414924,0.00969814168944379,srvc,Srvc,CvEm16pl2,occupation,economic,True,13183,808.420682565705,3.72783997888828,0.15782164705319,0.00913039669078269,True,918538,8512,0.6,0.227,0.002,True,-79,1206.6954876852735,False,-0.0059925661837214594,0.09128842445059918,False,-0.008580154638266002,0.01331983843594145,False,-905434,8559.013611392378,True,-7.7758507585076,0.9902219560711006,True
VHJXSFV0,6066,608.8686229393,6.10176230601479,0.0690856908569086,0.00677739365626968,trwhut,TrWHUt,CvEm16pl3,industry,economic,True,,0,,0,0,False,259590,3894,0.9,0.064,0.001,True,,,,,0.0690856908569086,0.00677739365626968,True,-253524,3941.3141209500163,True,0.5085690856908602,0.6850771107842131,False
VTE4TkhJbnM=,814,355.578402043769,26.5549242394695,0.018715225088518,0.0081499671530425,u18nhins,U18NHIns,CvNIU18_2,health_insurance_coverage,economic,False,,0,,0,0,False,49352,2474,3,0.027,0.001,True,,,,,0.018715225088518,0.0081499671530425,False,-48538,2499.4223332602273,True,-0.8284774911482002,0.8211087905732812,False
VUVt,3799,441.48046389393,7.0644164700826,1,0,uem,UEm,UEm,health_insurance_coverage,economic,True,,0,,0,0,False,276948,4496,1,1,0,True,,,,,1,0,True,-273149,4517.623379610124,True,0,0
VUVtSElucw==,3423,414.120755335929,7.35451767519255,0.901026585943669,0.0303141121838358,uemhins,UEmHIns,UEm,health_insurance_coverage,economic,True,,0,,0,0,False,224574,4158,1.1,0.811,0.006,True,,,,,0.901026585943669,0.0303141121838358,True,-221151,4178.571526251525,True,9.002658594366892,3.0902190820299165,False
VUVtTkhJbnM=,376,140.246212070059,22.6744829706492,0.0989734140563306,0.0350791673647354,uemnhins,UEmNHIns,UEm,health_insurance_coverage,economic,False,,0,,0,0,False,52374,1870,2.2,0.189,0.006,True,,,,,0.0989734140563306,0.0350791673647354,False,-51998,1875.2517164370227,True,-9.002658594366938,3.558859343951538,False
VUVtUGJISW5z,890,237.497368406473,16.2219438138365,0.234272176888655,0.0562764292664694,uempbhins,UEmPbHIns,UEm,health_insurance_coverage,economic,True,,0,,0,0,False,139298,3383,1.5,0.503,0.008,True,,,,,0.234272176888655,0.0562764292664694,True,-138408,3391.3262892266794,True,-26.872782311134497,5.684220695032814,True
VUVtUHZISW5z,2569,330.504160336901,7.82072336253509,0.676230586996578,0.0373238299030987,uempvhins,UEmPvHIns,UEm,health_insurance_coverage,economic,True,,0,,0,0,False,96183,2458,1.6,0.347,0.007,True,,,,,0.676230586996578,0.0373238299030987,True,-93614,2480.1203599825553,True,32.92305869965781,3.79745741073609,True
VXBkRm1Xcmty,72,59,49.8142519419115,0.000820008200082001,0.000671725431029997,updfmwrkr,UpdFmWrkr,CvEm16pl4,class_of_worker,economic,False,124,101.271911209377,49.6479611772612,0.00148447881624786,0.00121201122511302,False,5061,634,7.6,0.001,0.001,True,-52,117.2049487009825,False,-0.41935483870967744,0.6717697462846572,False,-0.0006644706161658589,0.0013857078568343326,False,-4989,636.7393501268789,True,0,0.12046638762295628
V2hsc2FsZQ==,1689,328.306259459061,11.8163572070688,0.0192360256935903,0.00371669414490287,whlsale,Whlsale,CvEm16pl3,industry,economic,True,,0,,0,0,False,85255,2520,1.8,0.021,0.001,True,,,,,0.0192360256935903,0.00371669414490287,True,-83566,2541.2959292455494,True,-0.17639743064097013,0.38488719602963256,False
V3JrRTE2cGw=,94580,2042.83455032462,1.31300984504498,0,0,wrke16pl,WrkE16pl,MdEWrk,economic__special_variable,economic,True,91590,0,,0,0,False,4379105,12835,0.2,0,0,True,2990,2042.83455032462,False,0.03264548531499072,0.0223041221784542,False,0,0,-4284525,12996.553312320924,True,0,0
V3JrcjE2cGw=,86559,1865.28978981819,1.3099906027645,1,0,wrkr16pl,Wrkr16pl,Wrkr16pl,commute_to_work,economic,True,82474,1692.42813732223,1.24746186000535,1,0,True,3953532,9967,0.2,1,0,True,4085,2518.6542041336243,False,0.04953076120959333,0.03123082197809739,False,0,0,-3866973,10140.039201107656,True,0,0
