id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,change_percentage_point_significant,difference_sum,difference_m,significant,difference_percent,difference_percent_m
TW5ISEluYw==,166368.63928638972,5595.567211576955,2.04459243612908,,,mnhhinc,MnHHInc,mean,income_and_benefits,economic,True,156897.58028883283,3848.793207296906,1.491222436332215,,,True,97647,682,0.4,,,True,9471.058997556887,6791.434426673786,False,0.06036459568160076,0.04414182259888161,False,,,68721.63928638972,5636.975822129726,True,,
TW5UcnZUbQ==,32.64076281287247,1.0184859782529336,1.896831933313901,,,mntrvtm,MnTrvTm,mean,commute_to_work,economic,True,30.481234157667156,0.8162989734536825,1.6279865061644128,,,True,41.2,0.1,0.1,,,True,2.1595286552053103,1.3052423920327485,False,0.07084780898420771,0.044032666821362136,False,,,-8.559237187127536,1.0233834510572444,True,,
TVdya0Vybg==,78681,2436.18903207448,1.88224091832205,0,0,mwrkern,MWrkErn,MdEMFTWrk,economic__special_variable,economic,True,77146,0,,0,0,False,1594741,6501,0.2,0,0,True,1535,2436.18903207448,False,0.019897337515878983,0.03157894164408369,False,0,0,-1516060,6942.479240156214,True,0,0
TkYxMDB0MTI0,8886,538,3.68052747842137,0,0,nf100t124,NF100t124,MdNFInc,economic__special_variable,economic,True,8945,0,,0,0,False,87790,0,,0,0,False,-59,538,False,-0.006595863610955841,0.060145332588037996,False,0,0,-78904,538,True,0,0
TkYxMjV0MTQ5,6742,565,5.09440886373042,0,0,nf125t149,NF125t149,MdNFInc,economic__special_variable,economic,True,5418,0,,0,0,False,57550,0,,0,0,False,1324,565,False,0.24437061646363972,0.10428202288667406,False,0,0,-50808,565,True,0,0
TkYxNTB0MTk5,8213,482,3.56762594108162,0,0,nf150t199,NF150t199,MdNFInc,economic__special_variable,economic,True,6394,0,,0,0,False,66764,0,,0,0,False,1819,482,True,0.28448545511416956,0.0753831717234908,True,0,0,-58551,482,True,0,0
TkZhbQ==,102840,2355.33500801903,1.39227401258308,0,0,nfam,NFam,MdNFInc,economic__special_variable,economic,True,108166,0,,0,0,False,1266125,5924,0.3,0,0,True,-5326,2355.33500801903,False,-0.04923913244457593,0.021775188210889095,False,0,0,-1163285,6375.059136980613,True,0,0
TmZhbTI=,102840,2355.33500801903,1.39227401258308,1,0,nfam2,Nfam2,Nfam2,income_and_benefits,economic,True,108166,1754.08209614031,0.985810055511499,1,0,True,1266125,5924,0.3,1,0,True,-5326,2936.734070357748,False,-0.04923913244457593,0.026681007780869997,False,0,0,-1163285,6375.059136980613,True,0,0
TkZJMjAwcGw=,13149,635,2.93572315067356,0,0,nfi200pl,NFI200pl,MdNFInc,economic__special_variable,economic,True,11887,0,,0,0,False,88242,0,,0,0,False,1262,635,False,0.10616640026920166,0.05341970219567594,False,0,0,-75093,635,True,0,0
TkZtSTEwdDE0,7520,245,1.98053417836125,0,0,nfmi10t14,NFmI10t14,MdNFInc,economic__special_variable,economic,True,6938,0,,0,0,False,123698,0,,0,0,False,582,245,False,0.08388584606514846,0.03531277025079273,False,0,0,-116178,245,True,0,0
TkZtSTE1dDE5,4689,453,5.87289271080671,0,0,nfmi15t19,NFmI15t19,MdNFInc,economic__special_variable,economic,True,3910,0,,0,0,False,73560,0,,0,0,False,779,453,False,0.19923273657289003,0.11585677749360616,False,0,0,-68871,453,True,0,0
TkZtSTIwdDI0,3389,281,5.04044463537944,0,0,nfmi20t24,NFmI20t24,MdNFInc,economic__special_variable,economic,True,3953,0,,0,0,False,63421,0,,0,0,False,-564,281,False,-0.14267644826713888,0.07108525170756388,False,0,0,-60032,281,True,0,0
TkZtSTI1dDI5,3097,226,4.43610003994453,0,0,nfmi25t29,NFmI25t29,MdNFInc,economic__special_variable,economic,True,3749,0,,0,0,False,52665,0,,0,0,False,-652,226,False,-0.17391304347826086,0.06028274206455054,False,0,0,-49568,226,True,0,0
TkZtSTMwdDM0,3042,360,7.19411521375515,0,0,nfmi30t34,NFmI30t34,MdNFInc,economic__special_variable,economic,True,3851,0,,0,0,False,49935,0,,0,0,False,-809,360,False,-0.2100753051155544,0.09348221241236043,False,0,0,-46893,360,True,0,0
TkZtSTM1dDM5,2642,123,2.83013007093733,0,0,nfmi35t39,NFmI35t39,MdNFInc,economic__special_variable,economic,True,3271,0,,0,0,False,43983,0,,0,0,False,-629,123,True,-0.19229593396514827,0.03760317945582391,True,0,0,-41341,123,True,0,0
TkZtSTQwdDQ0,3060,333,6.61541212229573,0,0,nfmi40t44,NFmI40t44,MdNFInc,economic__special_variable,economic,True,3879,0,,0,0,False,47018,0,,0,0,False,-819,333,False,-0.2111368909512761,0.08584686774941996,False,0,0,-43958,333,True,0,0
TkZtSTQ1dDQ5,1635,176,6.54378479871355,0,0,nfmi45t49,NFmI45t49,MdNFInc,economic__special_variable,economic,True,3375,0,,0,0,False,35258,0,,0,0,False,-1740,176,True,-0.5155555555555555,0.05214814814814815,True,0,0,-33623,176,True,0,0
TkZtSTUwdDU5,5840,461,4.79868426531207,0,0,nfmi50t59,NFmI50t59,MdNFInc,economic__special_variable,economic,True,6693,0,,0,0,False,76129,0,,0,0,False,-853,461,False,-0.12744658598535782,0.06887793216793665,False,0,0,-70289,461,True,0,0
TkZtSTYwdDc0,8074,501,3.77209896602325,0,0,nfmi60t74,NFmI60t74,MdNFInc,economic__special_variable,economic,True,9919,0,,0,0,False,99898,0,,0,0,False,-1845,501,True,-0.18600665389656215,0.05050912390361932,True,0,0,-91824,501,True,0,0
TkZtSTc1dDk5,11382,669,3.57307090222444,0,0,nfmi75t99,NFmI75t99,MdNFInc,economic__special_variable,economic,True,11961,0,,0,0,False,124990,0,,0,0,False,-579,669,False,-0.04840732380235766,0.05593177827940807,False,0,0,-113608,669,True,0,0
TkZtSVUxMA==,11480,496,2.62647871810894,0,0,nfmiu10,NFmIU10,MdNFInc,economic__special_variable,economic,True,14023,0,,0,0,False,175224,0,,0,0,False,-2543,496,True,-0.18134493332382515,0.03537046281109606,True,0,0,-163744,496,True,0,0
TkhJbnM=,20497,2112.40076690007,6.2649861189563,0.0517030448721991,0.00527827522497469,nhins,NHIns,CvNIPop2,health_insurance_coverage,economic,True,,0,,0,0,False,707744,9386,0.8,0.084,0.001,True,,,,,0.0517030448721991,0.00527827522497469,True,-687247,9620.770915056652,True,-3.22969551278009,0.5372168030747141,True
TkxGMQ==,118815,3316.53041596184,1.69686311697918,0.349920040995556,0.00863320445286381,nlf1,NLF1,Pop16pl,employment_status,economic,True,112713,2874.35018743367,1.55024295503178,0.336339248680312,0.00747618393080241,True,2503584,10436,0.3,0.365,0.002,True,6102,4388.765543977029,False,0.054137499667296585,0.03985537801392509,False,0.013580792315244006,0.011420400399816798,False,-2384769,10950.318260215088,True,-1.5079959004443992,0.8861840617216465,False
TkxGMg==,56193,2495.56045809353,2.69972777612192,1,0,nlf2,NLF2,NLF2,health_insurance_coverage,economic,True,,0,,0,0,False,1267386,10004,0.5,1,0,True,,,,,1,0,True,-1211193,10310.569237437863,True,0,0
TkxGSElucw==,50449,2329.77659873216,2.80734517556014,0.897780862384995,0.0113694094501076,nlfhins,NLFHIns,NLF2,health_insurance_coverage,economic,True,,0,,0,0,False,1108889,8357,0.5,0.875,0.003,True,,,,,0.897780862384995,0.0113694094501076,True,-1058440,8675.673345625686,True,2.2780862384994975,1.1758548857924433,False
TkxGTkhJbnM=,5744,910.934135928608,9.64065726232747,0.102219137615005,0.0155622105342751,nlfnhins,NLFNHIns,NLF2,health_insurance_coverage,economic,True,,0,,0,0,False,158497,3812,1.5,0.125,0.003,True,,,,,0.102219137615005,0.0155622105342751,True,-152753,3919.3296620723295,True,-2.2780862384994993,1.5848734861593934,False
TkxGUGJISW5z,25383,1521.55906885011,3.64401339586976,0.451711067214778,0.0181865804918258,nlfpbhins,NLFPbHIns,NLF2,health_insurance_coverage,economic,True,,0,,0,0,False,672918,7068,0.6,0.531,0.004,True,,,,,0.451711067214778,0.0181865804918258,True,-647535,7229.921576338156,True,-7.928893278522203,1.8621270364442344,True
TkxGUHZISW5z,28616,1767.44023944234,3.75465388768487,0.50924492374495,0.0218590333810128,nlfpvhins,NLFPvHIns,NLF2,health_insurance_coverage,economic,True,,0,,0,0,False,514091,6051,0.7,0.406,0.004,True,,,,,0.50924492374495,0.0218590333810128,True,-485475,6303.8437480635575,True,10.324492374495001,2.222200126793786,True
TlJDbnN0TW50,3835,645.099992249264,10.2257640156337,0.0183829697483906,0.00307658870005669,nrcnstmnt,NRCnstMnt,CvEm16pl2,occupation,economic,True,3221,572.081287930308,10.7969506332457,0.015608645086257,0.00276192243671174,True,245935,3997,1,0.061,0.001,True,614,862.2244487371026,False,0.19062402980440857,0.29125580094582504,False,0.002774324662133598,0.004134442353658862,False,-242100,4048.723626033271,True,-4.26170302516094,0.3235026743215041,True
T0M2dDE3UExG,25023,1825.08082012825,4.43380738991435,0.628055820490939,0.0309228565933681,oc6t17plf,OC6t17PLF,OCh6t17,employment_status,economic,True,23843,1346.39741532729,3.43278392790958,0.622776544338514,0.0211868045062047,True,708828,5943,0.5,0.669,0.005,True,1180,2267.973985741462,False,0.049490416474436943,0.09680637860859306,False,0.005279276152424961,0.03748471348534153,False,-683805,6216.92600888896,True,-4.094417950906106,3.1324480201497504,False
T0NoNnQxNw==,39842,2143.89621950317,3.27112187289211,1,0,och6t17,OCh6t17,OCh6t17,employment_status,economic,True,38285,1725.55672175678,2.73989983420106,1,0,True,1060266,2788,0.2,1,0,True,1557,2752.060500788453,False,0.040668669191589395,0.07304677214817558,False,0,0,-1020424,3516.9923229941783,True,0,0
T0NoVTY=,26097,1670.51219690249,3.89128610295142,1,0,ochu6,OChU6,OChU6,employment_status,economic,True,26968,1401.46922905928,3.15914038175443,1,0,True,619948,2582,0.3,1,0,True,-871,2180.5336502792147,False,-0.03229753782260457,0.07978793683533197,False,0,0,-593851,3075.2780362107073,True,0,0
T0NoVTZQTEY=,16419,1461.69045970753,5.41181331994358,0.62915277618117,0.0389253879707931,ochu6plf,OChU6PLF,OChU6,employment_status,economic,True,16301,1126.58111115001,4.20128666524091,0.604457134381489,0.027538942452009,True,391319,4009,0.6,0.631,0.006,True,118,1845.460376166338,False,0.007238819704312619,0.11351757736947315,False,0.02469564179968109,0.04768206350454883,False,-374900,4267.155961527538,True,-0.18472238188299883,3.9385096529991697,False
T3Robm90UEE=,8059,927.080363291123,6.99310942959143,0.0386306005742581,0.00439560947830543,othnotpa,OthnotPA,CvEm16pl3,industry,economic,True,,0,,0,0,False,218455,3403,0.9,0.054,0.001,True,,,,,0.0386306005742581,0.00439560947830543,True,-210396,3527.0223985679477,True,-1.5369399425741905,0.4507924432127111,True
UDY1cGxCd1B2,10152,946.15115071536,5.66556218257777,0.149964547388324,0.0131683582892341,p65plbwpv,P65plBwPv,P65plPvU,income_in_past_12_months_is_below_the_poverty_level,economic,True,8612,865.342706677534,6.10826983962107,0.161179839419064,0.0154356611868054,True,211852,3405,1,0.183,0.003,True,1540,1282.1934331449372,False,0.17882025081281933,0.16155601089151972,False,-0.01121529203074001,0.020289536621310285,False,-201700,3534.0100452602,True,-3.303545261167603,1.350576395594268,False
UDY1cGxQdlU=,67696,2114.23768767847,1.89856250586249,1,0,p65plpvu,P65plPvU,P65plPvU,income_in_past_12_months_is_below_the_poverty_level,economic,True,53431,1625.19721880146,1.84904238202105,1,0,True,1154990,1054,0.1,1,0,True,14265,2666.6958956731464,True,0.2669798431622092,0.055234740550266,True,0,0,-1087294,2362.396452757243,True,0,0
UGJISW5z,136176,3912.56974378732,1.74660869046428,0.343499723789656,0.00859688264721277,pbhins,PbHIns,CvNIPop2,health_insurance_coverage,economic,True,,0,,0,0,False,3582878,13654,0.2,0.428,0.002,True,,,,,0.343499723789656,0.00859688264721277,True,-3446702,14203.517803699195,True,-8.450027621034401,0.8826459723464898,True
UEJ3UHY=,64579,3269.09314642456,3.07730170259602,0.164512784456384,0.00799656306601947,pbwpv,PBwPv,PopPvU1,income_in_past_12_months_is_below_the_poverty_level,economic,True,63931,3421.03288496325,3.25296843349515,0.163714491309926,0.00850083306272327,True,1570754,14520,0.6,0.189,0.002,True,648,4731.853336695888,False,0.01013592779715631,0.07440808402268036,False,0.0007982931464580179,0.011670869017734531,False,-1506175,14883.459611259743,True,-2.4487215543615974,0.824287697765936,False
UGVyQ2FwSW5j,80666.6949953021,2761.1077984900253,2.080765778221441,,,percapinc,PerCapInc,mean,income_and_benefits,economic,True,76379.3477634964,2002.2382615118315,1.5935801392143865,,,True,37693,250,0.4,,,True,4287.347231805703,3410.6706570327715,False,0.05613228388753974,0.04553377221167653,False,,,42973.694995302096,2772.40261774556,True,,
UG9wMTZwbA==,339549,4433.07759914035,0.793664537217727,1,0,pop16pl,Pop16pl,Pop16pl,employment_status,economic,True,335117,4188.79767952571,0.75984852099438,1,0,True,6860360,1728,0,1,0,True,4432,6099.0329561332865,False,0.013225231784719963,0.018313640031645533,False,0,0,-6520811,4757.957650084747,True,0,0
UG9wXzY=,401243,5610.70441210371,0.850049112520185,0,0,pop_6,Pop_6,PerCapInc,economic__special_variable,economic,True,397643,5094.78017190143,0.778872205366999,0,0,True,8443713,0,,0,0,False,3600,7578.706288015125,False,0.009053346846291775,0.019137241889280933,False,0,0,-8042470,5610.70441210371,True,0,0
UG9wUHZVMQ==,392547,5549.42600635417,0.859390404222507,1,0,poppvu1,PopPvU1,PopPvU1,income_in_past_12_months_is_below_the_poverty_level,economic,True,390503,5050.69203179129,0.786249914241039,1,0,True,8304816,2781,0,1,0,True,2044,7503.707017201566,False,0.005234274768695759,0.01926112421785242,False,0,0,-7912269,6207.2610707138765,True,0,0
UG9wUHZVMg==,392547,5549.42600635417,0.859390404222507,1,0,poppvu2,PopPvU2,PopPvU2,ratio_of_income_to_poverty_level,economic,True,390503,5050.69203179129,0.786249914241039,1,0,True,8304816,2781,0,1,0,True,2044,7503.707017201566,False,0.005234274768695759,0.01926112421785242,False,0,0,-7912269,6207.2610707138765,True,0,0
UHJkVHJuc01N,7201,864.424664155298,7.29740477749669,0.0345178005627538,0.00410223516337557,prdtrnsmm,PrdTrnsMM,CvEm16pl2,occupation,economic,True,7544,870.920203003697,7.01795829616158,0.0365574723783679,0.0041830874545495,True,373428,4652,0.8,0.092,0.001,True,-343,1227.0827192980921,False,-0.04546659597030753,0.15897437752782465,False,-0.002039671815614097,0.0058588867533042824,False,-366227,4731.631219780341,True,-5.748219943724619,0.4222361109099385,True
UHJmU01nQVdN,41579,2207.41137987463,3.22732970089987,0.199307822468926,0.0100294714941323,prfsmgawm,PrfSMgAWM,CvEm16pl3,industry,economic,True,,0,,0,0,False,555773,6009,0.7,0.137,0.001,True,,,,,0.199307822468926,0.0100294714941323,True,-514194,6401.620576072907,True,6.2307822468926,1.0079201280439456,True
UHJ2V1NXcmty,173733,3344.12574524344,1.17013071126259,0.832784480651145,0.0076445143375531,prvwswrkr,PrvWSWrkr,CvEm16pl4,class_of_worker,economic,True,169930,3032.07305320964,1.08468516652204,0.823463849583253,0.00753835717629996,True,3254637,8485,0.2,0.803,0.001,True,3803,4514.049623121131,False,0.022379803448478786,0.02683402696233693,False,0.009320631067891938,0.010736173823785083,False,-3080904,9120.219405255555,True,2.978448065114492,0.7709643276900359,True
UFUxOEJ3UHY=,14877,1483.92115693523,6.06358627854887,0.219017754615317,0.0201549596080297,pu18bwpv,PU18BwPv,PU18PvU,income_in_past_12_months_is_below_the_poverty_level,economic,True,15279,1083.97693702403,4.31279890898202,0.222654542275072,0.014239422303651,True,465069,6961,0.9,0.268,0.004,True,-402,1837.6691758855807,False,-0.026310622422933437,0.11918265561788573,False,-0.003636787659755003,0.02467759194781821,False,-450192,7117.411256910759,True,-4.898224538468302,2.0548050924632943,False
UFUxOFB2VQ==,67926,2613.86112867535,2.33927116347457,1,0,pu18pvu,PU18PvU,PU18PvU,income_in_past_12_months_is_below_the_poverty_level,economic,True,68622,2107.58463649743,1.86704914743943,1,0,True,1737110,1722,0.1,1,0,True,-696,3357.705019801468,False,-0.01014251989157996,0.04873552017619875,False,0,0,-1669184,3130.104471099962,True,0,0
UHViQWRtaW4=,5777,816.186865858548,8.5885793402361,0.0276918947161545,0.00388421566324834,pubadmin,PubAdmin,CvEm16pl3,industry,economic,True,,0,,0,0,False,152150,2799,1.1,0.038,0.001,True,,,,,0.0276918947161545,0.00388421566324834,True,-146373,2915.572328034412,True,-1.0308105283845501,0.401087662720056,False
UHYxMDB0MTI0,15640,1325.22224551205,5.15093496339388,0.0398423628253432,0.00332863973339647,pv100t124,Pv100t124,PopPvU2,ratio_of_income_to_poverty_level,economic,True,14972,1115.73025413852,4.53015945525271,0.0383402944407597,0.00281380001037721,True,431223,5766,0.8,0.052,0.001,True,668,1732.3590851783606,False,0.04461661768634785,0.11787543321265728,False,0.0015020683845835062,0.004358590709523494,False,-415583,5916.3307885884815,True,-1.2157637174656797,0.3475606777923205,True
UHYxMjV0MTQ5,12142,1292.4465172687,6.4707772476991,0.0309313279683707,0.00326329643724442,pv125t149,Pv125t149,PopPvU2,ratio_of_income_to_poverty_level,economic,True,12879,1014.31208215223,4.78766278014012,0.0329805404824035,0.0025621847025606,True,396682,5552,0.9,0.048,0.001,True,-737,1642.9385259345477,False,-0.05722493982452054,0.12483516407376521,False,-0.0020492125140328006,0.004148963013497189,False,-384540,5700.449280539209,True,-1.7068672031629295,0.34130783227655537,True
UHYxNTB0MTc0,11663,1333.94677554991,6.95284141259807,0.0297110919202032,0.00337212556769839,pv150t174,Pv150t174,PopPvU2,ratio_of_income_to_poverty_level,economic,True,11962,1019.89068041629,5.18303239090092,0.0306322870758995,0.00258151037633549,True,373133,5481,0.9,0.045,0.001,True,-299,1679.1637799809776,False,-0.02499582009697375,0.13909071183742583,False,-0.0009211951556962993,0.004246813707646357,False,-361470,5640.990604494923,True,-1.5288908079796801,0.35172760546089055,True
UHYxNzV0MTg0,3979,685.666099497416,10.4754535704151,0.0101363658364476,0.00174082295867525,pv175t184,Pv175t184,PopPvU2,ratio_of_income_to_poverty_level,economic,True,4887,579.525668111431,7.20882420653804,0.0125146285687946,0.00147519585064825,True,141732,3263,1.4,0.017,0,True,-908,897.7683442848721,False,-0.1857990587272355,0.17031604596491845,False,-0.002378262732347,0.002281812299734723,False,-137753,3334.2625871397713,True,-0.6863634163552401,0.174082295867525,True
UHYxODV0MTk5,4763,779.362560045067,9.94702146223475,0.0121335789090224,0.00197797556686154,pv185t199,Pv185t199,PopPvU2,ratio_of_income_to_poverty_level,economic,True,6229,715.366339716931,6.98142807582468,0.0159512218856193,0.00182025555659778,True,203211,4036,1.2,0.024,0,True,-1466,1057.9012241225548,False,-0.23535077861615025,0.15286013887122404,False,-0.003817642976596902,0.0026880694995528526,False,-198448,4110.559815888829,True,-1.18664210909776,0.19779755668615398,True
UHYyMDB0Mjk5,31125,2007.49819427067,3.92084704878245,0.0792898684743483,0.00498967652344598,pv200t299,Pv200t299,PopPvU2,ratio_of_income_to_poverty_level,economic,True,36441,1717.20732586371,2.86461686265522,0.0933181051105881,0.00422854464518639,True,1181403,9023,0.5,0.142,0.001,True,-5316,2641.751313049734,False,-0.1458796410636371,0.06822575093633744,False,-0.01402823663623981,0.00654044812111238,False,-1150278,9243.623640109976,True,-6.271013152565169,0.5088896914718156,True
UHYzMDB0Mzk5,30268,2137.28472600166,4.29252422232045,0.0771066904090466,0.00533442556720231,pv300t399,Pv300t399,PopPvU2,ratio_of_income_to_poverty_level,economic,True,30617,1618.0067985024,3.21256412766772,0.0784040071395098,0.00401738346035096,True,923748,7695,0.5,0.111,0.001,True,-349,2680.6588742322247,False,-0.011398896038148741,0.08719231639345029,False,-0.0012973167304632105,0.006677983677692178,False,-893480,7986.3014593740445,True,-3.38933095909534,0.5427347062057271,True
UHY0MDB0NDk5,24023,1718.93600811665,4.34977272443353,0.061197767401101,0.00429261520871733,pv400t499,Pv400t499,PopPvU2,ratio_of_income_to_poverty_level,economic,True,27745,1456.63996924429,3.19154954778519,0.0710493901455303,0.0036151996950288,True,727075,6935,0.6,0.088,0.001,True,-3722,2253.1180617091527,False,-0.13415029735087403,0.07684285484152478,False,-0.0098516227444293,0.005612148801042936,False,-703052,7144.855911773169,True,-2.6802232598898987,0.4407555482363362,True
UHY1MDBwbA==,194365,4503.70403112816,1.40859414024429,0.495138161799734,0.00909031827194149,pv500pl,Pv500pl,PopPvU2,ratio_of_income_to_poverty_level,economic,True,180840,3347.24259652628,1.12519239715716,0.463095033840969,0.00613168204832161,True,2355855,10909,0.3,0.284,0.001,True,13525,5611.361955889143,False,0.07478986949789869,0.03187456019472966,False,0.032043127958765016,0.010965008482755624,False,-2161490,11802.102821107772,True,21.113816179973405,0.9145156438530361,True
UHY1MHQ3NA==,15784,1425.29786360606,5.48937196070223,0.0402091978794896,0.00358612545177034,pv50t74,Pv50t74,PopPvU2,ratio_of_income_to_poverty_level,economic,True,17419,1239.41599150568,4.325416911051,0.0446065715244185,0.00312101994507791,True,405929,5675,0.8,0.049,0.001,True,-1635,1888.8160312746202,False,-0.09386302313565646,0.10417377766671082,False,-0.004397373644928898,0.0047540573464577756,False,-390145,5851.2476447335575,True,-0.8790802120510399,0.372294181472596,False
UHY3NXQ5OQ==,17670,1324.90188315965,4.55807288695195,0.0450137181025457,0.00331460898264459,pv75t99,Pv75t99,PopPvU2,ratio_of_income_to_poverty_level,economic,True,16811,1165.40379268303,4.21421779553095,0.0430496052527125,0.00293196486348204,True,481190,5800,0.7,0.058,0.001,True,859,1764.5200480583883,False,0.05109749568734757,0.10733473905728531,False,0.001964112849833201,0.004425274078350567,False,-463520,5949.400389955275,True,-1.2986281897454308,0.34621716750947235,True
UHZISW5z,282144,5526.68227782274,1.19076970457362,0.711699462966373,0.00966843765805961,pvhins,PvHIns,CvNIPop2,health_insurance_coverage,economic,True,,0,,0,0,False,4818542,18699,0.2,0.575,0.002,True,,,,,0.711699462966373,0.00966843765805961,True,-4536398,19498.636311291102,True,13.669946296637299,0.987312953160168,True
UHZVNTA=,31125,1865.36162713829,3.64323995486049,0.0792898684743483,0.00461784793665153,pvu50,PvU50,PopPvU2,ratio_of_income_to_poverty_level,economic,True,29701,1786.08678400575,3.65565819988816,0.0760583145327949,0.00446676967098763,True,683635,7209,0.6,0.082,0.001,True,1424,2582.5723610385076,False,0.04794451365273897,0.0889707240938371,False,0.003231553941553403,0.00642468293845632,False,-652510,7446.425652620189,True,-0.2710131525651711,0.47248830214129955,False
UmV0YWls,13581,1189.50535938263,5.32437642246322,0.0651001596226578,0.00559447077514382,retail,Retail,CvEm16pl3,industry,economic,True,,0,,0,0,False,378143,4826,0.8,0.093,0.001,True,,,,,0.0651001596226578,0.00559447077514382,True,-364562,4970.432476153358,True,-2.7899840377342198,0.5683142023030772,True
U2FsZXNPZmY=,40449,2136.42809380517,3.21080986564893,0.19389119774515,0.00970129402295559,salesoff,SalesOff,CvEm16pl2,occupation,economic,True,41815,1612.24253758546,2.34386380243482,0.202631323899981,0.00716993416195834,True,842017,7138,0.5,0.208,0.002,True,-1366,2676.4997664860716,False,-0.03266770297740045,0.06325739835919016,False,-0.008740126154830996,0.012063293978290137,False,-801568,7450.863641216365,True,-1.4108802254849984,0.9905306947280021,False
U2xmRW1OSW5j,17098,1257.46809104645,4.47080531307435,0.0819588048912601,0.00586597315718362,slfemninc,SlfEmNInc,CvEm16pl4,class_of_worker,economic,True,18092,1026.20660687797,3.4481196306281,0.0876720294630742,0.00478818122763367,True,261635,4106,1,0.065,0.001,True,-994,1623.0606889454255,False,-0.05494141056820694,0.08777435419868547,False,-0.005713224571814099,0.007572075049117134,False,-244537,4294.235904092834,True,1.6958804891260097,0.5950600060565218,False
U3J2Yw==,23222,1522.35212746592,3.98519517171489,0.111314034810202,0.00705014408514422,srvc,Srvc,CvEm16pl2,occupation,economic,True,24091,1387.74961718604,3.50179232312043,0.116742585772437,0.00648284653504995,True,918538,8512,0.6,0.227,0.002,True,-869,2059.9526693591806,False,-0.03607156199410568,0.0841213343249475,False,-0.005428550962235004,0.009577673559811024,False,-895316,8647.063085233045,True,-11.568596518979799,0.7328337575555184,True
VHJXSFV0,4230,598.346889354328,8.59897661592659,0.0202763916651088,0.00284756998356726,trwhut,TrWHUt,CvEm16pl3,industry,economic,True,,0,,0,0,False,259590,3894,0.9,0.064,0.001,True,,,,,0.0202763916651088,0.00284756998356726,True,-255360,3939.702399928198,True,-4.37236083348912,0.30180548058829626,True
VTE4TkhJbnM=,1505,777.304316210839,31.3970378863096,0.0210943851091862,0.0108665996200701,u18nhins,U18NHIns,CvNIU18_2,health_insurance_coverage,economic,False,,0,,0,0,False,49352,2474,3,0.027,0.001,True,,,,,0.0210943851091862,0.0108665996200701,False,-47847,2593.236973359743,True,-0.5905614890813804,1.0912515168507564,False
VUVt,10730,1035.07342734707,5.86415627206092,1,0,uem,UEm,UEm,health_insurance_coverage,economic,True,,0,,0,0,False,276948,4496,1,1,0,True,,,,,1,0,True,-266218,4613.609541346126,True,0,0
VUVtSElucw==,9179,931.912549545289,6.17182904644763,0.855452003727866,0.0270798907986597,uemhins,UEmHIns,UEm,health_insurance_coverage,economic,True,,0,,0,0,False,224574,4158,1.1,0.811,0.006,True,,,,,0.855452003727866,0.0270798907986597,True,-215395,4261.1530129766525,True,4.445200372786587,2.773662715016615,False
VUVtTkhJbnM=,1551,381.342365860391,14.9464260085322,0.144547996272134,0.0326901785079566,uemnhins,UEmNHIns,UEm,health_insurance_coverage,economic,True,,0,,0,0,False,52374,1870,2.2,0.189,0.006,True,,,,,0.144547996272134,0.0326901785079566,True,-50823,1908.4868351654932,True,-4.4452003727866,3.3236241828492994,False
VUVtUGJISW5z,4888,682.649251079938,8.48985980280394,0.455545200372787,0.0460052013447437,uempbhins,UEmPbHIns,UEm,health_insurance_coverage,economic,True,,0,,0,0,False,139298,3383,1.5,0.503,0.008,True,,,,,0.455545200372787,0.0460052013447437,True,-134410,3451.1880563075665,True,-4.745479962721298,4.669559455420187,False
VUVtUHZISW5z,4732,737.858387497222,9.47899687694751,0.441006523765144,0.0540272425195095,uempvhins,UEmPvHIns,UEm,health_insurance_coverage,economic,True,,0,,0,0,False,96183,2458,1.6,0.347,0.007,True,,,,,0.441006523765144,0.0540272425195095,True,-91451,2566.3590941253724,True,9.400652376514401,5.447883014769952,False
VXBkRm1Xcmty,429,191.177927596258,27.090346192284,0.00205640000575217,0.00091574558604935,updfmwrkr,UpdFmWrkr,CvEm16pl4,class_of_worker,economic,False,222,101.715288919611,27.8527037760101,0.00107578988176003,0.000492626694878258,False,5061,634,7.6,0.001,0.001,True,207,216.5525340419733,False,0.9324324324324325,1.2351218052603252,False,0.00098061012399214,0.0010398418335860237,False,-4632,662.1971005674973,True,0.105640000575217,0.1355946156146647,False
V2hsc2FsZQ==,4960,925.883902009318,11.3477289686405,0.0237756271061323,0.00441993280262943,whlsale,Whlsale,CvEm16pl3,industry,economic,True,,0,,0,0,False,85255,2520,1.8,0.021,0.001,True,,,,,0.0237756271061323,0.00441993280262943,True,-80295,2684.7087365299053,True,0.2775627106132301,0.4531644952967922,False
V3JrRTE2cGw=,225560,4142.57769993515,1.11645873207572,0,0,wrke16pl,WrkE16pl,MdEWrk,economic__special_variable,economic,True,230077,0,,0,0,False,4379105,12835,0.2,0,0,True,-4517,4142.57769993515,False,-0.01963255779586834,0.0180051795700359,False,0,0,-4153545,13486.963149649368,True,0,0
