id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_significant,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m
QXZnSEhTT09j,1.83,0.18,5.8,,,avghhsooc,AvgHHSOOc,mean,housing_tenure,housing,True,1.74,0.14,4.9,,,True,2.85,0.01,0.2,,,True,0.09000000000000008,0.2280350850198276,False,,,,,-1.02,0.18027756377319948,True,,
QXZnSEhTUk9j,1.68,0.08,3,,,avghhsroc,AvgHHSROc,mean,housing_tenure,housing,True,1.7,0.08,2.8,,,True,2.51,0.01,0.2,,,True,-0.020000000000000018,0.1131370849898476,False,,,,,-0.8299999999999998,0.0806225774829855,True,,
R1IyMGt0MjRr,2841,449,9.6,0.094,0.015,gr20kt24k,GR20kt24k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,206669,2799,0.8,0.1,0.001,True,,,,,0.094,0.015,True,-203828,2834.7842951448706,True,-0.5999999999999996,1.5033296378372907,False
R1IyNWt0Mjlr,3376,482,8.7,0.112,0.016,gr25kt29k,GR25kt29k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,102402,2683,1.6,0.05,0.001,True,,,,,0.112,0.016,True,-99026,2725.9517603948902,True,6.200000000000001,1.6031219541881399,True
R1Iza3Bs,10157,692,4.1,0.336,0.02,gr3kpl,GR3kpl,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,147224,2968,1.2,0.071,0.001,True,,,,,0.336,0.02,True,-137067,3047.6036487706206,True,26.5,2.0024984394500787,True
R1I1MDB0OTk5,4690,551,7.1,0.155,0.018,gr500t999,GR500t999,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,321465,3260,0.6,0.156,0.002,True,,,,,0.155,0.018,True,-316775,3306.236682392838,True,-0.09999999999999964,1.8110770276274832,False
R1Jub1JudFBk,512,219,26,,,grnorntpd,GRnoRntPd,NA,gross_rent,housing,False,531,171,19.5,,,True,59425,1926,2,,,True,-19,277.85247884444004,False,-0.035781544256120526,0.5162509959895788,False,,,-58913,1938.410947142014,True,,
R1JQSTE1dDE5,3402,501,9,0.115,0.016,grpi15t19,GRPI15t19,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,3230,391,7.4,0.133,0.016,True,222841,3644,1,0.111,0.002,True,172,635.5171122794413,False,0.05325077399380805,0.20078481376866023,False,-0.018000000000000002,0.02262741699796952,False,-219439,3678.279081309628,True,0.40000000000000036,1.61245154965971,False
R1JQSTIwdDI0,3517,501,8.7,0.119,0.016,grpi20t24,GRPI20t24,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,3042,416,8.3,0.125,0.017,True,228606,3500,0.9,0.113,0.002,True,475,651.1965909001674,False,0.15614727153188693,0.2283015324856307,False,-0.006000000000000005,0.023345235059857503,False,-225089,3535.675465876358,True,0.5999999999999979,1.61245154965971,False
R1JQSTI1dDI5,3358,506,9.2,0.113,0.017,grpi25t29,GRPI25t29,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,2433,363,9.1,0.1,0.015,True,211796,3409,1,0.105,0.002,True,925,622.7399136075991,False,0.38018906699547883,0.29267216560032144,False,0.012999999999999998,0.022671568097509268,False,-208438,3446.348357319672,True,0.8000000000000007,1.711724276862369,False
R1JQSTMwdDM0,2068,397,11.7,0.07,0.013,grpi30t34,GRPI30t34,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,2136,331,9.4,0.088,0.013,True,188082,3046,1,0.093,0.001,True,-68,516.884900147025,False,-0.031835205992509365,0.23885823026307898,False,-0.017999999999999988,0.018384776310850236,False,-186014,3071.7625233731856,True,-2.3,1.3038404810405297,False
R1JQSTM1cGw=,9286,787,5.2,0.313,0.025,grpi35pl,GRPI35pl,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,7567,567,4.6,0.312,0.022,True,889842,5729,0.4,0.442,0.003,True,1719,969.9783502738605,False,0.22717060922426324,0.13882424236364424,False,0.0010000000000000009,0.03330165161069343,False,-880556,5782.802953585744,True,-12.900000000000002,2.5179356624028344,True
R1JQSTUwcGw=,5567,662,7.2,0.188,0.021,grpi50pl,GRPI50pl,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,4462,455,6.2,0.184,0.018,True,584722,5029,0.5,0.29,0.002,True,1105,803.2863748377661,False,0.24764679515912147,0.1954434508143942,False,0.0040000000000000036,0.02765863337187866,False,-579155,5072.384547725063,True,-10.199999999999996,2.1095023109728985,True
R1JQSU50Qw==,1134,292,15.7,,,grpintc,GRPINtC,NA,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,1081,248,14,,,True,109433,2779,1.5,,,True,53,383.10311927730373,False,0.04902867715078631,0.361779914462146,False,,,-108299,2794.2986597713566,True,,
R1JQSVUxNQ==,8014,719,5.5,0.27,0.023,grpiu15,GRPIU15,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,5854,527,5.5,0.241,0.021,True,273663,4314,1,0.136,0.002,True,2160,891.453868688672,False,0.36897847625555175,0.17399292960539028,False,0.029000000000000026,0.03114482300479487,False,-265649,4373.50625928442,True,13.399999999999999,2.308679276123039,True
R1JVNTAw,2732,501,11.1,0.09,0.016,gru500,GRU500,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,224541,3382,0.9,0.109,0.002,True,,,,,0.09,0.016,True,-221809,3418.9069890829146,True,-1.9000000000000004,1.61245154965971,False
SE9WYWNSdA==,1.5,1.1,44,,,hovacrt,HOVacRt,rate,housing_occupancy,housing,False,0.5,0.6,69.5,,,False,1.8,0.1,3.4,,,True,1,1.252996408614167,False,,,,,-0.30000000000000004,1.104536101718726,False,,
SE9WYWNV,13099,800,3.7,0,0,hovacu,HOVacU,HOVacRt,housing__special_variable,housing,True,11319,605,,0,0,False,1065868,7322,0.4,0,0,True,1780,1003.0079760400712,False,0.15725770827811644,0.09392237642523925,False,0,0,-1052769,7365.574247809875,True,0,0
SFUx,49443,533,0.7,1,0,hu1,HU1,HU1,housing_occupancy,housing,True,41480,365,0.5,1,0,True,3472354,1104,0,1,0,True,7963,645.9984520105291,True,0.19197203471552554,0.016586844949029282,True,0,0,-3422911,1225.9302590278128,True,0,0
SFUxMHQxOXU=,4786,550,7,0.097,0.011,hu10t19u,HU10t19u,HU2,units_in_structure,housing,True,5574,487,5.3,0.134,0.012,True,219295,3425,0.9,0.063,0.001,True,-788,734.6216713383835,False,-0.14137064944384642,0.1239516136819169,False,-0.037000000000000005,0.016278820596099707,False,-214509,3468.8795020870934,True,3.4000000000000012,1.104536101718726,True
SFUxdUE=,349,170,29.6,0.007,0.003,hu1ua,HU1uA,HU2,units_in_structure,housing,False,208,95,27.8,0.005,0.002,False,238949,3015,0.8,0.069,0.001,True,141,194.74342094150447,False,0.6778846153846154,1.1203888638060047,False,0.002,0.0036055512754639895,False,-238600,3019.788899906747,True,-6.2,0.31622776601683794,True
SFUxdUQ=,633,237,22.8,0.013,0.005,hu1ud,HU1uD,HU2,units_in_structure,housing,False,57,43,45.7,0.001,0.001,False,319905,2742,0.5,0.092,0.001,True,576,240.8692591427972,False,10.105263157894736,9.352710104279735,False,0.012,0.005099019513592785,False,-319272,2752.2232830931434,True,-7.8999999999999995,0.5099019513592785,True
SFUy,49443,533,0.7,1,0,hu2,HU2,HU2,units_in_structure,housing,True,41480,365,0.5,1,0,True,3472354,1104,0,1,0,True,7963,645.9984520105291,True,0.19197203471552554,0.016586844949029282,True,0,0,-3422911,1225.9302590278128,True,0,0
SFUyMHBsdQ==,39683,878,1.3,0.803,0.016,hu20plu,HU20plu,HU2,units_in_structure,housing,True,31548,636,1.2,0.761,0.014,True,1667213,4900,0.2,0.48,0.001,True,8135,1084.149436194107,True,0.25786103714974007,0.03765075837909143,True,0.04200000000000004,0.0212602916254693,False,-1627530,4978.040176615693,True,32.30000000000001,1.6031219541881399,True
SFUydQ==,673,304,27.4,0.014,0.006,hu2u,HU2u,HU2,units_in_structure,housing,False,270,120,27.1,0.007,0.003,False,458656,4817,0.6,0.132,0.001,True,403,326.8271714530479,False,1.4925925925925927,1.5795480278958527,False,0.007,0.00670820393249937,False,-457983,4826.58315995902,True,-11.8,0.6082762530298219,True
SFUz,49443,533,0.7,1,0,hu3,HU3,HU3,year_structure_built,housing,True,,0,,0,0,False,3472354,1104,0,1,0,True,,,,,1,0,True,-3422911,1225.9302590278128,True,0,0
SFUzdDR1,811,246,18.4,0.016,0.005,hu3t4u,HU3t4u,HU2,units_in_structure,housing,True,1135,269,14.4,0.027,0.006,True,333505,3795,0.7,0.096,0.001,True,-324,364.5229759562489,False,-0.2854625550660793,0.2750548813609478,False,-0.011,0.0078102496759066544,False,-332694,3802.9647644962474,True,-8,0.5099019513592785,True
SFU0,49443,533,0.7,1,0,hu4,HU4,HU4,rooms,housing,True,41480,365,0.5,1,0,True,3472354,1104,0,1,0,True,7963,645.9984520105291,True,0.19197203471552554,0.016586844949029282,True,0,0,-3422911,1225.9302590278128,True,0,0
SFU1dDl1,2322,396,10.4,0.047,0.008,hu5t9u,HU5t9u,HU2,units_in_structure,housing,True,2575,356,8.4,0.062,0.009,True,228415,3185,0.8,0.066,0.001,True,-253,532.4960093747183,False,-0.09825242718446602,0.19797112561146651,False,-0.015,0.012041594578792296,False,-226093,3209.5234848805826,True,-1.9000000000000004,0.806225774829855,False
SFVub01ydGcx,6534,637,5.9,0.514,0.039,hunomrtg1,HUnoMrtg1,OOcHU3,mortgage_status,housing,True,4294,398,5.6,0.393,0.03,True,422629,4549,0.7,0.41,0.003,True,2240,751.1145052520288,False,0.5216581276199348,0.20469145539022127,False,0.121,0.04920365840057018,False,-416095,4593.383284682435,True,10.399999999999999,3.9115214431215892,False
SFVub01ydGcy,6468,634,6,1,0,hunomrtg2,HUnoMrtg2,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,True,4190,386,5.6,1,0,True,416370,4562,0.7,1,0,True,2278,742.26140947782,True,0.5436754176610978,0.20765144160814628,False,0,0,-409902,4605.8441137320315,True,0,0
SFV3TXJ0Zw==,6171,547,5.4,0.486,0.031,huwmrtg,HUwMrtg,OOcHU3,mortgage_status,housing,True,6630,479,4.4,0.607,0.03,True,607211,5367,0.5,0.59,0.003,True,-459,727.0832139445938,False,-0.06923076923076923,0.1064370500079061,False,-0.121,0.04313930922024598,False,-601040,5394.802869429058,True,-10.399999999999999,3.1144823004794877,True
SFV3TXJ0Z0V4,6072,544,5.4,1,0,huwmrtgex,HUwMrtgEx,HUwMrtgEx,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,True,6569,479,4.4,1,0,True,603062,5350,0.5,1,0,True,-497,724.8289453381398,False,-0.07565839549398691,0.10677534180155686,False,0,0,-596990,5377.58644746879,True,0,0
TWRHUg==,2218,147,4,,,mdgr,MdGR,median,gross_rent,housing,True,1877,107,3.5,,,True,1396,4,0.2,,,True,341,181.81859090863068,False,0.1816728822589238,0.10330123413002347,False,,,822,147.05441169852742,True,,
TWRSbXM=,3,0.1,1.3,,,mdrms,MdRms,median,rooms,housing,True,2.9,0.1,1.4,,,True,4,0.1,1.5,,,True,0.10000000000000009,0.14142135623730953,False,,,,,-1,0.14142135623730953,True,,
TWRWbA==,852012,100231,7.2,,,mdvl,MdVl,median,value,housing,True,864406,70322,4.9,,,True,570500,2845,0.3,,,True,-12394,122439.5240312539,False,-0.014338169795211972,0.1409791441701276,False,,,281512,100271.36872507526,False,,
TW9iSG0=,75,86,69.5,0.002,0.002,mobhm,MobHm,HU2,units_in_structure,housing,False,44,54,74.9,0.001,0.001,False,4514,450,6.1,0.001,0.001,True,31,101.54801819828883,False,0.7045454545454546,2.862947761948214,False,0.001,0.0022360679774997894,False,-4439,458.1440821401058,True,0.1,0.223606797749979,False
TXYwMHQwOQ==,10123,823,4.9,0.233,0.018,mv00t09,Mv00t09,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,830839,6308,0.5,0.263,0.002,True,,,,,0.233,0.018,True,-820716,6361.461545902796,True,-3,1.8110770276274832,False
TXYxMEx0cg==,24545,1232,3.1,0.564,0.026,mv10ltr,Mv10Ltr,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,1341699,7655,0.3,0.425,0.002,True,,,,,0.564,0.026,True,-1317154,7753.505594245741,True,13.899999999999991,2.6076809620810595,True
TXY4MHQ4OQ==,,0,,0,0,mv80t89,Mv80t89,OcHU3,year_householder_moved_into_unit,housing,False,,0,,0,0,False,,0,,0,0,False,,,,,0,0,,,0,0
TXY5MHQ5OQ==,4223,526,7.6,0.097,0.012,mv90t99,Mv90t99,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,460385,4845,0.6,0.146,0.001,True,,,,,0.097,0.012,True,-456162,4873.469092956269,True,-4.899999999999999,1.2041594578792296,True
TXZCZjc5,,0,,0,0,mvbf79,MvBf79,OcHU3,year_householder_moved_into_unit,housing,False,,0,,0,0,False,,0,,0,0,False,,,,,0,0,,,0,0
TXZCZjg5,4593,518,6.9,0.106,0.012,mvbf89,MvBf89,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,521180,4786,0.6,0.165,0.001,True,,,,,0.106,0.012,True,-516587,4813.950560610277,True,-5.9,1.2041594578792296,True
Tk1TTVAxMDE0,658,224,20.7,0.102,0.033,nmsmp1014,NMSMP1014,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,598,174,17.7,0.143,0.039,True,61830,1682,1.7,0.148,0.004,True,60,283.6406176837161,False,0.10033444816053512,0.4927643931270423,False,-0.040999999999999995,0.05108815909777921,False,-61172,1696.8500228364321,True,-4.6,3.3241540277189325,False
Tk1TTVAxNTE5,336,143,25.9,0.052,0.022,nmsmp1519,NMSMP1519,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,523,155,18,0.125,0.035,True,40494,1193,1.8,0.097,0.003,True,-187,210.8885961829136,False,-0.3575525812619503,0.3331848835624935,False,-0.07300000000000001,0.041340053217188776,False,-40158,1201.5398453651048,True,-4.500000000000001,2.2203603311174516,False
Tk1TTVAyMDI0,452,206,27.7,0.07,0.031,nmsmp2024,NMSMP2024,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,232,114,29.8,0.055,0.027,False,28114,1114,2.4,0.068,0.002,True,220,235.44001359157284,False,0.9482758620689655,1.3057281828715805,False,0.015000000000000006,0.04110960958218893,False,-27662,1132.8865786123517,True,0.20000000000000018,3.1064449134018135,False
Tk1TTVAyNTI5,124,78,38.2,0.019,0.012,nmsmp2529,NMSMP2529,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,130,78,36.5,0.031,0.018,False,20385,1033,3.1,0.049,0.002,True,-6,110.30865786510141,False,-0.046153846153846156,0.8291779632108877,False,-0.012,0.021633307652783935,False,-20261,1035.9406353647878,True,-3.0000000000000004,1.2165525060596438,False
Tk1TTVAzMDM0,102,110,65.5,0.016,0.017,nmsmp3034,NMSMP3034,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,24,28,69.9,0.006,0.007,False,16215,837,3.1,0.039,0.002,True,78,113.50770898930169,False,3.25,6.752185860067011,False,0.01,0.018384776310850236,False,-16113,844.1972518315847,True,-2.3,1.711724276862369,False
Tk1TTVAzNXBs,791,218,16.7,0.122,0.031,nmsmp35pl,NMSMP35pl,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,True,701,189,16.4,0.167,0.042,True,78141,1841,1.4,0.188,0.004,True,90,288.5220962075522,False,0.12838801711840228,0.4350485307951245,False,-0.04500000000000001,0.05220153254455275,False,-77350,1853.8621847375819,True,-6.600000000000001,3.125699921617557,False
Tk1TTVBOdEM=,66,56,51.1,,,nmsmpntc,NMSMPNtC,NA,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,104,90,52.7,,,False,6259,564,5.5,,,True,-38,106,False,-0.36538461538461536,0.7691206146948157,False,,,-6193,566.773323296007,True,,
Tk1TTVBVMTA=,4005,546,8.3,0.619,0.059,nmsmpu10,NMSMPU10,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,True,1982,258,7.9,0.473,0.044,True,171191,2946,1,0.411,0.005,True,2023,603.8874067241343,True,1.020686175580222,0.3808893606419421,False,0.14600000000000002,0.07360027173862879,False,-167186,2996.1695546146916,True,20.800000000000004,5.921148537234984,True
Tm9WaGNsQXY=,35024,1003,1.7,0.805,0.016,novhclav,NoVhclAv,OcHU4,vehicles_available,housing,True,29378,756,1.6,0.81,0.015,True,1721745,6312,0.2,0.546,0.002,True,5646,1256.0035827974377,True,0.19218462795288993,0.04590022173511864,True,-0.0050000000000000044,0.021931712199461308,False,-1686721,6391.193394038393,True,25.9,1.61245154965971,True
T2NIVTE=,43484,872,1.2,0.879,0.015,ochu1,OcHU1,HU1,housing_occupancy,housing,True,36267,646,1.1,0.874,0.014,True,3154103,5930,0.1,0.908,0.002,True,7217,1085.218871933215,True,0.19899633275429454,0.032159403749123815,True,0.0050000000000000044,0.020518284528683192,False,-3110619,5993.770432707613,True,-2.8999999999999915,1.5132745950421556,False
T2NIVTI=,43484,872,1.2,1,0,ochu2,OcHU2,OcHU2,housing_tenure,housing,True,36267,646,1.1,1,0,True,3154103,5930,0.1,1,0,True,7217,1085.218871933215,True,0.19899633275429454,0.032159403749123815,True,0,0,-3110619,5993.770432707613,True,0,0
T2NIVTM=,43484,872,1.2,1,0,ochu3,OcHU3,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,3154103,5930,0.1,1,0,True,,,,,1,0,True,-3110619,5993.770432707613,True,0,0
T2NIVTQ=,43484,872,1.2,1,0,ochu4,OcHU4,OcHU4,vehicles_available,housing,True,36267,646,1.1,1,0,True,3154103,5930,0.1,1,0,True,7217,1085.218871933215,True,0.19899633275429454,0.032159403749123815,True,0,0,-3110619,5993.770432707613,True,0,0
T2NIVTU=,43484,872,1.2,1,0,ochu5,OcHU5,OcHU5,occupants_per_room,housing,True,36267,646,1.1,1,0,True,3154103,5930,0.1,1,0,True,7217,1085.218871933215,True,0.19899633275429454,0.032159403749123815,True,0,0,-3110619,5993.770432707613,True,0,0
T2NIVVBSbnQx,30267,948,1.9,1,0,ochuprnt1,OcHUPRnt1,OcHUPRnt1,gross_rent,housing,True,24812,700,1.7,1,0,True,2064838,5484,0.2,1,0,True,5455,1178.4328576546056,True,0.2198532967918749,0.0514214952133815,True,0,0,-2034571,5565.335569397411,True,0,0
T2NIVVBSbnQy,29645,957,2,1,0,ochuprnt2,OcHUPRnt2,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,24262,709,1.8,1,0,True,2014830,5642,0.2,1,0,True,5383,1191.020570771135,True,0.22186959030582803,0.05320524740505093,True,0,0,-1985185,5722.58796350043,True,0,0
T2NQUjB0MQ==,41686,914,1.3,0.959,0.008,ocpr0t1,OcPR0t1,OcHU5,occupants_per_room,housing,True,34487,701,1.2,0.951,0.009,True,2869497,6842,0.1,0.91,0.001,True,7199,1151.866745765325,True,0.208745324325108,0.03613943269382434,True,0.008000000000000007,0.012041594578792296,False,-2827811,6902.779150458169,True,4.8999999999999915,0.806225774829855,True
T2NQUjFwNXBs,1180,295,15.2,0.027,0.007,ocpr1p5pl,OcPR1p5pl,OcHU5,occupants_per_room,housing,True,934,227,14.8,0.026,0.006,True,111644,2464,1.3,0.035,0.001,True,246,372.2284244922733,False,0.2633832976445396,0.44050024140115707,False,0.0010000000000000009,0.009219544457292887,False,-110464,2481.596461957504,True,-0.8000000000000003,0.7071067811865476,False
T2NQUjFwbA==,1798,352,11.9,0.041,0.008,ocpr1pl,OcPR1pl,OcHU5,occupants_per_room,housing,True,1780,305,10.4,0.049,0.008,True,284606,3868,0.8,0.09,0.001,True,18,465.7563740841342,False,0.010112359550561797,0.2627988269779176,False,-0.008,0.01131370849898476,False,-282808,3883.9835221071676,True,-4.8999999999999995,0.806225774829855,True
T09jSFUx,12705,778,3.7,0.292,0.017,oochu1,OOcHU1,OcHU2,housing_tenure,housing,True,10924,576,3.2,0.301,0.015,True,1029840,7102,0.4,0.327,0.002,True,1781,968.0185948627227,False,0.16303551812522885,0.09398342148467116,False,-0.009000000000000008,0.022671568097509268,False,-1017135,7144.486545581844,True,-3.5000000000000036,1.711724276862369,False
T09jSFUy,12705,778,3.7,1,0,oochu2,OOcHU2,OOcHU2,value,housing,True,10924,576,3.2,1,0,True,1029840,7102,0.4,1,0,True,1781,968.0185948627227,False,0.16303551812522885,0.09398342148467116,False,0,0,-1017135,7144.486545581844,True,0,0
T09jSFUz,12705,778,3.7,1,0,oochu3,OOcHU3,OOcHU3,mortgage_status,housing,True,10924,576,3.2,1,0,True,1029840,7102,0.4,1,0,True,1781,968.0185948627227,False,0.16303551812522885,0.09398342148467116,False,0,0,-1017135,7144.486545581844,True,0,0
T09jSFU0,12705,778,3.7,0,0,oochu4,OOcHU4,AvgHHSOOc,housing__special_variable,housing,True,10924,576,,0,0,False,1029840,7102,0.4,0,0,True,1781,968.0185948627227,False,0.16303551812522885,0.09398342148467116,False,0,0,-1017135,7144.486545581844,True,0,0
T09jSFU1,12705,778,3.7,0.015,0.002,oochu5,OOcHU5,MdVl,housing__special_variable,housing,True,10924,0,,0,0,False,1029840,7102,0.4,0,0,True,1781,778,False,0.16303551812522885,0.07121933357744417,False,0.015,0.002,True,-1017135,7144.486545581844,True,1.5,0.2,True
T1YxMDB0MTI0,583,201,20.9,0.001,0,ov100t124,OV100t124,MdVl,housing__special_variable,housing,False,25,0,,0,0,False,13231,0,,0,0,False,558,201,False,22.32,8.040000000000001,False,0.001,0,True,-12648,201,True,0.1,0,True
T1YxMjV0MTQ5,162,134,50.5,0,0,ov125t149,OV125t149,MdVl,housing__special_variable,housing,False,14,0,,0,0,False,7768,0,,0,0,False,148,134,False,10.571428571428571,9.571428571428571,False,0,0,-7606,134,True,0,0
T1YxNTB0MTc0,142,111,47.6,0,0,ov150t174,OV150t174,MdVl,housing__special_variable,housing,False,139,0,,0,0,False,15896,0,,0,0,False,3,111,False,0.02158273381294964,0.7985611510791368,False,0,0,-15754,111,True,0,0
T1YxNTB0MTk5bQ==,969,241,15.1,0.001,0,ov150t199m,OV150t199m,MdVl,housing__special_variable,housing,True,,0,,0,0,False,32941,0,,0,0,False,,,,,0.001,0,True,-31972,241,True,0.1,0,True
T1YxNzV0MTk5,71,66,56.3,0,0,ov175t199,OV175t199,MdVl,housing__special_variable,housing,False,64,0,,0,0,False,11331,0,,0,0,False,7,66,False,0.109375,1.03125,False,0,0,-11260,66,True,0,0
T1YxbWlscGw=,,0,,0,0,ov1milpl,OV1milpl,MdVl,housing__special_variable,housing,False,4088,0,,0,0,False,,0,,0,0,False,,,,,0,0,,,0,0
T1YxdDE0OW0=,1453,305,12.8,0.002,0,ov1t149m,OV1t149m,MdVl,housing__special_variable,housing,True,,0,,0,0,False,83619,0,,0,0,False,,,,,0.002,0,True,-82166,305,True,0.2,0,True
