id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m,percent_significant
TGdHcm1MRVAx,0,0,,0,0,lggrmlep1,LgGrmLEP1,LgGrm1,language_spoken_at_home,social,False,0,0,,0,0,False,2833,488,10.5,0.131,0.02,True,0,0,0,,,,-2833,488,True,-13.100000000000001,2,True
TGdHcm1MRVAy,0,0,,0,0,lggrmlep2,LgGrmLEP2,LgOEnLEP2,language_spoken_at_home,social,False,0,0,,0,0,False,2833,488,10.5,0.002,0,True,0,0,0,,,,-2833,488,True,-0.2,0,True
TGdHdWox,0,0,,0,0,lgguj1,LgGuj1,LgGuj1,language_spoken_at_home,social,False,0,0,,0,0,False,8998,975,6.6,1,0,True,0,0,0,,,,-8998,975,True,-100,0,True
TGdHdWoy,0,0,,0,0,lgguj2,LgGuj2,Pop5pl2,language_spoken_at_home,social,False,0,0,,0,0,False,8998,975,6.6,0.001,0,True,0,0,0,,,,-8998,975,True,-0.1,0,True
TGdHdWpMRVAx,0,0,,0,0,lggujlep1,LgGujLEP1,LgGuj1,language_spoken_at_home,social,False,0,0,,0,0,False,3290,470,8.7,0.366,0.034,True,0,0,0,,,,-3290,470,True,-36.6,3.4000000000000004,True
TGdHdWpMRVAy,0,0,,0,0,lggujlep2,LgGujLEP2,LgOEnLEP2,language_spoken_at_home,social,False,0,0,,0,0,False,3290,470,8.7,0.002,0,True,0,0,0,,,,-3290,470,True,-0.2,0,True
TGdIZGkx,0,0,,0,0,lghdi1,LgHdi1,LgHdi1,language_spoken_at_home,social,False,0,0,,0,0,False,32568,2275,4.2,1,0,True,0,0,0,,,,-32568,2275,True,-100,0,True
TGdIZGky,0,0,,0,0,lghdi2,LgHdi2,Pop5pl2,language_spoken_at_home,social,False,0,0,,0,0,False,32568,2275,4.2,0.004,0,True,0,0,0,,,,-32568,2275,True,-0.4,0,True
TGdIZGlMRVAx,0,0,,0,0,lghdilep1,LgHdiLEP1,LgHdi1,language_spoken_at_home,social,False,0,0,,0,0,False,10041,1015,6.1,0.308,0.023,True,0,0,0,,,,-10041,1015,True,-30.8,2.3,True
TGdIZGlMRVAy,0,0,,0,0,lghdilep2,LgHdiLEP2,LgOEnLEP2,language_spoken_at_home,social,False,0,0,,0,0,False,10041,1015,6.1,0.006,0.001,True,0,0,0,,,,-10041,1015,True,-0.6,0.1,True
TGdIZWIx,0,0,,0,0,lgheb1,LgHeb1,LgHeb1,language_spoken_at_home,social,False,0,0,,0,0,False,46543,2288,3,1,0,True,0,0,0,,,,-46543,2288,True,-100,0,True
TGdIZWIy,0,0,,0,0,lgheb2,LgHeb2,Pop5pl2,language_spoken_at_home,social,False,0,0,,0,0,False,46543,2288,3,0.006,0,True,0,0,0,,,,-46543,2288,True,-0.6,0,True
TGdIZWJMRVAx,0,0,,0,0,lgheblep1,LgHebLEP1,LgHeb1,language_spoken_at_home,social,False,0,0,,0,0,False,9285,800,5.2,0.199,0.014,True,0,0,0,,,,-9285,800,True,-19.900000000000002,1.4000000000000001,True
TGdIZWJMRVAy,0,0,,0,0,lgheblep2,LgHebLEP2,LgOEnLEP2,language_spoken_at_home,social,False,0,0,,0,0,False,9285,800,5.2,0.005,0,True,0,0,0,,,,-9285,800,True,-0.5,0,True
TGdIbWcx,0,0,,0,0,lghmg1,LgHmg1,LgHmg1,language_spoken_at_home,social,False,0,0,,0,0,False,23,27,71.4,1,0,False,0,0,0,,,,-23,27,False,-100,0,True
TGdIbWcy,0,0,,0,0,lghmg2,LgHmg2,Pop5pl2,language_spoken_at_home,social,False,0,0,,0,0,False,23,27,71.4,0,0,False,0,0,0,,,,-23,27,False,0,0
TGdIbWdMRVAx,0,0,,0,0,lghmglep1,LgHmgLEP1,LgHmg1,language_spoken_at_home,social,False,0,0,,0,0,False,8,14,106.4,0.348,0.451,False,0,0,0,,,,-8,14,False,-34.8,45.1,False
TGdIbWdMRVAy,0,0,,0,0,lghmglep2,LgHmgLEP2,LgOEnLEP2,language_spoken_at_home,social,False,0,0,,0,0,False,8,14,106.4,0,0,False,0,0,0,,,,-8,14,False,0,0
TGdIbmdMRVAx,0,0,,0,0,lghnglep1,LgHngLEP1,LgHung1,language_spoken_at_home,social,False,0,0,,0,0,False,3202,451,8.6,0.414,0.042,True,0,0,0,,,,-3202,451,True,-41.4,4.2,True
TGdIbmdMRVAy,0,0,,0,0,lghnglep2,LgHngLEP2,LgOEnLEP2,language_spoken_at_home,social,False,0,0,,0,0,False,3202,451,8.6,0.002,0,True,0,0,0,,,,-3202,451,True,-0.2,0,True
TGdIdW5nMQ==,0,0,,0,0,lghung1,LgHung1,LgHung1,language_spoken_at_home,social,False,0,0,,0,0,False,7735,763,6,1,0,True,0,0,0,,,,-7735,763,True,-100,0,True
TGdIdW5nMg==,0,0,,0,0,lghung2,LgHung2,Pop5pl2,language_spoken_at_home,social,False,0,0,,0,0,False,7735,763,6,0.001,0,True,0,0,0,,,,-7735,763,True,-0.1,0,True
TGdJdDE=,0,0,,0,0,lgit1,LgIt1,LgIt1,language_spoken_at_home,social,False,0,0,,0,0,False,79051,2880,2.2,1,0,True,0,0,0,,,,-79051,2880,True,-100,0,True
TGdJdDI=,0,0,,0,0,lgit2,LgIt2,Pop5pl2,language_spoken_at_home,social,False,0,0,,0,0,False,79051,2880,2.2,0.01,0,True,0,0,0,,,,-79051,2880,True,-1,0,True
TGdJdExFUDE=,0,0,,0,0,lgitlep1,LgItLEP1,LgIt1,language_spoken_at_home,social,False,0,0,,0,0,False,27803,1271,2.8,0.352,0.01,True,0,0,0,,,,-27803,1271,True,-35.199999999999996,1,True
TGdJdExFUDI=,0,0,,0,0,lgitlep2,LgItLEP2,LgOEnLEP2,language_spoken_at_home,social,False,0,0,,0,0,False,27803,1271,2.8,0.015,0.001,True,0,0,0,,,,-27803,1271,True,-1.5,0.1,True
TGdKYXAx,0,0,,0,0,lgjap1,LgJap1,LgJap1,language_spoken_at_home,social,False,0,0,,0,0,False,22098,1627,4.5,1,0,True,0,0,0,,,,-22098,1627,True,-100,0,True
TGdKYXAy,0,0,,0,0,lgjap2,LgJap2,Pop5pl2,language_spoken_at_home,social,False,0,0,,0,0,False,22098,1627,4.5,0.003,0,True,0,0,0,,,,-22098,1627,True,-0.3,0,True
TGdKYXBMRVAx,0,0,,0,0,lgjaplep1,LgJapLEP1,LgJap1,language_spoken_at_home,social,False,0,0,,0,0,False,10572,1046,6,0.478,0.032,True,0,0,0,,,,-10572,1046,True,-47.8,3.2,True
TGdKYXBMRVAy,0,0,,0,0,lgjaplep2,LgJapLEP2,LgOEnLEP2,language_spoken_at_home,social,False,0,0,,0,0,False,10572,1046,6,0.006,0.001,True,0,0,0,,,,-10572,1046,True,-0.6,0.1,True
TGdLb3Ix,0,0,,0,0,lgkor1,LgKor1,LgKor1,language_spoken_at_home,social,False,0,0,,0,0,False,75990,3263,2.6,1,0,True,0,0,0,,,,-75990,3263,True,-100,0,True
TGdLb3Iy,0,0,,0,0,lgkor2,LgKor2,Pop5pl2,language_spoken_at_home,social,False,0,0,,0,0,False,75990,3263,2.6,0.01,0,True,0,0,0,,,,-75990,3263,True,-1,0,True
TGdLb3JMRVAx,0,0,,0,0,lgkorlep1,LgKorLEP1,LgKor1,language_spoken_at_home,social,False,0,0,,0,0,False,46226,2258,3,0.608,0.014,True,0,0,0,,,,-46226,2258,True,-60.8,1.4000000000000001,True
TGdLb3JMRVAy,0,0,,0,0,lgkorlep2,LgKorLEP2,LgOEnLEP2,language_spoken_at_home,social,False,0,0,,0,0,False,46226,2258,3,0.025,0.001,True,0,0,0,,,,-46226,2258,True,-2.5,0.1,True
TGdMYW8x,0,0,,0,0,lglao1,LgLao1,LgLao1,language_spoken_at_home,social,False,0,0,,0,0,False,323,152,28.6,1,0,False,0,0,0,,,,-323,152,False,-100,0,True
TGdMYW8y,0,0,,0,0,lglao2,LgLao2,Pop5pl2,language_spoken_at_home,social,False,0,0,,0,0,False,323,152,28.6,0,0,False,0,0,0,,,,-323,152,False,0,0
TGdMYW9MRVAx,0,0,,0,0,lglaolep1,LgLaoLEP1,LgLao1,language_spoken_at_home,social,False,0,0,,0,0,False,106,72,41.3,0.328,0.161,False,0,0,0,,,,-106,72,False,-32.800000000000004,16.1,False
TGdMYW9MRVAy,0,0,,0,0,lglaolep2,LgLaoLEP2,LgOEnLEP2,language_spoken_at_home,social,False,0,0,,0,0,False,106,72,41.3,0,0,False,0,0,0,,,,-106,72,False,0,0
TGdNS2htMQ==,0,0,,0,0,lgmkhm1,LgMKhm1,LgMKhm1,language_spoken_at_home,social,False,0,0,,0,0,False,2246,624,16.9,1,0,True,0,0,0,,,,-2246,624,True,-100,0,True
TGdNS2htMg==,0,0,,0,0,lgmkhm2,LgMKhm2,Pop5pl2,language_spoken_at_home,social,False,0,0,,0,0,False,2246,624,16.9,0,0,True,0,0,0,,,,-2246,624,True,0,0
TGdNS21MRVAx,0,0,,0,0,lgmkmlep1,LgMKmLEP1,LgMKhm1,language_spoken_at_home,social,False,0,0,,0,0,False,1026,327,19.4,0.457,0.071,True,0,0,0,,,,-1026,327,True,-45.7,7.1,True
TGdNS21MRVAy,0,0,,0,0,lgmkmlep2,LgMKmLEP2,LgOEnLEP2,language_spoken_at_home,social,False,0,0,,0,0,False,1026,327,19.4,0.001,0,True,0,0,0,,,,-1026,327,True,-0.1,0,True
TGdOYXYx,0,0,,0,0,lgnav1,LgNav1,LgNav1,language_spoken_at_home,social,False,0,0,,0,0,False,37,36,59.1,1,0,False,0,0,0,,,,-37,36,False,-100,0,True
TGdOYXYy,0,0,,0,0,lgnav2,LgNav2,Pop5pl2,language_spoken_at_home,social,False,0,0,,0,0,False,37,36,59.1,0,0,False,0,0,0,,,,-37,36,False,0,0
TGdOYXZMRVAx,0,0,,0,0,lgnavlep1,LgNavLEP1,LgNav1,language_spoken_at_home,social,False,0,0,,0,0,False,0,0,,0,0,False,0,0,0,,,,0,0,0,0
TGdOYXZMRVAy,0,0,,0,0,lgnavlep2,LgNavLEP2,LgOEnLEP2,language_spoken_at_home,social,False,0,0,,0,0,False,0,0,,0,0,False,0,0,0,,,,0,0,0,0
TGdPQW5MRVAx,0,0,,0,0,lgoanlep1,LgOAnLEP1,LgOAsn1,language_spoken_at_home,social,False,0,0,,0,0,False,19484,1431,4.5,0.48,0.021,True,0,0,0,,,,-19484,1431,True,-48,2.1,True
TGdPQW5MRVAy,0,0,,0,0,lgoanlep2,LgOAnLEP2,LgOEnLEP2,language_spoken_at_home,social,False,0,0,,0,0,False,19484,1431,4.5,0.011,0.001,True,0,0,0,,,,-19484,1431,True,-1.0999999999999999,0.1,True
TGdPQXNuMQ==,0,0,,0,0,lgoasn1,LgOAsn1,LgOAsn1,language_spoken_at_home,social,False,0,0,,0,0,False,40593,2380,3.6,1,0,True,0,0,0,,,,-40593,2380,True,-100,0,True
TGdPQXNuMg==,0,0,,0,0,lgoasn2,LgOAsn2,Pop5pl2,language_spoken_at_home,social,False,0,0,,0,0,False,40593,2380,3.6,0.005,0,True,0,0,0,,,,-40593,2380,True,-0.5,0,True
TGdPRW5nMQ==,0,0,,0,0,lgoeng1,LgOEng1,Pop5pl1,language_spoken_at_home,social,False,0,0,,0,0,False,3861110,11444,0.2,0.491,0.001,True,0,0,0,,,,-3861110,11444,True,-49.1,0.1,True
TGdPRW5nMg==,0,0,,0,0,lgoeng2,LgOEng2,Pop5pl2,language_spoken_at_home,social,False,0,0,,0,0,False,3861110,11444,0.2,0.491,0.001,True,0,0,0,,,,-3861110,11444,True,-49.1,0.1,True
TGdPRW5MRVAx,0,0,,0,0,lgoenlep1,LgOEnLEP1,Pop5pl1,language_spoken_at_home,social,False,0,0,,0,0,False,1821170,9296,0.3,0.231,0.001,True,0,0,0,,,,-1821170,9296,True,-23.1,0.1,True
TGdPRW5MRVAy,0,0,,0,0,lgoenlep2,LgOEnLEP2,LgOEnLEP2,language_spoken_at_home,social,False,0,0,,0,0,False,1821170,9296,0.3,1,0,True,0,0,0,,,,-1821170,9296,True,-100,0,True
TGdPSUVMRVAx,0,0,,0,0,lgoielep1,LgOIELEP1,LgOIEu1,language_spoken_at_home,social,False,0,0,,0,0,False,22095,1530,4.2,0.414,0.014,True,0,0,0,,,,-22095,1530,True,-41.4,1.4000000000000001,True
TGdPSUVMRVAy,0,0,,0,0,lgoielep2,LgOIELEP2,LgOEnLEP2,language_spoken_at_home,social,False,0,0,,0,0,False,22095,1530,4.2,0.012,0.001,True,0,0,0,,,,-22095,1530,True,-1.2,0.1,True
TGdPSUV1MQ==,0,0,,0,0,lgoieu1,LgOIEu1,LgOIEu1,language_spoken_at_home,social,False,0,0,,0,0,False,53313,3188,3.6,1,0,True,0,0,0,,,,-53313,3188,True,-100,0,True
TGdPSUV1Mg==,0,0,,0,0,lgoieu2,LgOIEu2,Pop5pl2,language_spoken_at_home,social,False,0,0,,0,0,False,53313,3188,3.6,0.007,0,True,0,0,0,,,,-53313,3188,True,-0.7000000000000001,0,True
TGdPSW5kMQ==,0,0,,0,0,lgoind1,LgOInd1,LgOInd1,language_spoken_at_home,social,False,0,0,,0,0,False,138540,4307,1.9,1,0,True,0,0,0,,,,-138540,4307,True,-100,0,True
TGdPSW5kMg==,0,0,,0,0,lgoind2,LgOInd2,Pop5pl2,language_spoken_at_home,social,False,0,0,,0,0,False,138540,4307,1.9,0.018,0.001,True,0,0,0,,,,-138540,4307,True,-1.7999999999999998,0.1,True
TGdPSW5MRVAx,0,0,,0,0,lgoinlep1,LgOInLEP1,LgOInd1,language_spoken_at_home,social,False,0,0,,0,0,False,71150,2700,2.3,0.514,0.011,True,0,0,0,,,,-71150,2700,True,-51.4,1.0999999999999999,True
TGdPSW5MRVAy,0,0,,0,0,lgoinlep2,LgOInLEP2,LgOEnLEP2,language_spoken_at_home,social,False,0,0,,0,0,False,71150,2700,2.3,0.039,0.001,True,0,0,0,,,,-71150,2700,True,-3.9,0.1,True
TGdPTGcx,0,0,,0,0,lgolg1,LgOLg1,LgOLg1,language_spoken_at_home,social,False,0,0,,0,0,False,5961,827,8.4,1,0,True,0,0,0,,,,-5961,827,True,-100,0,True
TGdPTGcy,0,0,,0,0,lgolg2,LgOLg2,Pop5pl2,language_spoken_at_home,social,False,0,0,,0,0,False,5961,827,8.4,0.001,0,True,0,0,0,,,,-5961,827,True,-0.1,0,True
TGdPTGdMRVAx,0,0,,0,0,lgolglep1,LgOLgLEP1,LgOLg1,language_spoken_at_home,social,False,0,0,,0,0,False,2753,442,9.8,0.462,0.037,True,0,0,0,,,,-2753,442,True,-46.2,3.6999999999999997,True
TGdPTGdMRVAy,0,0,,0,0,lgolglep2,LgOLgLEP2,LgOEnLEP2,language_spoken_at_home,social,False,0,0,,0,0,False,2753,442,9.8,0.002,0,True,0,0,0,,,,-2753,442,True,-0.2,0,True
TGdPTkFMRVAx,0,0,,0,0,lgonalep1,LgONALEP1,LgONNA1,language_spoken_at_home,social,False,0,0,,0,0,False,437,213,29.6,0.32,0.122,False,0,0,0,,,,-437,213,False,-32,12.2,False
TGdPTkFMRVAy,0,0,,0,0,lgonalep2,LgONALEP2,LgOEnLEP2,language_spoken_at_home,social,False,0,0,,0,0,False,437,213,29.6,0,0,False,0,0,0,,,,-437,213,False,0,0
TGdPTk5BMQ==,0,0,,0,0,lgonna1,LgONNA1,LgONNA1,language_spoken_at_home,social,False,0,0,,0,0,False,1366,417,18.6,1,0,True,0,0,0,,,,-1366,417,True,-100,0,True
TGdPTk5BMg==,0,0,,0,0,lgonna2,LgONNA2,Pop5pl2,language_spoken_at_home,social,False,0,0,,0,0,False,1366,417,18.6,0,0,True,0,0,0,,,,-1366,417,True,0,0
TGdPUEkx,0,0,,0,0,lgopi1,LgOPI1,LgOPI1,language_spoken_at_home,social,False,0,0,,0,0,False,6991,1046,9.1,1,0,True,0,0,0,,,,-6991,1046,True,-100,0,True
TGdPUEky,0,0,,0,0,lgopi2,LgOPI2,Pop5pl2,language_spoken_at_home,social,False,0,0,,0,0,False,6991,1046,9.1,0.001,0,True,0,0,0,,,,-6991,1046,True,-0.1,0,True
TGdPUElMRVAx,0,0,,0,0,lgopilep1,LgOPILEP1,LgOPI1,language_spoken_at_home,social,False,0,0,,0,0,False,3218,561,10.6,0.46,0.041,True,0,0,0,,,,-3218,561,True,-46,4.1000000000000005,True
TGdPUElMRVAy,0,0,,0,0,lgopilep2,LgOPILEP2,LgOEnLEP2,language_spoken_at_home,social,False,0,0,,0,0,False,3218,561,10.6,0.002,0,True,0,0,0,,,,-3218,561,True,-0.2,0,True
TGdPU2x2MQ==,0,0,,0,0,lgoslv1,LgOSlv1,LgOSlv1,language_spoken_at_home,social,False,0,0,,0,0,False,19289,1556,4.9,1,0,True,0,0,0,,,,-19289,1556,True,-100,0,True
TGdPU2x2Mg==,0,0,,0,0,lgoslv2,LgOSlv2,Pop5pl2,language_spoken_at_home,social,False,0,0,,0,0,False,19289,1556,4.9,0.002,0,True,0,0,0,,,,-19289,1556,True,-0.2,0,True
TGdPU3ZMRVAx,0,0,,0,0,lgosvlep1,LgOSvLEP1,LgOSlv1,language_spoken_at_home,social,False,0,0,,0,0,False,9219,1006,6.6,0.478,0.035,True,0,0,0,,,,-9219,1006,True,-47.8,3.5000000000000004,True
TGdPU3ZMRVAy,0,0,,0,0,lgosvlep2,LgOSvLEP2,LgOEnLEP2,language_spoken_at_home,social,False,0,0,,0,0,False,9219,1006,6.6,0.005,0.001,True,0,0,0,,,,-9219,1006,True,-0.5,0.1,True
TGdPV0cx,0,0,,0,0,lgowg1,LgOWG1,LgOWG1,language_spoken_at_home,social,False,0,0,,0,0,False,4875,608,7.6,1,0,True,0,0,0,,,,-4875,608,True,-100,0,True
TGdPV0cy,0,0,,0,0,lgowg2,LgOWG2,Pop5pl2,language_spoken_at_home,social,False,0,0,,0,0,False,4875,608,7.6,0.001,0,True,0,0,0,,,,-4875,608,True,-0.1,0,True
TGdPV0dMRVAx,0,0,,0,0,lgowglep1,LgOWGLEP1,LgOWG1,language_spoken_at_home,social,False,0,0,,0,0,False,712,217,18.5,0.146,0.041,True,0,0,0,,,,-712,217,True,-14.6,4.1000000000000005,True
TGdPV0dMRVAy,0,0,,0,0,lgowglep2,LgOWGLEP2,LgOEnLEP2,language_spoken_at_home,social,False,0,0,,0,0,False,712,217,18.5,0,0,True,0,0,0,,,,-712,217,True,0,0
TGdQb2wx,0,0,,0,0,lgpol1,LgPol1,LgPol1,language_spoken_at_home,social,False,0,0,,0,0,False,55093,2363,2.6,1,0,True,0,0,0,,,,-55093,2363,True,-100,0,True
TGdQb2wy,0,0,,0,0,lgpol2,LgPol2,Pop5pl2,language_spoken_at_home,social,False,0,0,,0,0,False,55093,2363,2.6,0.007,0,True,0,0,0,,,,-55093,2363,True,-0.7000000000000001,0,True
TGdQb2xMRVAx,0,0,,0,0,lgpollep1,LgPolLEP1,LgPol1,language_spoken_at_home,social,False,0,0,,0,0,False,26465,1328,3.1,0.48,0.013,True,0,0,0,,,,-26465,1328,True,-48,1.3,True
TGdQb2xMRVAy,0,0,,0,0,lgpollep2,LgPolLEP2,LgOEnLEP2,language_spoken_at_home,social,False,0,0,,0,0,False,26465,1328,3.1,0.015,0.001,True,0,0,0,,,,-26465,1328,True,-1.5,0.1,True
TGdQcnMx,0,0,,0,0,lgprs1,LgPrs1,LgPrs1,language_spoken_at_home,social,False,0,0,,0,0,False,10734,1313,7.4,1,0,True,0,0,0,,,,-10734,1313,True,-100,0,True
TGdQcnMy,0,0,,0,0,lgprs2,LgPrs2,Pop5pl2,language_spoken_at_home,social,False,0,0,,0,0,False,10734,1313,7.4,0.001,0,True,0,0,0,,,,-10734,1313,True,-0.1,0,True
TGdQcnNMRVAx,0,0,,0,0,lgprslep1,LgPrsLEP1,LgPrs1,language_spoken_at_home,social,False,0,0,,0,0,False,4105,585,8.7,0.382,0.028,True,0,0,0,,,,-4105,585,True,-38.2,2.8000000000000003,True
TGdQcnNMRVAy,0,0,,0,0,lgprslep2,LgPrsLEP2,LgOEnLEP2,language_spoken_at_home,social,False,0,0,,0,0,False,4105,585,8.7,0.002,0,True,0,0,0,,,,-4105,585,True,-0.2,0,True
TGdQcnQx,0,0,,0,0,lgprt1,LgPrt1,LgPrt1,language_spoken_at_home,social,False,0,0,,0,0,False,18092,1484,5,1,0,True,0,0,0,,,,-18092,1484,True,-100,0,True
TGdQcnQy,0,0,,0,0,lgprt2,LgPrt2,Pop5pl2,language_spoken_at_home,social,False,0,0,,0,0,False,18092,1484,5,0.002,0,True,0,0,0,,,,-18092,1484,True,-0.2,0,True
TGdQcnRMRVAx,0,0,,0,0,lgprtlep1,LgPrtLEP1,LgPrt1,language_spoken_at_home,social,False,0,0,,0,0,False,5402,712,8,0.299,0.031,True,0,0,0,,,,-5402,712,True,-29.9,3.1,True
TGdQcnRMRVAy,0,0,,0,0,lgprtlep2,LgPrtLEP2,LgOEnLEP2,language_spoken_at_home,social,False,0,0,,0,0,False,5402,712,8,0.003,0,True,0,0,0,,,,-5402,712,True,-0.3,0,True
TGdSdXMx,0,0,,0,0,lgrus1,LgRus1,LgRus1,language_spoken_at_home,social,False,0,0,,0,0,False,195619,4132,1.3,1,0,True,0,0,0,,,,-195619,4132,True,-100,0,True
TGdSdXMy,0,0,,0,0,lgrus2,LgRus2,Pop5pl2,language_spoken_at_home,social,False,0,0,,0,0,False,195619,4132,1.3,0.025,0.001,True,0,0,0,,,,-195619,4132,True,-2.5,0.1,True
TGdSdXNMRVAx,0,0,,0,0,lgruslep1,LgRusLEP1,LgRus1,language_spoken_at_home,social,False,0,0,,0,0,False,114804,2614,1.4,0.587,0.005,True,0,0,0,,,,-114804,2614,True,-58.699999999999996,0.5,True
TGdSdXNMRVAy,0,0,,0,0,lgruslep2,LgRusLEP2,LgOEnLEP2,language_spoken_at_home,social,False,0,0,,0,0,False,114804,2614,1.4,0.063,0.001,True,0,0,0,,,,-114804,2614,True,-6.3,0.1,True
TGdTY2Qx,0,0,,0,0,lgscd1,LgScd1,LgScd1,language_spoken_at_home,social,False,0,0,,0,0,False,5194,665,7.8,1,0,True,0,0,0,,,,-5194,665,True,-100,0,True
TGdTY2Qy,0,0,,0,0,lgscd2,LgScd2,Pop5pl2,language_spoken_at_home,social,False,0,0,,0,0,False,5194,665,7.8,0.001,0,True,0,0,0,,,,-5194,665,True,-0.1,0,True
TGdTY2RMRVAx,0,0,,0,0,lgscdlep1,LgScdLEP1,LgScd1,language_spoken_at_home,social,False,0,0,,0,0,False,460,142,18.8,0.089,0.025,True,0,0,0,,,,-460,142,True,-8.9,2.5,True
TGdTY2RMRVAy,0,0,,0,0,lgscdlep2,LgScdLEP2,LgOEnLEP2,language_spoken_at_home,social,False,0,0,,0,0,False,460,142,18.8,0,0,True,0,0,0,,,,-460,142,True,0,0
TGdTQ3Ix,0,0,,0,0,lgscr1,LgSCr1,LgSCr1,language_spoken_at_home,social,False,0,0,,0,0,False,16920,1594,5.7,1,0,True,0,0,0,,,,-16920,1594,True,-100,0,True
TGdTQ3Iy,0,0,,0,0,lgscr2,LgSCr2,Pop5pl2,language_spoken_at_home,social,False,0,0,,0,0,False,16920,1594,5.7,0.002,0,True,0,0,0,,,,-16920,1594,True,-0.2,0,True
TGdTQ3JMRVAx,0,0,,0,0,lgscrlep1,LgSCrLEP1,LgSCr1,language_spoken_at_home,social,False,0,0,,0,0,False,6633,862,7.9,0.392,0.035,True,0,0,0,,,,-6633,862,True,-39.2,3.5000000000000004,True
TGdTQ3JMRVAy,0,0,,0,0,lgscrlep2,LgSCrLEP2,LgOEnLEP2,language_spoken_at_home,social,False,0,0,,0,0,False,6633,862,7.9,0.004,0,True,0,0,0,,,,-6633,862,True,-0.4,0,True
TGdTcDE=,0,0,,0,0,lgsp1,LgSp1,LgSp1,language_spoken_at_home,social,False,0,0,,0,0,False,1932321,7298,0.2,1,0,True,0,0,0,,,,-1932321,7298,True,-100,0,True
TGdTcDI=,0,0,,0,0,lgsp2,LgSp2,Pop5pl2,language_spoken_at_home,social,False,0,0,,0,0,False,1932321,7298,0.2,0.246,0.001,True,0,0,0,,,,-1932321,7298,True,-24.6,0.1,True
TGdTcExFUDE=,0,0,,0,0,lgsplep1,LgSpLEP1,LgSp1,language_spoken_at_home,social,False,0,0,,0,0,False,888764,6782,0.5,0.46,0.003,True,0,0,0,,,,-888764,6782,True,-46,0.3,True
TGdTcExFUDI=,0,0,,0,0,lgsplep2,LgSpLEP2,LgOEnLEP2,language_spoken_at_home,social,False,0,0,,0,0,False,888764,6782,0.5,0.488,0.003,True,0,0,0,,,,-888764,6782,True,-48.8,0.3,True
TGdUYWcx,0,0,,0,0,lgtag1,LgTag1,LgTag1,language_spoken_at_home,social,False,0,0,,0,0,False,50071,2142,2.6,1,0,True,0,0,0,,,,-50071,2142,True,-100,0,True
TGdUYWcy,0,0,,0,0,lgtag2,LgTag2,Pop5pl2,language_spoken_at_home,social,False,0,0,,0,0,False,50071,2142,2.6,0.006,0,True,0,0,0,,,,-50071,2142,True,-0.6,0,True
TGdUYWdMRVAx,0,0,,0,0,lgtaglep1,LgTagLEP1,LgTag1,language_spoken_at_home,social,False,0,0,,0,0,False,14041,1042,4.5,0.28,0.017,True,0,0,0,,,,-14041,1042,True,-28.000000000000004,1.7000000000000002,True
TGdUYWdMRVAy,0,0,,0,0,lgtaglep2,LgTagLEP2,LgOEnLEP2,language_spoken_at_home,social,False,0,0,,0,0,False,14041,1042,4.5,0.008,0.001,True,0,0,0,,,,-14041,1042,True,-0.8,0.1,True
TGdUaGFpMQ==,0,0,,0,0,lgthai1,LgThai1,LgThai1,language_spoken_at_home,social,False,0,0,,0,0,False,5456,863,9.6,1,0,True,0,0,0,,,,-5456,863,True,-100,0,True
TGdUaGFpMg==,0,0,,0,0,lgthai2,LgThai2,Pop5pl2,language_spoken_at_home,social,False,0,0,,0,0,False,5456,863,9.6,0.001,0,True,0,0,0,,,,-5456,863,True,-0.1,0,True
TGdUaGFMRVAx,0,0,,0,0,lgthalep1,LgThaLEP1,LgThai1,language_spoken_at_home,social,False,0,0,,0,0,False,3250,561,10.5,0.596,0.041,True,0,0,0,,,,-3250,561,True,-59.599999999999994,4.1000000000000005,True
TGdUaGFMRVAy,0,0,,0,0,lgthalep2,LgThaLEP2,LgOEnLEP2,language_spoken_at_home,social,False,0,0,,0,0,False,3250,561,10.5,0.002,0,True,0,0,0,,,,-3250,561,True,-0.2,0,True
TGdVcmQx,0,0,,0,0,lgurd1,LgUrd1,LgUrd1,language_spoken_at_home,social,False,0,0,,0,0,False,47464,2667,3.4,1,0,True,0,0,0,,,,-47464,2667,True,-100,0,True
TGdVcmQy,0,0,,0,0,lgurd2,LgUrd2,Pop5pl2,language_spoken_at_home,social,False,0,0,,0,0,False,47464,2667,3.4,0.006,0,True,0,0,0,,,,-47464,2667,True,-0.6,0,True
TGdVcmRMRVAx,0,0,,0,0,lgurdlep1,LgUrdLEP1,LgUrd1,language_spoken_at_home,social,False,0,0,,0,0,False,20533,1441,4.3,0.433,0.018,True,0,0,0,,,,-20533,1441,True,-43.3,1.7999999999999998,True
TGdVcmRMRVAy,0,0,,0,0,lgurdlep2,LgUrdLEP2,LgOEnLEP2,language_spoken_at_home,social,False,0,0,,0,0,False,20533,1441,4.3,0.011,0.001,True,0,0,0,,,,-20533,1441,True,-1.0999999999999999,0.1,True
