id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,change_percentage_point_significant,difference_sum,difference_m,significant,difference_percent,difference_percent_m
RXJuMzB0MzU=,695,225,19.6803043887079,0,0,ern30t35,Ern30t35,MdEWrk,economic__special_variable,economic,True,712,0,,0,0,False,257513,0,,0,0,False,-17,225,False,-0.023876404494382022,0.3160112359550562,False,0,0,-256818,225,True,0,0
RXJuMzV0NDA=,869,274,19.1674740557046,0,0,ern35t40,Ern35t40,MdEWrk,economic__special_variable,economic,True,523,0,,0,0,False,217597,0,,0,0,False,346,274,False,0.6615678776290631,0.5239005736137667,False,0,0,-216728,274,True,0,0
RXJuNDB0NDU=,843,237,17.0905039535311,0,0,ern40t45,Ern40t45,MdEWrk,economic__special_variable,economic,True,664,0,,0,0,False,235829,0,,0,0,False,179,237,False,0.26957831325301207,0.3569277108433735,False,0,0,-234986,237,True,0,0
RXJuNDV0NTA=,309,160,31.477164300961,0,0,ern45t50,Ern45t50,MdEWrk,economic__special_variable,economic,False,582,0,,0,0,False,155389,0,,0,0,False,-273,160,False,-0.4690721649484536,0.274914089347079,False,0,0,-155080,160,True,0,0
RXJuNTB0NTU=,607,178,17.8264723113824,0,0,ern50t55,Ern50t55,MdEWrk,economic__special_variable,economic,True,828,0,,0,0,False,213254,0,,0,0,False,-221,178,False,-0.2669082125603865,0.214975845410628,False,0,0,-212647,178,True,0,0
RXJuNTV0NjU=,1068,245,13.9453342895848,0,0,ern55t65,Ern55t65,MdEWrk,economic__special_variable,economic,True,1483,0,,0,0,False,294509,0,,0,0,False,-415,245,False,-0.279838165879973,0.16520566419420094,False,0,0,-293441,245,True,0,0
RXJuNXQ3cHQ1,395,153,23.5466122888692,0,0,ern5t7pt5,Ern5t7pt5,MdEWrk,economic__special_variable,economic,False,341,0,,0,0,False,149059,0,,0,0,False,54,153,False,0.15835777126099707,0.44868035190615835,False,0,0,-148664,153,True,0,0
RXJuNjV0NzU=,1131,267,14.3510194867495,0,0,ern65t75,Ern65t75,MdEWrk,economic__special_variable,economic,True,818,0,,0,0,False,221820,0,,0,0,False,313,267,False,0.38264058679706603,0.3264058679706601,False,0,0,-220689,267,True,0,0
RXJuNzV0MTAw,1748,310,10.7808837542515,0,0,ern75t100,Ern75t100,MdEWrk,economic__special_variable,economic,True,1775,0,,0,0,False,391186,0,,0,0,False,-27,310,False,-0.015211267605633802,0.17464788732394365,False,0,0,-389438,310,True,0,0
RXJuVTJwdDVr,349,121,21.0762839550256,0,0,ernu2pt5k,ErnU2pt5k,MdEWrk,economic__special_variable,economic,False,530,0,,0,0,False,175652,0,,0,0,False,-181,121,False,-0.34150943396226413,0.2283018867924528,False,0,0,-175303,121,True,0,0
RjE2cGw=,10850,470,2.63331138907176,1,0,f16pl,F16pl,F16pl,employment_status,economic,True,10166,495,2.95998282611985,1,0,True,3642664,1274,0,1,0,True,684,682.586990793115,False,0.06728310053118237,0.06955648700044761,False,0,0,-3631814,1357.9307787954435,True,0,0
RjE2cGxDTEZF,6044,490,4.92839742596843,0.55705069124424,0.0381742119062608,f16plclfe,F16plCLFE,F16pl,employment_status,economic,True,5895,449,4.63016672209461,0.579874090104269,0.0339630683179285,True,1986266,7118,0.2,0.545,0.002,True,149,664.6058982585093,False,0.02527565733672604,0.1140500530750679,False,-0.022823398860029043,0.05109560122194848,False,-1980222,7134.845758669209,True,1.2050691244239928,3.8226567393163933,False
RjE2cGxDdkxG,6314,485,4.66950945118341,0.581935483870968,0.0369144221677451,f16plcvlf,F16plCvLF,F16pl,employment_status,economic,True,6249,472,4.59161611754537,0.614696045642337,0.0354941727836313,True,2130364,7693,0.2,0.585,0.002,True,65,676.7636219537809,False,0.010401664266282605,0.10884891159345034,False,-0.03276056177136899,0.05121045660383027,False,-2124050,7708.273088052862,True,-0.3064516129031958,3.69685618327047,False
RjE2cGxMRg==,6314,485,4.66950945118341,0.581935483870968,0.0369144221677451,f16pllf,F16plLF,F16pl,employment_status,economic,True,6249,472,4.59161611754537,0.614696045642337,0.0354941727836313,True,2130876,7736,0.2,0.585,0.002,True,65,676.7636219537809,False,0.010401664266282605,0.10884891159345034,False,-0.03276056177136899,0.05121045660383027,False,-2124562,7751.188360503182,True,-0.3064516129031958,3.69685618327047,False
RmFtMg==,7501,328,2.6582068692766,1,0,fam2,Fam2,Fam2,income_and_benefits,economic,True,6956,289,2.52564535045296,1,0,True,1887978,7339,0.2,1,0,True,545,437.1555787131167,False,0.07834962622196665,0.06504367348576862,False,0,0,-1880477,7346.325952474474,True,0,0
RmFtQndQdg==,337,133,23.9914135993434,0.0449273430209305,0.0176217981731106,fambwpv,FamBwPv,FamPvU,income_in_past_12_months_is_below_the_poverty_level,economic,False,309,141,27.7392510402219,0.0444220816561242,0.0201860749983331,False,294980,3717,0.8,0.156,0.002,True,28,193.82982226685345,False,0.09061488673139159,0.6579716473416986,False,0.0005052613648063031,0.02679562267782133,False,-294643,3719.3787115592304,True,-11.10726569790695,1.7734930810517533,True
RmFtSTEwdDE0,91,66,44.0896489528708,0.0121317157712305,0.00878282040161041,fami10t14,FamI10t14,Fam2,income_and_benefits,economic,False,,0,,,,False,77738,2003,1.6,0.041,0.001,True,,,,,,,-77647,2004.0870739566183,True,-2.8868284228769507,0.8839566403786108,True
RmFtSTE1dDI0,153,75,29.7991537040348,0.0203972803626183,0.00995880583027081,fami15t24,FamI15t24,Fam2,income_and_benefits,economic,False,,0,,,,False,168362,3233,1.2,0.089,0.002,True,,,,,,,-168209,3233.8698180353517,True,-6.86027196373817,1.015764803313424,True
RmFtSTIwMHBs,931,201,13.1244307033324,0.124116784428743,0.0262410506101774,fami200pl,FamI200pl,Fam2,income_and_benefits,economic,True,,0,,,,False,222929,3638,1,0.118,0.002,True,,,,,,,-221998,3643.548407802482,True,0.6116784428743003,2.631715670671685,False
RmFtSTI1dDM0,417,175,25.5115056890658,0.0555925876549793,0.0232032302002182,fami25t34,FamI25t34,Fam2,income_and_benefits,economic,False,,0,,,,False,160633,3131,1.2,0.085,0.002,True,,,,,,,-160216,3135.886796426172,True,-2.9407412345020703,2.3289265590059256,False
RmFtSTM1dDQ5,898,259,17.5330521726769,0.119717371017198,0.0341295846219639,fami35t49,FamI35t49,Fam2,income_and_benefits,economic,True,,0,,,,False,210893,3279,0.9,0.112,0.002,True,,,,,,,-209995,3289.212975773992,True,0.7717371017197987,3.4188134585961176,False
