id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_significant,change_percent,change_percent_m,change_percent_significant,change_percentage_point,change_percentage_point_m,change_percentage_point_significant,difference_sum,difference_m,significant,difference_percent,difference_percent_m,percent_significant
UG9wNDV0NDk=,25775,1533.64239638841,3.61709178715365,0.0642378807854592,0.00371518001076069,pop45t49,Pop45t49,Pop_1,sex_and_age,demographic,True,26328,1170.85182666296,2.70344890749979,0.0662101432692138,0.00281963212484806,True,542513,317,0,0.064,0,True,-553,1929.4955299248493,False,-0.021004254026131874,0.07272378948230435,False,-0.0019722624837546082,0.004663999124338574,False,-516738,1566.061301482156,True,0.0237880785459188,0.37151800107606897,False
UG9wNTB0NTQ=,26803,1408.21802289276,3.19389466994239,0.0667999192509277,0.00338305369028331,pop50t54,Pop50t54,Pop_1,sex_and_age,demographic,True,24791,1112.90835202185,2.7289743520803,0.0623448671295609,0.00268235083410101,True,544447,267,0,0.064,0,True,2012,1794.893590160705,False,0.08115848493404865,0.07471473515850818,False,0.004455052121366793,0.004317413377074508,False,-517644,1433.306317574856,True,0.2799919250927694,0.338305369028331,False
UG9wNTV0NTk=,24660,1553.46258403606,3.82949778762862,0.0614590161074461,0.00377503829937777,pop55t59,Pop55t59,Pop_1,sex_and_age,demographic,True,24619,1153.93154043037,2.84933644778119,0.0619123183357937,0.00279140571679042,True,515825,3495,0.4,0.061,0,True,41,1935.1496066196016,False,0.0016653803972541533,0.07865047944874487,False,-0.0004533022283476004,0.004694982432075678,False,-491165,3824.6922752033256,True,0.04590161074461019,0.377503829937777,False
UG9wNXQ5,18460,1378.44586400772,4.53933375706851,0.0460070331445035,0.0033746654953951,pop5t9,Pop5t9,Pop_1,sex_and_age,demographic,True,16985,1082.66707717562,3.87492657002243,0.0427141933845183,0.00266714238671244,True,476567,3308,0.4,0.056,0,True,1475,1752.792343661961,False,0.086841330585811,0.10670449259665962,False,0.0032928397599852055,0.004301396949458209,False,-458107,3583.709949200687,True,-0.9992966855496501,0.33746654953951,False
UG9wNjB0NjQ=,22779,1404.54619005571,3.74830972017421,0.0567710838569146,0.0034092844233839,pop60t64,Pop60t64,Pop_1,sex_and_age,demographic,True,21926,1116.83212704506,3.09643941072046,0.0551399119310537,0.00271832546675926,True,470657,3485,0.5,0.056,0,True,853,1794.4536773068296,False,0.03890358478518654,0.08308915304621994,False,0.0016311719258609025,0.004360334118248284,False,-447878,3757.389386262756,True,0.07710838569146006,0.34092844233839,False
UG9wNjVwbDE=,70524,2151.36468317206,1.85443320868419,0.175763813948156,0.00476526829358722,pop65pl1,Pop65pl1,Pop_1,sex_and_age,demographic,True,56050,1489.61639357252,1.61559657554183,0.140955580759626,0.00328204080500427,True,1189361,179,0,0.141,0,True,14474,2616.7397654333186,True,0.25823371989295274,0.050906319658006995,True,0.03480823318852999,0.0057861536235724615,True,-1118837,2158.7985084300985,True,3.4763813948156006,0.47652682935872204,True
UG9wNjVwbDI=,70524,2151.36468317206,1.85443320868419,1,0,pop65pl2,Pop65pl2,Pop65pl2,sex_and_age,demographic,True,56050,1489.61639357252,1.61559657554183,1,0,True,1189361,179,0,1,0,True,14474,2616.7397654333186,True,0.25823371989295274,0.050906319658006995,True,0,0,-1118837,2158.7985084300985,True,0,0
UG9wNjVwbEY=,42516,1653.77961046809,2.36460896890753,0.602858601327208,0.0145495046471288,pop65plf,Pop65plF,Pop65pl2,sex_and_age,demographic,True,33174,1001.24971910108,1.83475747037603,0.591864406779661,0.00846645274346631,True,703062,98,0,0.591,0,True,9342,1933.2583893520232,True,0.2816060770482908,0.06309849094908812,True,0.01099419454754702,0.01683356490866301,False,-660546,1656.6807175795786,True,1.185860132720812,1.45495046471288,False
UG9wNjVwbE0=,28008,1312.27207544777,2.84823544868156,0.397141398672792,0.0141232042192838,pop65plm,Pop65plM,Pop65pl2,sex_and_age,demographic,True,22876,1158.9188927617,3.07969035322906,0.408135593220339,0.0176029675852662,True,486299,131,0,0.409,0,True,5132,1750.7572647286095,False,0.22433991956635776,0.08448633329804096,False,-0.010994194547546965,0.02256832659342576,False,-458291,1318.7945253146897,True,-1.1858601327207978,1.41232042192838,False
UG9wNjV0Njk=,22038,1398.10908015076,3.8565855995923,0.0549243226673113,0.00339874904266675,pop65t69,Pop65t69,Pop_1,sex_and_age,demographic,True,17217,896.920286313115,3.1668716712033,0.0432976312923904,0.00218630928085013,True,384622,3868,0.6,0.046,0,True,4821,1661.0764582041384,False,0.280013939710751,0.10507528628343858,False,0.011626691374920901,0.004041218049865605,False,-362584,4112.922683445436,True,0.8924322667311309,0.339874904266675,False
UG9wNzB0NzQ=,17342,1154.98138513138,4.04864688931445,0.0432206917005406,0.00281434720707341,pop70t74,Pop70t74,Pop_1,sex_and_age,demographic,True,11940,718.744739111181,3.65935421337275,0.0300269337068677,0.00176609555710896,True,280196,3421,0.7,0.033,0,True,5402,1360.3587762057482,True,0.452428810720268,0.13038892719540204,True,0.013193757993672905,0.0033225959307147043,True,-262854,3610.709487067604,True,1.0220691700540603,0.281434720707341,True
UG9wNzV0Nzk=,11493,999.473861589186,5.2865474165413,0.0286434903537258,0.00245853154533456,pop75t79,Pop75t79,Pop_1,sex_and_age,demographic,True,10745,711.340284252199,4.02443652594307,0.0270217255176125,0.00175506959087462,True,211102,2454,0.7,0.025,0,True,748,1226.7652587190423,False,0.06961377384830153,0.1169033945058128,False,0.0016217648361132979,0.0030207030023188222,False,-199609,2649.7290427513526,True,0.3643490353725798,0.245853154533456,False
UG9wODB0ODQ=,8325,810.610263936992,5.91918554861482,0.0207480255107254,0.00199930683443094,pop80t84,Pop80t84,Pop_1,sex_and_age,demographic,True,8091,666.802069582871,5.00989744380221,0.0203473970370408,0.00165649719134384,True,148988,2294,0.9,0.018,0,True,234,1049.6256475524976,False,0.028921023359288096,0.13125461967314564,False,0.0004006284736845986,0.002596384170944719,False,-140663,2433.0073982624876,True,0.27480255107254026,0.19993068344309398,False
UG9wODVwbA==,11326,947.861804273176,5.08747822490456,0.028227283715853,0.00232910476992595,pop85pl,Pop85pl,Pop_1,sex_and_age,demographic,True,8057,631.209949224503,4.76249540582999,0.0202618932057147,0.00156600639696084,True,164453,2242,0.8,0.019,0,True,3269,1138.8011239896105,False,0.40573414422241527,0.16114818344763918,False,0.007965390510138302,0.0028066180831410044,False,-153127,2434.1335213993502,True,0.9227283715853001,0.232910476992595,True
UG9wXzE=,401243,5610.70441210371,0.850049112520185,1,0,pop_1,Pop_1,Pop_1,sex_and_age,demographic,True,397643,5094.78017190143,0.778872205366999,1,0,True,8443713,0,0,1,0,True,3600,7578.706288015125,False,0.009053346846291775,0.019137241889280933,False,0,0,-8042470,5610.70441210371,True,0,0
UG9wXzI=,401243,5610.70441210371,0.850049112520185,1,0,pop_2,Pop_2,Pop_2,mutually_exclusive_race_hispanic_origin,demographic,True,397643,5094.78017190143,0.778872205366999,1,0,True,8443713,0,0,1,0,True,3600,7578.706288015125,False,0.009053346846291775,0.019137241889280933,False,0,0,-8042470,5610.70441210371,True,0,0
UG9wVTE4MQ==,68426,2626.85096646155,2.33371801424382,0.170535062293922,0.0060970355950302,popu181,PopU181,Pop_1,sex_and_age,demographic,True,69496,2170.60106882863,1.89869104344912,0.174769831230526,0.00497824335722907,True,1766571,170,0,0.209,0,True,-1070,3407.6172026798977,False,-0.015396569586738806,0.04872837690336724,False,-0.004234768936603989,0.007871261015292317,False,-1698145,2632.3461018642624,True,-3.846493770607797,0.60970355950302,True
UG9wVTE4XzI=,68426,2626.85096646155,2.33371801424382,1,0,popu18_2,PopU18_2,PopU18_2,sex_and_age,demographic,True,69496,2170.60106882863,1.89869104344912,1,0,True,1766571,170,0,1,0,True,-1070,3407.6172026798977,False,-0.015396569586738806,0.04872837690336724,False,0,0,-1698145,2632.3461018642624,True,0,0
UG9wVTE4Rg==,33965,1738.74840043061,3.11199737693613,0.496375646684009,0.016810150262129,popu18f,PopU18F,PopU18_2,sex_and_age,demographic,True,33596,1502.43136282494,2.71857404290954,0.483423506388857,0.015472554157261,True,865584,268,0,0.49,0,True,369,2297.9438635441056,False,0.010983450410763186,0.06872147913745036,False,0.012952140295152015,0.022846905348093215,False,-831619,1759.2811031782285,True,0.6375646684008984,1.6810150262128998,False
UG9wVTE4TQ==,34461,1776.11880233277,3.13312869220785,0.503624353315991,0.017319128942813,popu18m,PopU18M,PopU18_2,sex_and_age,demographic,True,35900,1566.70641793541,2.6529390453648,0.516576493611143,0.0157449434946271,True,900987,291,0,0.51,0,True,-1439,2368.3680034994554,False,-0.040083565459610025,0.06482735605450746,False,-0.012952140295152015,0.023406312673866066,False,-866526,1799.7997110789836,True,-0.6375646684008984,1.7319128942813,False
UG9wVTU=,22918,1609.85030359969,4.27014749718154,0.0571175073459225,0.00393185747740353,popu5,PopU5,Pop_1,sex_and_age,demographic,True,24938,1333.92278637109,3.2516453238587,0.0627145454591179,0.00325691724573229,True,551869,129,0,0.065,0,True,-2020,2090.686011815267,False,-0.0810008821878258,0.08113957037461719,False,-0.00559703811319541,0.0051055864666228554,False,-528951,1615.0105262814898,True,-0.7882492654077504,0.39318574774035303,False
UmMycGxOSA==,8166,1205.77485460595,8.97616743310316,0.0203517569153854,0.00299159325343611,rc2plnh,Rc2plNH,Pop_2,mutually_exclusive_race_hispanic_origin,demographic,True,6680,804.826689418287,7.32419679866668,0.0167989880370081,0.00201251620548649,True,162601,4044,1.5,0.019,0.001,True,1486,1449.7030730463391,False,0.22245508982035928,0.23297003021010046,False,0.0035527688783773027,0.003605530705922526,False,-154435,4219.932345429249,True,0.13517569153854003,0.3154303440381798,False
V3ROSA==,206790,4247.82461973185,1.2487374662817,0.51537347692047,0.00775512639681245,wtnh,WtNH,Pop_2,mutually_exclusive_race_hispanic_origin,demographic,True,213067,3581.67083914756,1.02188865521247,0.535824847916347,0.00583088678517596,True,2713930,1659,0,0.321,0.001,True,-6277,5556.291928975657,False,-0.029460216739335514,0.02576122532759177,False,-0.020451370995877016,0.009702640162969917,False,-2507140,4560.295494811717,True,19.437347692047,0.7819334078458169,True
