id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_significant,change_percent,change_percent_m,change_percent_significant,change_percentage_point,change_percentage_point_m,change_percentage_point_significant,difference_sum,difference_m,significant,difference_percent,difference_percent_m,percent_significant
TGdIbmdMRVAx,107,127.706695204284,72.5544386582305,0.393382352941176,0.406088616839741,lghnglep1,LgHngLEP1,LgHung1,language_spoken_at_home,social,False,154,103.121287811974,40.7063071140308,0.275985663082437,0.147522312112975,False,3202,451,8.6,0.414,0.042,True,-47,164.14323013758403,False,-0.3051948051948052,0.9508633103937596,False,0.11739668985873902,0.4320541601442717,False,-3095,468.73233300040215,True,-2.0617647058823962,40.82547791842907,False
TGdIbmdMRVAy,107,127.706695204284,72.5544386582305,0.0024137697669697,0.00287726671008639,lghnglep2,LgHngLEP2,LgOEnLEP2,language_spoken_at_home,social,False,154,103.121287811974,40.7063071140308,0.00353949757521432,0.0023638974822559,False,3202,451,8.6,0.002,0,True,-47,164.14323013758403,False,-0.3051948051948052,0.9508633103937596,False,-0.00112572780824462,0.0037237984676385403,False,-3095,468.73233300040215,True,0.04137697669696999,0.287726671008639,False
TGdIdW5nMQ==,272,162.938638757049,36.4157515548562,1,0,lghung1,LgHung1,LgHung1,language_spoken_at_home,social,False,558,225.053327013844,24.5180166915976,1,0,False,7735,763,6,1,0,True,-286,277.84528068693254,False,-0.5125448028673835,0.3520209572074857,False,0,0,-7463,780.2038195241037,True,0,0
TGdIdW5nMg==,272,162.938638757049,36.4157515548562,0.000729115009851094,0.000436654805964925,lghung2,LgHung2,Pop5pl2,language_spoken_at_home,social,False,558,225.053327013844,24.5180166915976,0.00149716263532821,0.000603535542158568,False,7735,763,6,0.001,0,True,-286,277.84528068693254,False,-0.5125448028673835,0.3520209572074857,False,-0.000768047625477116,0.0007449312520098099,False,-7463,780.2038195241037,True,0,0.0436654805964925
TGdJdDE=,2359,531.715149304588,13.7020387368453,1,0,lgit1,LgIt1,LgIt1,language_spoken_at_home,social,True,2444,433.190489276946,10.7748642983237,1,0,True,79051,2880,2.2,1,0,True,-85,685.838902367021,False,-0.03477905073649754,0.27676913979918166,False,0,0,-76692,2928.6722247462244,True,0,0
TGdJdDI=,2359,531.715149304588,13.7020387368453,0.00632346436852475,0.00142267905123839,lgit2,LgIt2,Pop5pl2,language_spoken_at_home,social,True,2444,433.190489276946,10.7748642983237,0.00655746501925115,0.00115927332182899,True,79051,2880,2.2,0.01,0,True,-85,685.838902367021,False,-0.03477905073649754,0.27676913979918166,False,-0.00023400065072640055,0.0018351921745520241,False,-76692,2928.6722247462244,True,-0.36765356314752506,0.14226790512383902,False
TGdJdExFUDE=,471,205.662344633139,26.5440980689265,0.199660873251378,0.0746686508127475,lgitlep1,LgItLEP1,LgIt1,language_spoken_at_home,social,False,303,111.704968555566,22.4111405811322,0.123977086743044,0.0400766883810558,False,27803,1271,2.8,0.352,0.01,True,168,234.04059476936908,False,0.5544554455445545,0.8883222375216112,False,0.07568378650833399,0.08474401669609644,False,-27332,1287.5317471814044,True,-15.233912674862196,7.5335299921059695,False
TGdJdExFUDI=,471,205.662344633139,26.5440980689265,0.0106250986938573,0.00459575565759544,lgitlep2,LgItLEP2,LgOEnLEP2,language_spoken_at_home,social,False,303,111.704968555566,22.4111405811322,0.00696407639798662,0.00254511568944773,False,27803,1271,2.8,0.015,0.001,True,168,234.04059476936908,False,0.5544554455445545,0.8883222375216112,False,0.0036610222958706794,0.0052534354414034146,False,-27332,1287.5317471814044,True,-0.43749013061427,0.4703293533718738,False
TGdKYXAx,2831,662.891393819531,14.2343162021761,1,0,lgjap1,LgJap1,LgJap1,language_spoken_at_home,social,True,2762,504.587950708298,11.1057348141692,1,0,True,22098,1627,4.5,1,0,True,69,833.0870302675468,False,0.02498189717595945,0.30441052047047473,False,0,0,-19267,1756.8591292417273,True,0,0
TGdKYXAy,2831,662.891393819531,14.2343162021761,0.00758869335620753,0.00177389961174639,lgjap2,LgJap2,Pop5pl2,language_spoken_at_home,social,True,2762,504.587950708298,11.1057348141692,0.00741068673615862,0.00135054844989721,True,22098,1627,4.5,0.003,0,True,69,833.0870302675468,False,0.02498189717595945,0.30441052047047473,False,0.0001780066200489103,0.002229506884509162,False,-19267,1756.8591292417273,True,0.458869335620753,0.177389961174639,False
TGdKYXBMRVAx,1338,463.899773658061,21.0766772371802,0.472624514305899,0.120848178093523,lgjaplep1,LgJapLEP1,LgJap1,language_spoken_at_home,social,False,1405,365.399781061784,15.8097883616604,0.508689355539464,0.0941577546847376,True,10572,1046,6,0.478,0.032,True,-67,590.525189979225,False,-0.04768683274021352,0.4127436540982352,False,-0.036064841233565015,0.1531991022029668,False,-9234,1144.2547793214587,True,-0.5375485694100917,12.501312790472788,False
TGdKYXBMRVAy,1338,463.899773658061,21.0766772371802,0.0301834013850978,0.0103081519067236,lgjaplep2,LgJapLEP2,LgOEnLEP2,language_spoken_at_home,social,False,1405,365.399781061784,15.8097883616604,0.0322921694362086,0.00825113262380305,True,10572,1046,6,0.006,0.001,True,-67,590.525189979225,False,-0.04768683274021352,0.4127436540982352,False,-0.0021087680511108,0.01320375648471587,False,-9234,1144.2547793214587,True,2.41834013850978,1.0356543618992267,False
TGdLb3Ix,3518,722.538580284818,12.4853092525426,1,0,lgkor1,LgKor1,LgKor1,language_spoken_at_home,social,True,2629,494.377386214216,11.4314707295461,1,0,True,75990,3263,2.6,1,0,True,889,875.4832951004836,False,0.3381513883605934,0.3726319160358037,False,0,0,-72472,3342.039945901305,True,0,0
TGdLb3Iy,3518,722.538580284818,12.4853092525426,0.00943024487005937,0.00193252542247762,lgkor2,LgKor2,Pop5pl2,language_spoken_at_home,social,True,2629,494.377386214216,11.4314707295461,0.00705383614386713,0.00132340161295785,True,75990,3263,2.6,0.01,0,True,889,875.4832951004836,False,0.3381513883605934,0.3726319160358037,False,0.002376408726192241,0.0023422310598448103,False,-72472,3342.039945901305,True,-0.056975512994062893,0.193252542247762,False
TGdLb3JMRVAx,991,338.115364927416,20.7407926614556,0.281694144400227,0.0767458097177392,lgkorlep1,LgKorLEP1,LgKor1,language_spoken_at_home,social,False,1258,343.541846068277,16.6009561212267,0.478508938759985,0.0947567075727729,True,46226,2258,3,0.608,0.014,True,-267,482.0197091406112,False,-0.212241653418124,0.3442636722295929,False,-0.19681479435975802,0.12193749603490892,False,-45235,2283.174544357045,True,-32.6305855599773,7.801230229413456,True
TGdLb3JMRVAy,991,338.115364927416,20.7407926614556,0.022355568589411,0.00750938105233461,lgkorlep2,LgKorLEP2,LgOEnLEP2,language_spoken_at_home,social,False,1258,343.541846068277,16.6009561212267,0.0289135581144131,0.00777053038222558,True,46226,2258,3,0.025,0.001,True,-267,482.0197091406112,False,-0.212241653418124,0.3442636722295929,False,-0.006557989525002101,0.010806106894263671,False,-45235,2283.174544357045,True,-0.2644431410589001,0.7575671837478314,False
TGdMYW8x,0,0,,0,0,lglao1,LgLao1,LgLao1,language_spoken_at_home,social,False,0,0,,0,0,False,323,152,28.6,1,0,False,0,0,0,,,,-323,152,False,-100,0,True
TGdMYW8y,0,0,,0,0,lglao2,LgLao2,Pop5pl2,language_spoken_at_home,social,False,0,0,,0,0,False,323,152,28.6,0,0,False,0,0,0,,,,-323,152,False,0,0
TGdMYW9MRVAx,0,0,,0,0,lglaolep1,LgLaoLEP1,LgLao1,language_spoken_at_home,social,False,0,0,,0,0,False,106,72,41.3,0.328,0.161,False,0,0,0,,,,-106,72,False,-32.800000000000004,16.1,False
TGdMYW9MRVAy,0,0,,0,0,lglaolep2,LgLaoLEP2,LgOEnLEP2,language_spoken_at_home,social,False,0,0,,0,0,False,106,72,41.3,0,0,False,0,0,0,,,,-106,72,False,0,0
TGdNS2htMQ==,85,87.7097486029917,62.7282307191072,1,0,lgmkhm1,LgMKhm1,LgMKhm1,language_spoken_at_home,social,False,43,42.0238027789014,59.4101969023841,1,0,False,2246,624,16.9,1,0,True,42,97.257390464684,False,0.9767441860465116,2.8094020505462494,False,0,0,-2161,630.1341127093501,True,0,0
TGdNS2htMg==,85,87.7097486029917,62.7282307191072,0.000227848440578467,0.000235091503458123,lgmkhm2,LgMKhm2,Pop5pl2,language_spoken_at_home,social,False,43,42.0238027789014,59.4101969023841,0.000115372747883715,0.00011274391858597,False,2246,624,16.9,0,0,True,42,97.257390464684,False,0.9767441860465116,2.8094020505462494,False,0.00011247569269475199,0.0002607282228227709,False,-2161,630.1341127093501,True,0.022784844057846698,0.0235091503458123,False
TGdNS21MRVAx,53,77,88.317944600562,0.623529411764706,0.637691205548717,lgmkmlep1,LgMKmLEP1,LgMKhm1,language_spoken_at_home,social,False,9,14,94.5626477541371,0.209302325581395,0.253302705068065,False,1026,327,19.4,0.457,0.071,True,44,78.26237921249263,False,4.888888888888889,12.534439677211067,False,0.414227086183311,0.6861576597466323,False,-973,335.9434476217686,False,16.6529411764706,64.16315715690556,False
TGdNS21MRVAy,53,77,88.317944600562,0.00119560558550836,0.00173554035466688,lgmkmlep2,LgMKmLEP2,LgOEnLEP2,language_spoken_at_home,social,False,9,14,94.5626477541371,0.000206853754395642,0.000321616284543443,False,1026,327,19.4,0.001,0,True,44,78.26237921249263,False,4.888888888888889,12.534439677211067,False,0.000988751831112718,0.0017650884842298326,False,-973,335.9434476217686,False,0.019560558550836007,0.173554035466688,False
TGdOYXYx,8,13,98.7841945288754,1,0,lgnav1,LgNav1,LgNav1,language_spoken_at_home,social,False,0,0,,0,0,False,37,36,59.1,1,0,False,8,13,False,0,,1,0,True,-29,38.27531841800928,False,0,0
TGdOYXYy,8,13,98.7841945288754,2.14445591132675e-05,3.48461769769178e-05,lgnav2,LgNav2,Pop5pl2,language_spoken_at_home,social,False,0,0,,0,0,False,37,36,59.1,0,0,False,8,13,False,0,,2.14445591132675e-05,3.48461769769178e-05,False,-29,38.27531841800928,False,0.00214445591132675,0.00348461769769178,False
TGdOYXZMRVAx,0,0,,0,0,lgnavlep1,LgNavLEP1,LgNav1,language_spoken_at_home,social,False,0,0,,0,0,False,0,0,,0,0,False,0,0,0,,,,0,0,0,0
TGdOYXZMRVAy,0,0,,0,0,lgnavlep2,LgNavLEP2,LgOEnLEP2,language_spoken_at_home,social,False,0,0,,0,0,False,0,0,,0,0,False,0,0,0,,,,0,0,0,0
TGdPQW5MRVAx,249,143.993055388098,35.1541254106025,0.171134020618557,0.0842679986737193,lgoanlep1,LgOAnLEP1,LgOAsn1,language_spoken_at_home,social,False,148,152.164384794866,62.5007741702398,0.18159509202454,0.176647819730052,False,19484,1431,4.5,0.48,0.021,True,101,209.49463000277575,False,0.6824324324324325,1.9846151280647226,False,-0.010461071405982986,0.19571803140195057,False,-19235,1438.2263382374833,True,-30.8865979381443,8.684523936563222,True
TGdPQW5MRVAy,249,143.993055388098,35.1541254106025,0.00561709039229398,0.00323087320645618,lgoanlep2,LgOAnLEP2,LgOEnLEP2,language_spoken_at_home,social,False,148,152.164384794866,62.5007741702398,0.0034015950722839,0.00349342019761646,False,19484,1431,4.5,0.011,0.001,True,101,209.49463000277575,False,0.6824324324324325,1.9846151280647226,False,0.00221549532001008,0.004758416370318077,False,-19235,1438.2263382374833,True,-0.5382909607706019,0.338209131695116,False
TGdPQXNuMQ==,1455,441.196101524028,18.4332863942188,1,0,lgoasn1,LgOAsn1,LgOAsn1,language_spoken_at_home,social,True,815,271.300571322657,20.2361177259706,1,0,False,40593,2380,3.6,1,0,True,640,517.9362895183157,False,0.7852760736196319,0.8038874397371051,False,0,0,-39138,2420.548284996604,True,0,0
TGdPQXNuMg==,1455,441.196101524028,18.4332863942188,0.00390022918872552,0.00118145600994098,lgoasn2,LgOAsn2,Pop5pl2,language_spoken_at_home,social,True,815,271.300571322657,20.2361177259706,0.00218671603547041,0.000727388324423631,False,40593,2380,3.6,0.005,0,True,640,517.9362895183157,False,0.7852760736196319,0.8038874397371051,False,0.0017135131532551098,0.0013874192149215313,False,-39138,2420.548284996604,True,-0.10997708112744803,0.11814560099409799,False
TGdPRW5nMQ==,135625,4301.77602857239,1.92815588242988,0.363552291217113,0.0104067092171621,lgoeng1,LgOEng1,Pop5pl1,language_spoken_at_home,social,True,126072,3543.82194812324,1.70878470763522,0.338262164446412,0.00847272505180978,True,3861110,11444,0.2,0.491,0.001,True,9553,5573.50437337229,False,0.07577416079700489,0.04559285744907858,False,0.025290126770701027,0.013419637347340339,False,-3725485,12225.809298365488,True,-12.744770878288698,1.0454644744350075,True
TGdPRW5nMg==,135625,4301.77602857239,1.92815588242988,0.363552291217113,0.0104067092171621,lgoeng2,LgOEng2,Pop5pl2,language_spoken_at_home,social,True,126072,3543.82194812324,1.70878470763522,0.338262164446412,0.00847272505180978,True,3861110,11444,0.2,0.491,0.001,True,9553,5573.50437337229,False,0.07577416079700489,0.04559285744907858,False,0.025290126770701027,0.013419637347340339,False,-3725485,12225.809298365488,True,-12.744770878288698,1.0454644744350075,True
TGdPRW5MRVAx,44329,2650.38827344221,3.63459198657265,0.118826982616504,0.00691658956945812,lgoenlep1,LgOEnLEP1,Pop5pl1,language_spoken_at_home,social,True,43509,2108.74441315205,2.94631340034676,0.116738439248199,0.00545842302322673,True,1821170,9296,0.3,0.231,0.001,True,820,3386.9397691721597,False,0.01884667540049185,0.07841655325997514,False,0.002088543368304996,0.008810992746156843,False,-1776841,9666.445779085505,True,-11.217301738349601,0.6988505653738635,True
TGdPRW5MRVAy,44329,2650.38827344221,3.63459198657265,1,0,lgoenlep2,LgOEnLEP2,LgOEnLEP2,language_spoken_at_home,social,True,43509,2108.74441315205,2.94631340034676,1,0,True,1821170,9296,0.3,1,0,True,820,3386.9397691721597,False,0.01884667540049185,0.07841655325997514,False,0,0,-1776841,9666.445779085505,True,0,0
TGdPSUVMRVAx,606,443.10269689994,44.4493963004143,0.327037236913114,0.139796169530548,lgoielep1,LgOIELEP1,LgOIEu1,language_spoken_at_home,social,False,261,139.032370331517,32.3824361135024,0.205511811023622,0.0760366391253088,False,22095,1530,4.2,0.414,0.014,True,345,464.4028423685628,False,1.3218390804597702,2.100465495049582,False,0.12152542588949197,0.15913685778249537,False,-21489,1592.8716206901295,True,-8.696276308688603,14.049544126203426,False
TGdPSUVMRVAy,606,443.10269689994,44.4493963004143,0.0136705091475107,0.00996230176718006,lgoielep2,LgOIELEP2,LgOEnLEP2,language_spoken_at_home,social,False,261,139.032370331517,32.3824361135024,0.00599875887747363,0.00318223129992965,False,22095,1530,4.2,0.012,0.001,True,345,464.4028423685628,False,1.3218390804597702,2.100465495049582,False,0.007671750270037071,0.010458205034641982,False,-21489,1592.8716206901295,True,0.16705091475107015,1.001236518013396,False
TGdPSUV1MQ==,1853,1099.2497441437,36.0624353227808,1,0,lgoieu1,LgOIEu1,LgOIEu1,language_spoken_at_home,social,False,1270,486.709358858036,23.2970039900455,1,0,False,53313,3188,3.6,1,0,True,583,1202.1796870684475,False,0.4590551181102362,1.0304565380303528,False,0,0,-51460,3372.194241143293,True,0,0
TGdPSUV1Mg==,1853,1099.2497441437,36.0624353227808,0.00496709600461058,0.00294583426091977,lgoieu2,LgOIEu2,Pop5pl2,language_spoken_at_home,social,False,1270,486.709358858036,23.2970039900455,0.00340752069330972,0.00130515988088244,False,53313,3188,3.6,0.007,0,True,583,1202.1796870684475,False,0.4590551181102362,1.0304565380303528,False,0.0015595753113008602,0.003222015178032809,False,-51460,3372.194241143293,True,-0.20329039953894207,0.294583426091977,False
TGdPSW5kMQ==,1557,617.36375015059,24.10386079342,1,0,lgoind1,LgOInd1,LgOInd1,language_spoken_at_home,social,False,1332,493.197729110749,22.5087273798456,1,0,False,138540,4307,1.9,1,0,True,225,790.1784608555208,False,0.16891891891891891,0.6341509664885508,False,0,0,-136983,4351.021374344189,True,0,0
TGdPSW5kMg==,1557,617.36375015059,24.10386079342,0.00417364731741968,0.00165390406261252,lgoind2,LgOInd2,Pop5pl2,language_spoken_at_home,social,False,1332,493.197729110749,22.5087273798456,0.00357387209723508,0.00132250681176365,False,138540,4307,1.9,0.018,0.001,True,225,790.1784608555208,False,0.16891891891891891,0.6341509664885508,False,0.0005997752201846,0.0021176456066791375,False,-136983,4351.021374344189,True,-1.3826352682580318,0.19327179432928643,True
TGdPSW5MRVAx,454,222.432012084592,29.7834864808044,0.291586384071933,0.0839143823744458,lgoinlep1,LgOInLEP1,LgOInd1,language_spoken_at_home,social,False,433,259.025095309316,36.3653727523836,0.325075075075075,0.152735772597217,False,71150,2700,2.3,0.514,0.011,True,21,341.423490697404,False,0.04849884526558892,0.8107379606305676,False,-0.033488691003142,0.17426944597419675,False,-70696,2709.146729138162,True,-22.2413615928067,8.463228443853268,False
TGdPSW5MRVAy,454,222.432012084592,29.7834864808044,0.0102416025626565,0.00498025092044819,lgoinlep2,LgOInLEP2,LgOEnLEP2,language_spoken_at_home,social,False,433,259.025095309316,36.3653727523836,0.00995196396147923,0.00593379644057465,False,71150,2700,2.3,0.039,0.001,True,21,341.423490697404,False,0.04849884526558892,0.8107379606305676,False,0.00028963860117726947,0.0077467954296471155,False,-70696,2709.146729138162,True,-2.8758397437343497,0.5079655424398888,True
TGdPTGcx,248,154.586545339496,37.8925741100833,1,0,lgolg1,LgOLg1,LgOLg1,language_spoken_at_home,social,False,286,144.128414963879,30.6349852198607,1,0,False,5961,827,8.4,1,0,True,-38,211.35278564523384,False,-0.13286713286713286,0.6950625232315791,False,0,0,-5713,841.3239566302626,True,0,0
TGdPTGcy,248,154.586545339496,37.8925741100833,0.000664781332511292,0.000414280497494561,lgolg2,LgOLg2,Pop5pl2,language_spoken_at_home,social,False,286,144.128414963879,30.6349852198607,0.000767362927784709,0.000386585167764556,False,5961,827,8.4,0.001,0,True,-38,211.35278564523384,False,-0.13286713286713286,0.6950625232315791,False,-0.00010258159527341707,0.0005666360582771722,False,-5713,841.3239566302626,True,0,0.0414280497494561
TGdPTGdMRVAx,40,41.4366987102013,62.9737062465066,0.161290322580645,0.133450677737007,lgolglep1,LgOLgLEP1,LgOLg1,language_spoken_at_home,social,False,88,74.2495791233863,51.2915025721099,0.307692307692308,0.208220392533788,False,2753,442,9.8,0.462,0.037,True,-48,85.02940667792527,False,-0.5454545454545454,0.6072956908654183,False,-0.146401985111663,0.24731521436294865,False,-2713,443.9380587424331,True,-30.070967741935505,13.84849572641971,False
TGdPTGdMRVAy,40,41.4366987102013,62.9737062465066,0.000902343838119515,0.000933195547540389,lgolglep2,LgOLgLEP2,LgOEnLEP2,language_spoken_at_home,social,False,88,74.2495791233863,51.2915025721099,0.00202257004297961,0.00170371599738583,False,2753,442,9.8,0.002,0,True,-48,85.02940667792527,False,-0.5454545454545454,0.6072956908654183,False,-0.0011202262048600948,0.0019425504188302551,False,-2713,443.9380587424331,True,-0.10976561618804852,0.0933195547540389,False
TGdPTkFMRVAx,0,0,,0,0,lgonalep1,LgONALEP1,LgONNA1,language_spoken_at_home,social,False,0,0,,0,0,False,437,213,29.6,0.32,0.122,False,0,0,0,,,,-437,213,False,-32,12.2,False
TGdPTkFMRVAy,0,0,,0,0,lgonalep2,LgONALEP2,LgOEnLEP2,language_spoken_at_home,social,False,0,0,,0,0,False,437,213,29.6,0,0,False,0,0,0,,,,-437,213,False,0,0
TGdPTk5BMQ==,14,20.2484567313166,87.9220874134459,1,0,lgonna1,LgONNA1,LgONNA1,language_spoken_at_home,social,False,102,148,88.205494963943,1,0,False,1366,417,18.6,1,0,True,-88,149.37871334296597,False,-0.8627450980392157,0.28119442392348326,True,0,0,-1352,417.4913172749824,True,0,0
TGdPTk5BMg==,14,20.2484567313166,87.9220874134459,3.75279784482181e-05,5.42749818688111e-05,lgonna2,LgONNA2,Pop5pl2,language_spoken_at_home,social,False,102,148,88.205494963943,0.000273674890328812,0.000397081550772623,False,1366,417,18.6,0,0,True,-88,149.37871334296597,False,-0.8627450980392157,0.28119442392348326,True,-0.0002361469118805939,0.0004007736663265826,False,-1352,417.4913172749824,True,0.00375279784482181,0.00542749818688111,False
TGdPUEkx,291,212.795676647812,44.453290017195,1,0,lgopi1,LgOPI1,LgOPI1,language_spoken_at_home,social,False,130,84.970583144992,39.7337307201272,1,0,False,6991,1046,9.1,1,0,True,161,229.13314906403255,False,1.2384615384615385,2.1954677175153403,False,0,0,-6700,1067.425875646642,True,0,0
TGdPUEky,291,212.795676647812,44.453290017195,0.000780045837745105,0.000570314124447547,lgopi2,LgOPI2,Pop5pl2,language_spoken_at_home,social,False,130,84.970583144992,39.7337307201272,0.000348801330811231,0.000227940050576401,False,6991,1046,9.1,0.001,0,True,161,229.13314906403255,False,1.2384615384615385,2.1954677175153403,False,0.000431244506933874,0.0006141782047591272,False,-6700,1067.425875646642,True,0,0.0570314124447547
TGdPUElMRVAx,77,82,64.7376939170252,0.264604810996564,0.204851030497532,lgopilep1,LgOPILEP1,LgOPI1,language_spoken_at_home,social,False,51,45,53.6384766672626,0.392307692307692,0.232532182705616,False,3218,561,10.6,0.46,0.041,True,26,93.53608929178085,False,0.5098039215686274,2.0880284773041087,False,-0.127702881311128,0.30989540282124023,False,-3141,566.961197966845,True,-19.539518900343598,20.891372548471004,False
TGdPUElMRVAy,77,82,64.7376939170252,0.00173701188838007,0.00184688720305071,lgopilep2,LgOPILEP2,LgOEnLEP2,language_spoken_at_home,social,False,51,45,53.6384766672626,0.00117217127490864,0.00103270729211501,False,3218,561,10.6,0.002,0,True,26,93.53608929178085,False,0.5098039215686274,2.0880284773041087,False,0.00056484061347143,0.002116004889403612,False,-3141,566.961197966845,True,0,0.184688720305071
TGdPU2x2MQ==,777,369.910800058609,28.9407705623772,1,0,lgoslv1,LgOSlv1,LgOSlv1,language_spoken_at_home,social,False,624,211.981131235778,20.6512675586254,1,0,False,19289,1556,4.9,1,0,True,153,426.34493077788596,False,0.24519230769230768,0.7282546467619669,False,0,0,-18512,1599.3654991902258,True,0,0
TGdPU2x2Mg==,777,369.910800058609,28.9407705623772,0.0020828028038761,0.000991163382572809,lgoslv2,LgOSlv2,Pop5pl2,language_spoken_at_home,social,False,624,211.981131235778,20.6512675586254,0.00167424638789391,0.00056836265596856,False,19289,1556,4.9,0.002,0,True,153,426.34493077788596,False,0.24519230769230768,0.7282546467619669,False,0.0004085564159821901,0.001142558952375241,False,-18512,1599.3654991902258,True,0.00828028038761,0.09911633825728089,False
TGdPU3ZMRVAx,212,180.709711969224,51.8178906833814,0.272844272844273,0.192919432694725,lgosvlep1,LgOSvLEP1,LgOSlv1,language_spoken_at_home,social,False,127,81.6210757096474,39.0690355932544,0.203525641025641,0.111036185768751,False,9219,1006,6.6,0.478,0.035,True,85,198.28766981332927,False,0.6692913385826772,1.7820323578522885,False,0.06931863181863199,0.22259142405161775,False,-9007,1022.1017561867311,True,-20.5155727155727,19.606862959498272,False
TGdPU3ZMRVAy,212,180.709711969224,51.8178906833814,0.00478242234203343,0.00406651698700511,lgosvlep2,LgOSvLEP2,LgOEnLEP2,language_spoken_at_home,social,False,127,81.6210757096474,39.0690355932544,0.0029189363120274,0.00187061643100942,False,9219,1006,6.6,0.005,0.001,True,85,198.28766981332927,False,0.6692913385826772,1.7820323578522885,False,0.00186348603000603,0.004476132955751375,False,-9007,1022.1017561867311,True,0,0.4187667657013999
TGdPV0cx,473,252.065467686472,32.3956210036786,1,0,lgowg1,LgOWG1,LgOWG1,language_spoken_at_home,social,False,520,215.88422823356,25.2378101746037,1,0,False,4875,608,7.6,1,0,True,-47,331.87798962871835,False,-0.09038461538461538,0.6144789347860333,False,0,0,-4402,658.1800665471417,True,0,0
TGdPV0cy,473,252.065467686472,32.3956210036786,0.00126790955757194,0.000675457027919991,lgowg2,LgOWG2,Pop5pl2,language_spoken_at_home,social,False,520,215.88422823356,25.2378101746037,0.00139520532324493,0.000578962661913948,False,4875,608,7.6,0.001,0,True,-47,331.87798962871835,False,-0.09038461538461538,0.6144789347860333,False,-0.00012729576567299,0.000889629113989078,False,-4402,658.1800665471417,True,0.026790955757194007,0.0675457027919991,False
TGdPV0dMRVAx,86,80.529497701153,56.9233743558019,0.181818181818182,0.139992256134633,lgowglep1,LgOWGLEP1,LgOWG1,language_spoken_at_home,social,False,113,110.855762141623,59.6367442997674,0.217307692307692,0.193153351790517,False,712,217,18.5,0.146,0.041,True,-27,137.0182469600312,False,-0.23893805309734514,1.0321398188731847,False,-0.03548951048951002,0.23854988804351998,False,-626,231.46057979707908,False,3.581818181818198,14.587265603143274,False
TGdPV0dMRVAy,86,80.529497701153,56.9233743558019,0.00194003925195696,0.00181292550462446,lgowglep2,LgOWGLEP2,LgOEnLEP2,language_spoken_at_home,social,False,113,110.855762141623,59.6367442997674,0.00259716380518973,0.00254476985890226,False,712,217,18.5,0,0,True,-27,137.0182469600312,False,-0.23893805309734514,1.0321398188731847,False,-0.00065712455323277,0.0031245083645423774,False,-626,231.46057979707908,False,0.194003925195696,0.181292550462446,False
TGdQb2wx,1129,424.401932135093,22.8516470790835,1,0,lgpol1,LgPol1,LgPol1,language_spoken_at_home,social,False,1047,354.295074761137,20.5708639105586,1,0,False,55093,2363,2.6,1,0,True,82,552.8489848050729,False,0.07831900668576887,0.5453952661240538,False,0,0,-53964,2400.8094468324634,True,0,0
TGdQb2wy,1129,424.401932135093,22.8516470790835,0.00302636340485987,0.00113688746384296,lgpol2,LgPol2,Pop5pl2,language_spoken_at_home,social,False,1047,354.295074761137,20.5708639105586,0.00280919225661046,0.000949928773340419,False,55093,2363,2.6,0.007,0,True,82,552.8489848050729,False,0.07831900668576887,0.5453952661240538,False,0.00021717114824940965,0.00148151199113045,False,-53964,2400.8094468324634,True,-0.3973636595140131,0.11368874638429599,True
TGdQb2xMRVAx,363,218.295671051902,36.5571723399066,0.321523472099203,0.150921769555982,lgpollep1,LgPolLEP1,LgPol1,language_spoken_at_home,social,False,272,128.677892429119,28.7586922110494,0.259789875835721,0.08588673472641,False,26465,1328,3.1,0.48,0.013,True,91,253.39889502521538,False,0.33455882352941174,1.0211298969904952,False,0.061733596263482016,0.1736488172371861,False,-26102,1345.822053616302,True,-15.8476527900797,15.148062755979371,False
TGdQb2xMRVAy,363,218.295671051902,36.5571723399066,0.0081887703309346,0.00490004492424151,lgpollep2,LgPolLEP2,LgOEnLEP2,language_spoken_at_home,social,False,272,128.677892429119,28.7586922110494,0.00625158013284608,0.00294193881889919,False,26465,1328,3.1,0.015,0.001,True,91,253.39889502521538,False,0.33455882352941174,1.0211298969904952,False,0.0019371901980885205,0.005715369128388029,False,-26102,1345.822053616302,True,-0.68112296690654,0.5001043916982232,False
TGdQcnMx,681,285.679890786874,25.5015546408932,1,0,lgprs1,LgPrs1,LgPrs1,language_spoken_at_home,social,False,687,290.704317133406,25.723427893038,1,0,False,10734,1313,7.4,1,0,True,-6,407.5806668624018,False,-0.008733624454148471,0.5906458706759041,False,0,0,-10053,1343.7194647693395,True,0,0
TGdQcnMy,681,285.679890786874,25.5015546408932,0.00182546809451689,0.000765378704837629,lgprs2,LgPrs2,Pop5pl2,language_spoken_at_home,social,False,687,290.704317133406,25.723427893038,0.00184328087897935,0.000779630459228715,False,10734,1313,7.4,0.001,0,True,-6,407.5806668624018,False,-0.008733624454148471,0.5906458706759041,False,-1.7812784462459914e-05,0.0010925329353278568,False,-10053,1343.7194647693395,True,0.08254680945168899,0.0765378704837629,False
