id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m,percent_significant
TVdya0Vybg==,16931,919.813568066921,3.30256443349601,0,0,mwrkern,MWrkErn,MdEMFTWrk,economic__special_variable,economic,True,12426,0,,0,0,False,1594741,6501,0.2,0,0,True,4505,919.813568066921,True,0.36254627394173505,0.07402330340149052,True,0,0,-1577810,6565.748852948916,True,0,0
TkYxMDB0MTI0,1454,320,13.3788772613438,0,0,nf100t124,NF100t124,MdNFInc,economic__special_variable,economic,True,1206,0,,0,0,False,87790,0,,0,0,False,248,320,False,0.20563847429519072,0.2653399668325041,False,0,0,-86336,320,True,0,0
TkYxMjV0MTQ5,1123,294,15.9148178321745,0,0,nf125t149,NF125t149,MdNFInc,economic__special_variable,economic,True,596,0,,0,0,False,57550,0,,0,0,False,527,294,False,0.8842281879194631,0.4932885906040268,False,0,0,-56427,294,True,0,0
TkYxNTB0MTk5,1639,314,11.6462147020479,0,0,nf150t199,NF150t199,MdNFInc,economic__special_variable,economic,True,1152,0,,0,0,False,66764,0,,0,0,False,487,314,False,0.4227430555555556,0.2725694444444445,False,0,0,-65125,314,True,0,0
TkZhbQ==,15300,777.04053948298,3.08735339604259,0,0,nfam,NFam,MdNFInc,economic__special_variable,economic,True,12832,0,,0,0,False,1266125,5924,0.3,0,0,True,2468,777.04053948298,True,0.19233167082294264,0.060554904884895566,True,0,0,-1250825,5974.744178623885,True,0,0
TmZhbTI=,15300,777.04053948298,3.08735339604259,1,0,nfam2,Nfam2,Nfam2,income_and_benefits,economic,True,12832,607.992598639161,2.88030208786147,1,0,True,1266125,5924,0.3,1,0,True,2468,986.6341773930196,False,0.19233167082294264,0.08281575558211408,False,0,0,-1250825,5974.744178623885,True,0,0
TkZJMjAwcGw=,3514,448,7.75015439760714,0,0,nfi200pl,NFI200pl,MdNFInc,economic__special_variable,economic,True,1927,0,,0,0,False,88242,0,,0,0,False,1587,448,True,0.8235599377270368,0.23248572911261026,True,0,0,-84728,448,True,0,0
TkZtSTEwdDE0,863,161,11.3409432706294,0,0,nfmi10t14,NFmI10t14,MdNFInc,economic__special_variable,economic,True,673,0,,0,0,False,123698,0,,0,0,False,190,161,False,0.2823179791976226,0.23922734026745918,False,0,0,-122835,161,True,0,0
TkZtSTE1dDE5,543,117,13.0984567331105,0,0,nfmi15t19,NFmI15t19,MdNFInc,economic__special_variable,economic,True,400,0,,0,0,False,73560,0,,0,0,False,143,117,False,0.3575,0.2925,False,0,0,-73017,117,True,0,0
TkZtSTIwdDI0,411,124,18.3406178125855,0,0,nfmi20t24,NFmI20t24,MdNFInc,economic__special_variable,economic,True,452,0,,0,0,False,63421,0,,0,0,False,-41,124,False,-0.09070796460176991,0.27433628318584075,False,0,0,-63010,124,True,0,0
TkZtSTI1dDI5,200,97,29.483282674772,0,0,nfmi25t29,NFmI25t29,MdNFInc,economic__special_variable,economic,False,326,0,,0,0,False,52665,0,,0,0,False,-126,97,False,-0.38650306748466257,0.2975460122699386,False,0,0,-52465,97,True,0,0
TkZtSTMwdDM0,238,89,22.7324972542208,0,0,nfmi30t34,NFmI30t34,MdNFInc,economic__special_variable,economic,False,383,0,,0,0,False,49935,0,,0,0,False,-145,89,False,-0.3785900783289817,0.23237597911227154,False,0,0,-49697,89,True,0,0
TkZtSTM1dDM5,397,116,17.7623973111405,0,0,nfmi35t39,NFmI35t39,MdNFInc,economic__special_variable,economic,True,391,0,,0,0,False,43983,0,,0,0,False,6,116,False,0.015345268542199489,0.2966751918158568,False,0,0,-43586,116,True,0,0
TkZtSTQwdDQ0,305,101,20.1305496038667,0,0,nfmi40t44,NFmI40t44,MdNFInc,economic__special_variable,economic,False,277,0,,0,0,False,47018,0,,0,0,False,28,101,False,0.10108303249097472,0.3646209386281589,False,0,0,-46713,101,True,0,0
TkZtSTQ1dDQ5,102,54,32.1830860003576,0,0,nfmi45t49,NFmI45t49,MdNFInc,economic__special_variable,economic,False,241,0,,0,0,False,35258,0,,0,0,False,-139,54,False,-0.5767634854771784,0.22406639004149378,False,0,0,-35156,54,True,0,0
TkZtSTUwdDU5,495,128,15.7195050812072,0,0,nfmi50t59,NFmI50t59,MdNFInc,economic__special_variable,economic,True,582,0,,0,0,False,76129,0,,0,0,False,-87,128,False,-0.14948453608247422,0.21993127147766323,False,0,0,-75634,128,True,0,0
TkZtSTYwdDc0,793,196,15.0250865284001,0,0,nfmi60t74,NFmI60t74,MdNFInc,economic__special_variable,economic,True,629,0,,0,0,False,99898,0,,0,0,False,164,196,False,0.26073131955484896,0.3116057233704293,False,0,0,-99105,196,True,0,0
TkZtSTc1dDk5,1256,262,12.6807736239909,0,0,nfmi75t99,NFmI75t99,MdNFInc,economic__special_variable,economic,True,1445,0,,0,0,False,124990,0,,0,0,False,-189,262,False,-0.13079584775086506,0.18131487889273357,False,0,0,-123734,262,True,0,0
TkZtSVUxMA==,1967,256,7.91169803273774,0,0,nfmiu10,NFmIU10,MdNFInc,economic__special_variable,economic,True,2152,0,,0,0,False,175224,0,,0,0,False,-185,256,False,-0.08596654275092937,0.11895910780669144,False,0,0,-173257,256,True,0,0
TkhJbnM=,4645,626.810178602741,8.20322114641348,0.0652470115604501,0.0086361188259086,nhins,NHIns,CvNIPop2,health_insurance_coverage,economic,True,,0,,0,0,False,707744,9386,0.8,0.084,0.001,True,,,,,0.0652470115604501,0.0086361188259086,True,-703099,9406.906345871634,True,-1.8752988439549902,0.8693822426022568,False
TkxGMQ==,17443,932.839750439485,3.25102239370192,0.296508465356633,0.0137327304619436,nlf1,NLF1,Pop16pl,employment_status,economic,True,15720,1136.1201520966,4.39345132561699,0.318825295095932,0.0205521205813455,True,2503584,10436,0.3,0.365,0.002,True,1723,1470.0200678902318,False,0.10960559796437659,0.09976162199058174,False,-0.022316829739298993,0.02471795999532645,False,-2486141,10477.608792086103,True,-6.849153464336702,1.3877603753544547,True
TkxGMg==,10456,782.373951509123,4.54865402979237,1,0,nlf2,NLF2,NLF2,health_insurance_coverage,economic,True,,0,,0,0,False,1267386,10004,0.5,1,0,True,,,,,1,0,True,-1256930,10034.546576701909,True,0,0
TkxGSElucw==,9309,759.887491672287,4.96226968425357,0.890302218821729,0.02904779633432,nlfhins,NLFHIns,NLF2,health_insurance_coverage,economic,True,,0,,0,0,False,1108889,8357,0.5,0.875,0.003,True,,,,,0.890302218821729,0.02904779633432,True,-1099580,8391.476508934527,True,1.5302218821728957,2.9202302509907234,False
TkxGTkhJbnM=,1147,260.221059870257,13.7915513640848,0.109697781178271,0.0234947002031204,nlfnhins,NLFNHIns,NLF2,health_insurance_coverage,economic,True,,0,,0,0,False,158497,3812,1.5,0.125,0.003,True,,,,,0.109697781178271,0.0234947002031204,True,-157350,3820.871497446623,True,-1.5302218821728992,2.368545835812568,False
TkxGUGJISW5z,4774,506.218332342874,6.44598887773405,0.456579954093344,0.0343040422337722,nlfpbhins,NLFPbHIns,NLF2,health_insurance_coverage,economic,True,,0,,0,0,False,672918,7068,0.6,0.531,0.004,True,,,,,0.456579954093344,0.0343040422337722,True,-668144,7086.104783306552,True,-7.442004590665597,3.4536463536042987,False
TkxGUHZISW5z,4868,564.673356906451,7.05148887351241,0.465570007651109,0.0412665976088605,nlfpvhins,NLFPvHIns,NLF2,health_insurance_coverage,economic,True,,0,,0,0,False,514091,6051,0.7,0.406,0.004,True,,,,,0.465570007651109,0.0412665976088605,True,-509223,6077.290267874327,True,5.957000765110898,4.146000576714397,False
TlJDbnN0TW50,1011,270.946489181905,16.291702469306,0.0257730644709001,0.00685169946878315,nrcnstmnt,NRCnstMnt,CvEm16pl2,occupation,economic,True,1067,250.886428489068,14.2937719019646,0.034983606557377,0.00811766088328313,True,245935,3997,1,0.061,0.001,True,-56,369.2641331079968,False,-0.05248359887535145,0.33781386749060466,False,-0.0092105420864769,0.010622721112149576,False,-244924,4006.1728619718847,True,-3.5226935529099896,0.6924289538322563,True
T0M2dDE3UExG,4783,552.910481000315,7.02730073011006,0.595938200847246,0.0488496144401474,oc6t17plf,OC6t17PLF,OCh6t17,employment_status,economic,True,4916,584.792270810756,7.23142435235056,0.679850643064583,0.0532520113178406,True,708828,5943,0.5,0.669,0.005,True,-133,804.7931411238544,False,-0.027054515866558177,0.1613855342127065,False,-0.08391244221733696,0.07226383286504032,False,-704045,5968.664758553625,True,-7.306179915275401,4.910483510766589,False
T0NoNnQxNw==,8026,654.201039436655,4.95502867532082,1,0,och6t17,OCh6t17,OCh6t17,employment_status,economic,True,7231,647.379332385581,5.44245148808873,1,0,True,1060266,2788,0.2,1,0,True,795,920.3689477595387,False,0.10994329968192504,0.13438676064153182,False,0,0,-1052240,2863.7253709111146,True,0,0
T0NoVTY=,5554,605.938940818297,6.63219192846906,1,0,ochu6,OChU6,OChU6,employment_status,economic,True,4911,560.287426237641,6.93545630443958,1,0,True,619948,2582,0.3,1,0,True,643,825.2781349339141,False,0.1309305640399104,0.17852534595949396,False,0,0,-614394,2652.147431799371,True,0,0
T0NoVTZQTEY=,3288,513.681808126393,9.4972194759315,0.592005761613252,0.0662011443159379,ochu6plf,OChU6PLF,OChU6,employment_status,economic,True,3090,468.473051519508,9.21637700828259,0.62919975565058,0.0628232577373596,True,391319,4009,0.6,0.631,0.006,True,198,695.2237050043676,False,0.06407766990291262,0.2316489816949666,False,-0.037193994037327927,0.09126529034345067,False,-388031,4041.7755999065557,True,-3.8994238386747995,6.647248685538729,False
T3Robm90UEE=,1241,264.054918530218,12.9347064716521,0.0316363729064165,0.00664553455747073,othnotpa,OthnotPA,CvEm16pl3,industry,economic,True,,0,,0,0,False,218455,3403,0.9,0.054,0.001,True,,,,,0.0316363729064165,0.00664553455747073,True,-217214,3413.22926273639,True,-2.2363627093583505,0.6720351892165892,True
UDY1cGxCd1B2,1693,275.023635347946,9.87522860438911,0.294999128768078,0.0423209150396855,p65plbwpv,P65plBwPv,P65plPvU,income_in_past_12_months_is_below_the_poverty_level,economic,True,1129,216.018517724754,11.6313771352519,0.28070611636002,0.0448156102378533,True,211852,3405,1,0.183,0.003,True,564,349.71702846730216,False,0.4995571302037201,0.37638202129738385,False,0.01429301240805797,0.06164007438985988,False,-210159,3416.0888454488418,True,11.199912876807797,4.242711220194321,False
UDY1cGxQdlU=,5739,437.373981850773,4.63287750532958,1,0,p65plpvu,P65plPvU,P65plPvU,income_in_past_12_months_is_below_the_poverty_level,economic,True,4022,424.133233783914,6.41053587916782,1,0,True,1154990,1054,0.1,1,0,True,1717,609.2495383666701,False,0.4269020387866733,0.18565357148854572,False,0,0,-1149251,1141.1450389849663,True,0,0
UGJISW5z,21689,1119.35517151617,3.13734644672645,0.304659296821227,0.0135331272593423,pbhins,PbHIns,CvNIPop2,health_insurance_coverage,economic,True,,0,,0,0,False,3582878,13654,0.2,0.428,0.002,True,,,,,0.304659296821227,0.0135331272593423,True,-3561189,13699.805546065243,True,-12.334070317877298,1.3680114525015994,True
UEJ3UHY=,13053,1146.84872585708,5.34109000018897,0.186740868968083,0.0156406287961163,pbwpv,PBwPv,PopPvU1,income_in_past_12_months_is_below_the_poverty_level,economic,True,14549,1322.23598498906,5.52471559786774,0.252407140750507,0.021533141097138,True,1570754,14520,0.6,0.189,0.002,True,-1496,1750.3056875871703,False,-0.1028249364217472,0.11341017889052789,False,-0.06566627178242401,0.026614008240908694,False,-1557701,14565.220973263673,True,-0.22591310319169722,1.5767982405428491,False
UGVyQ2FwSW5j,71865.38482942845,4328.326545731515,3.6612919471624252,,,percapinc,PerCapInc,mean,income_and_benefits,economic,True,62424.55589634176,4274.057306899342,4.162161975374905,,,True,37693,250,0.4,,,True,9440.828933086697,6082.92499946726,False,0.1512358205441387,0.10497888219919844,False,,,34172.384829428454,4335.540414583182,True,,
UG9wMTZwbA==,58828,1573.00476795209,1.62547409650274,1,0,pop16pl,Pop16pl,Pop16pl,employment_status,economic,True,49306,1611.28085695822,1.98657778100856,1,0,True,6860360,1728,0,1,0,True,9522,2251.7926192258524,True,0.1931205127165051,0.05037889931229247,True,0,0,-6801532,2336.7344735763218,True,0,0
UG9wXzY=,71876,1882.02284789532,1.5917508453814,0,0,pop_6,Pop_6,PerCapInc,economic__special_variable,economic,True,60931,1952.1562437469,1.94764753708093,0,0,True,8443713,0,,0,0,False,10945,2711.6275555466714,True,0.17962941688139042,0.04881018699226414,True,0,0,-8371837,1882.02284789532,True,0,0
UG9wUHZVMQ==,69899,1855.30294022297,1.61353343060464,1,0,poppvu1,PopPvU1,PopPvU1,income_in_past_12_months_is_below_the_poverty_level,economic,True,57641,1805.80093033535,1.90446266621298,1,0,True,8304816,2781,0,1,0,True,12258,2589.028002938557,True,0.21266112662861505,0.049792702625739864,True,0,0,-8234917,3343.0689493338296,True,0,0
UG9wUHZVMg==,69899,1855.30294022297,1.61353343060464,1,0,poppvu2,PopPvU2,PopPvU2,ratio_of_income_to_poverty_level,economic,True,57641,1805.80093033535,1.90446266621298,1,0,True,8304816,2781,0,1,0,True,12258,2589.028002938557,True,0.21266112662861505,0.049792702625739864,True,0,0,-8234917,3343.0689493338296,True,0,0
UHJkVHJuc01N,1609,290.893451284143,10.9903620132251,0.0410176664032427,0.00728420349464834,prdtrnsmm,PrdTrnsMM,CvEm16pl2,occupation,economic,True,1642,335.75288531895,12.430273901238,0.0538360655737705,0.0108165433189877,True,373428,4652,0.8,0.092,0.001,True,-33,444.2398001080048,False,-0.020097442143727162,0.2674556119887699,False,-0.012818399170527801,0.013040599293091731,False,-371819,4661.086032246133,True,-5.09823335967573,0.7352524773943104,True
UHJmU01nQVdN,10807,790.750276636057,4.44803605361074,0.275499018533153,0.0178659834867297,prfsmgawm,PrfSMgAWM,CvEm16pl3,industry,economic,True,,0,,0,0,False,555773,6009,0.7,0.137,0.001,True,,,,,0.275499018533153,0.0178659834867297,True,-544966,6060.805804511476,True,13.8499018533153,1.7893947746321892,True
UHJ2V1NXcmty,35133,1312.65418142022,2.27127221624302,0.895633109847809,0.014091248522586,prvwswrkr,PrvWSWrkr,CvEm16pl4,class_of_worker,economic,True,26121,1151.48035154752,2.67979042016763,0.856426229508197,0.0191383546209203,True,3254637,8485,0.2,0.803,0.001,True,9012,1746.1294339194872,True,0.3450097622602504,0.07772274173303369,True,0.03920688033961195,0.02376636073363744,False,-3219504,8585.935359644864,True,9.263310984780887,1.4126686976261706,True
UFUxOEJ3UHY=,3521,555.346738533684,9.5880943351387,0.252310999641706,0.0367136817525759,pu18bwpv,PU18BwPv,PU18PvU,income_in_past_12_months_is_below_the_poverty_level,economic,True,5387,550.690475675765,6.21433537426039,0.424976333228148,0.0329742066556656,True,465069,6961,0.9,0.268,0.004,True,-1866,782.0933448124975,False,-0.34638945609801375,0.12284927185720444,False,-0.17266533358644198,0.04934767200588054,True,-461548,6983.117570254707,True,-1.568900035829401,3.693094133419056,False
UFUxOFB2VQ==,13955,849.291469402584,3.69965322493418,1,0,pu18pvu,PU18PvU,PU18PvU,income_in_past_12_months_is_below_the_poverty_level,economic,True,12676,843.673515051883,4.04600376870866,1,0,True,1737110,1722,0.1,1,0,True,1279,1197.1136119850948,False,0.10089933733038814,0.0992865732677319,False,0,0,-1723155,1920.0468744278094,True,0,0
UHViQWRtaW4=,764,201.496898239154,16.032790006139,0.019476381064063,0.00509410895436215,pubadmin,PubAdmin,CvEm16pl3,industry,economic,True,,0,,0,0,False,152150,2799,1.1,0.038,0.001,True,,,,,0.019476381064063,0.00509410895436215,True,-151386,2806.243396428756,True,-1.8523618935936998,0.5191333743741837,True
UHYxMDB0MTI0,3430,430.062786113842,7.62205084962545,0.0490708021573985,0.00601318976965802,pv100t124,Pv100t124,PopPvU2,ratio_of_income_to_poverty_level,economic,True,1724,324.240651368702,11.4331078275835,0.0299092659738728,0.00554658404767423,True,431223,5766,0.8,0.052,0.001,True,1706,538.5963237899051,True,0.9895591647331786,0.4497147301817339,False,0.0191615361835257,0.008180650695625265,False,-427793,5782.01608437749,True,-0.29291978426015053,0.6095773224613911,False
UHYxMjV0MTQ5,2505,381.209915925596,9.25103994868854,0.0358374225668465,0.00537013007842266,pv125t149,Pv125t149,PopPvU2,ratio_of_income_to_poverty_level,economic,True,2581,412.172294071302,9.70789093719246,0.04477715514998,0.00701173101780496,True,396682,5552,0.9,0.048,0.001,True,-76,561.4329879869902,False,-0.029445951181712515,0.2140969722047298,False,-0.008939732583133499,0.008831911963172411,False,-394177,5565.071877343545,True,-1.2162577433153499,0.5462444238541916,False
UHYxNTB0MTc0,2365,408.374827823655,10.4969207174963,0.033834532682871,0.00577292077895598,pv150t174,Pv150t174,PopPvU2,ratio_of_income_to_poverty_level,economic,True,1866,322.26386704066,10.4986648631782,0.0323727902014191,0.00549812264356535,True,373133,5481,0.9,0.045,0.001,True,499,520.2153400275697,False,0.26741693461950694,0.3095269038247709,False,0.0014617424814519012,0.007972199628947317,False,-370768,5496.19240929573,True,-1.1165467317128996,0.5858891902066612,False
UHYxNzV0MTg0,620,190.840247327444,18.7116626460873,0.00886994091474842,0.00272005883876082,pv175t184,Pv175t184,PopPvU2,ratio_of_income_to_poverty_level,economic,True,892,246.235659480913,16.7810909183225,0.015475095851911,0.00424428452201248,True,141732,3263,1.4,0.017,0,True,-272,311.5316998316546,False,-0.30493273542600896,0.2873815916501087,False,-0.00660515493716258,0.00504109821270282,False,-141112,3268.5759896321824,True,-0.8130059085251583,0.272005883876082,False
UHYxODV0MTk5,800,220.018181066929,16.7187067680037,0.0114450850512883,0.00313296506945319,pv185t199,Pv185t199,PopPvU2,ratio_of_income_to_poverty_level,economic,True,1103,250.419647791462,13.8015221152294,0.0191356846688989,0.00430291047187333,True,203211,4036,1.2,0.024,0,True,-303,333.34366650650475,False,-0.2747053490480508,0.25865924030416027,False,-0.007690599617610601,0.005322641135317221,False,-202411,4041.9925779249024,True,-1.25549149487117,0.31329650694531896,True
UHYyMDB0Mjk5,5732,642.776010753357,6.81691024582684,0.0820040343924806,0.00893447372083356,pv200t299,Pv200t299,PopPvU2,ratio_of_income_to_poverty_level,economic,True,6195,698.741726247975,6.85661027986561,0.107475581617252,0.0116453124484812,True,1181403,9023,0.5,0.142,0.001,True,-463,949.4214027501168,False,-0.07473769168684423,0.1471627696809818,False,-0.025471547224771407,0.014677810555086773,False,-1175671,9045.865906589595,True,-5.9995965607519395,0.8990262547237733,True
UHYzMDB0Mzk5,3442,480.692209215003,8.48966034123447,0.0492424784331679,0.00675160597399911,pv300t399,Pv300t399,PopPvU2,ratio_of_income_to_poverty_level,economic,True,3405,446.976509449882,7.97997776289797,0.0590725351746153,0.00753041842384044,True,923748,7695,0.5,0.111,0.001,True,37,656.3939365960053,False,0.010866372980910427,0.1937477081114845,False,-0.0098300567414474,0.010113920350994267,False,-920306,7709.999351491542,True,-6.17575215668321,0.6825260671076268,True
UHY0MDB0NDk5,3396,512.493902402751,9.17392359333438,0.0485843860427188,0.0072176241797857,pv400t499,Pv400t499,PopPvU2,ratio_of_income_to_poverty_level,economic,True,2481,416.733727936677,10.2109461190562,0.0430422789333981,0.00710295066368754,True,727075,6935,0.6,0.088,0.001,True,915,660.5429584818846,False,0.3688029020556227,0.309083106669199,False,0.005542107109320703,0.01012650023114632,False,-723679,6953.910770206934,True,-3.941561395728119,0.7286569755421765,True
UHY1MDBwbA==,34556,1638.62259230123,2.88263443805452,0.494370448790398,0.0194261956438991,pv500pl,Pv500pl,PopPvU2,ratio_of_income_to_poverty_level,economic,True,22845,1245.83104793547,3.3151416156202,0.396332471678146,0.0176912467631488,True,2355855,10909,0.3,0.284,0.001,True,11711,2058.440914867365,True,0.5126285839352156,0.1093135487161676,True,0.09803797711225198,0.026274651077220174,True,-2321299,11031.380919903002,True,21.037044879039797,1.9451917057067778,True
UHY1MHQ3NA==,3290,473.234614118621,8.74409168648887,0.0470679122734231,0.00665399848848858,pv50t74,Pv50t74,PopPvU2,ratio_of_income_to_poverty_level,economic,True,3499,475.188383696403,8.25573930712992,0.0607033188182023,0.00802158192888295,True,405929,5675,0.8,0.049,0.001,True,-209,670.637756169454,False,-0.05973135181480423,0.18600584313045207,False,-0.013635406544779197,0.010422162564774635,False,-402639,5694.697182467212,True,-0.1932087726576901,0.672872171254008,False
UHY3NXQ5OQ==,3072,409.028116392993,8.0940530884505,0.043949126596947,0.00573425104157355,pv75t99,Pv75t99,PopPvU2,ratio_of_income_to_poverty_level,economic,True,3924,527.322481978533,8.16923494694845,0.0680765427386756,0.00889632200934099,True,481190,5800,0.7,0.058,0.001,True,-852,667.3627199656871,False,-0.21712538226299694,0.1481003590128886,False,-0.0241274161417286,0.010584242074975055,False,-478118,5814.404870663893,True,-1.4050873403053012,0.5820793331478739,False
UHZISW5z,48182,1669.91167431095,2.10689443144964,0.676799033585706,0.0152972174796196,pvhins,PvHIns,CvNIPop2,health_insurance_coverage,economic,True,,0,,0,0,False,4818542,18699,0.2,0.575,0.002,True,,,,,0.676799033585706,0.0152972174796196,True,-4770360,18773.41753650624,True,10.179903358570606,1.5427406218116493,True
UHZVNTA=,6691,633.657636267409,5.75702003432828,0.0957238300977124,0.00870199820766,pvu50,PvU50,PopPvU2,ratio_of_income_to_poverty_level,economic,True,7126,729.176933261057,6.2204413757835,0.12362727919363,0.0120428417834274,True,683635,7209,0.6,0.082,0.001,True,-435,966.0336433064845,False,-0.061044063991018804,0.13091388870929496,False,-0.02790344909591759,0.014857819861163437,False,-676944,7236.795077933325,True,1.372383009771239,0.8759267823632169,False
UmV0YWls,2887,405.504623894722,8.53853031343149,0.0735972671884161,0.0100320030474469,retail,Retail,CvEm16pl3,industry,economic,True,,0,,0,0,False,378143,4826,0.8,0.093,0.001,True,,,,,0.0735972671884161,0.0100320030474469,True,-375256,4843.006297745234,True,-1.9402732811583911,1.0081720346448015,False
U2FsZXNPZmY=,7501,746.446917067785,6.04942171493879,0.191220332933949,0.0178915412280512,salesoff,SalesOff,CvEm16pl2,occupation,economic,True,7402,658.678980991499,5.40952113485716,0.242688524590164,0.0195280968261769,True,842017,7138,0.5,0.208,0.002,True,99,995.5104218439907,False,0.01337476357741151,0.13528250838087588,False,-0.051468191656214995,0.026484973346552493,False,-834516,7176.9232265644305,True,-1.6779667066051012,1.8002978851152824,False
U2xmRW1OSW5j,1681,297.597042996062,10.7620497639834,0.042853136870013,0.00744624654319686,slfemninc,SlfEmNInc,CvEm16pl4,class_of_worker,economic,True,2162,326.467456264786,9.17948472411805,0.0708852459016393,0.0103594048379063,True,261635,4106,1,0.065,0.001,True,-481,441.7521929770128,False,-0.22247918593894542,0.1809192661202115,False,-0.028032109031626305,0.012757893877035804,False,-259954,4116.770578985426,True,-2.2146863129987002,0.7513094407903523,False
U3J2Yw==,4981,505.230640400995,6.16605276831285,0.126978866596987,0.0121395702350548,srvc,Srvc,CvEm16pl2,occupation,economic,True,4562,591.945098805624,7.88787910711619,0.149573770491803,0.0185571717570458,True,918538,8512,0.6,0.227,0.002,True,419,778.2396803042103,False,0.0918456817185445,0.17982297851621484,False,-0.022594903894816,0.02217516153520255,False,-913557,8526.980825591201,True,-10.002113340301298,1.2303217688549142,True
VHJXSFV0,999,225.228772584677,13.7054241222789,0.0254671527264384,0.00567644459322088,trwhut,TrWHUt,CvEm16pl3,industry,economic,True,,0,,0,0,False,259590,3894,0.9,0.064,0.001,True,,,,,0.0254671527264384,0.00567644459322088,True,-258591,3900.5081720206663,True,-3.8532847273561606,0.576385489233608,True
VTE4TkhJbnM=,367,149.368671414055,24.7415869100578,0.0243207422133863,0.00979202636174861,u18nhins,U18NHIns,CvNIU18_2,health_insurance_coverage,economic,False,,0,,0,0,False,49352,2474,3,0.027,0.001,True,,,,,0.0243207422133863,0.00979202636174861,False,-48985,2478.5049929342485,True,-0.26792577866137,0.984295587052892,False
VUVt,1965,361.395904791407,11.1803337986622,1,0,uem,UEm,UEm,health_insurance_coverage,economic,True,,0,,0,0,False,276948,4496,1,1,0,True,,,,,1,0,True,-274983,4510.5014133685845,True,0,0
VUVtSElucw==,1577,317.397227461111,12.2350439336399,0.802544529262087,0.0656073029333014,uemhins,UEmHIns,UEm,health_insurance_coverage,economic,True,,0,,0,0,False,224574,4158,1.1,0.811,0.006,True,,,,,0.802544529262087,0.0656073029333014,True,-222997,4170.096521664696,True,-0.8455470737913089,6.588109135542594,False
VUVtTkhJbnM=,388,163.229899221926,25.5742016140641,0.197455470737913,0.0747100964302608,uemnhins,UEmNHIns,UEm,health_insurance_coverage,economic,False,,0,,0,0,False,52374,1870,2.2,0.189,0.006,True,,,,,0.197455470737913,0.0747100964302608,False,-51986,1877.1105454927263,True,0.8455470737913018,7.495064048171215,False
VUVtUGJISW5z,771,208.355465491069,16.4279970741089,0.39236641221374,0.0776892235910842,uempbhins,UEmPbHIns,UEm,health_insurance_coverage,economic,True,,0,,0,0,False,139298,3383,1.5,0.503,0.008,True,,,,,0.39236641221374,0.0776892235910842,True,-138527,3389.4101256708373,True,-11.063358778625997,7.810003496916933,False
VUVtUHZISW5z,837,241.68574637326,17.5533364834795,0.425954198473282,0.0948192265160474,uempvhins,UEmPvHIns,UEm,health_insurance_coverage,economic,True,,0,,0,0,False,96183,2458,1.6,0.347,0.007,True,,,,,0.425954198473282,0.0948192265160474,True,-95346,2469.853436947221,True,7.895419847328199,9.507726183005854,False
VXBkRm1Xcmty,14,24,104.211897524967,0.000356897035205343,0.000611703933034325,updfmwrkr,UpdFmWrkr,CvEm16pl4,class_of_worker,economic,False,17,29,103.701054890041,0.000557377049180328,0.000950583755218496,False,5061,634,7.6,0.001,0.001,True,-3,37.64306044943742,False,-0.17647058823529413,1.9916493330322713,False,-0.00020048001397498497,0.0011303942574938,False,-5047,634.4540960542378,True,-0.0643102964794657,0.11722549644551147,False
V2hsc2FsZQ==,591,227.420315715197,23.3924588909835,0.0150661534147398,0.00577501998553133,whlsale,Whlsale,CvEm16pl3,industry,economic,False,,0,,0,0,False,85255,2520,1.8,0.021,0.001,True,,,,,0.0150661534147398,0.00577501998553133,False,-84664,2530.241095231836,True,-0.5933846585260201,0.58609603166449,False
V3JrRTE2cGw=,42079,1533.32971014065,2.21515560092555,0,0,wrke16pl,WrkE16pl,MdEWrk,economic__special_variable,economic,True,35104,0,,0,0,False,4379105,12835,0.2,0,0,True,6975,1533.32971014065,True,0.19869530537830446,0.04367962939097111,True,0,0,-4337026,12926.264928431568,True,0,0
V3JrcjE2cGw=,38624,1318.87717396276,2.07577941674257,1,0,wrkr16pl,Wrkr16pl,Wrkr16pl,commute_to_work,economic,True,29750,1126.85757751368,2.30258757633507,1,0,True,3953532,9967,0.2,1,0,True,8874,1734.7175562609598,True,0.29828571428571427,0.06620873140625229,True,0,0,-3914908,10053.881141131518,True,0,0
V3Jrck5vdEht,36465,1373.75798450819,2.29017204657368,0,0,wrkrnothm,WrkrNotHm,MnTrvTm,economic__special_variable,economic,True,28519,1153.56534275263,2.45890643959886,0,0,True,3788938,10642,0.2,0,0,True,7946,1793.8572964425005,True,0.27862127003050596,0.07067667741587486,True,0,0,-3752473,10730.301719895857,True,0,0
